 
PGA:,  0.32 g
PGV:,  71.96 cm/s
PGD:,  29.33 cm
Arias Intensity:,  139.35 cm/s
Significant duration:,  15.20 s
Bracketed  duration:,  23.64 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.050	, 0.321
0.1010	, 0.152	, 9.449	, 0.599
0.2010	, 1.314	, 41.078	, 1.309
0.3010	, 2.551	, 53.251	, 1.133
0.4010	, 2.736	, 42.863	, 0.685
0.5010	, 3.087	, 38.716	, 0.495
0.6010	, 4.027	, 42.101	, 0.449
0.7010	, 4.733	, 42.420	, 0.388
0.8010	, 6.924	, 54.315	, 0.434
0.9010	, 8.583	, 59.854	, 0.425
1.0010	, 10.055	, 63.115	, 0.404
1.1010	, 11.977	, 68.351	, 0.398
1.2010	, 13.914	, 72.795	, 0.388
1.3010	, 15.534	, 75.022	, 0.369
1.4010	, 16.864	, 75.631	, 0.346
1.5010	, 18.097	, 75.756	, 0.323
1.6010	, 19.475	, 76.429	, 0.306
1.7010	, 21.148	, 78.118	, 0.294
1.8010	, 23.026	, 80.332	, 0.286
1.9010	, 25.053	, 82.805	, 0.279
2.0010	, 27.188	, 85.371	, 0.273
2.1010	, 32.722	, 97.857	, 0.298
2.2010	, 39.219	, 111.959	, 0.326
2.3010	, 44.492	, 121.491	, 0.338
2.4010	, 48.768	, 127.621	, 0.340
2.5010	, 53.683	, 134.866	, 0.345
2.6010	, 57.353	, 138.546	, 0.341
2.7010	, 59.467	, 138.334	, 0.328
2.8010	, 62.667	, 140.573	, 0.321
2.9010	, 66.602	, 144.251	, 0.318
3.0010	, 69.822	, 146.185	, 0.312
3.1010	, 72.070	, 146.028	, 0.302
3.2010	, 73.318	, 143.915	, 0.288
3.3010	, 73.644	, 140.176	, 0.272
3.4010	, 73.197	, 135.228	, 0.255
3.5010	, 72.085	, 129.369	, 0.237
3.6010	, 70.382	, 122.806	, 0.218
3.7010	, 68.323	, 115.991	, 0.201
3.8010	, 66.053	, 109.188	, 0.184
3.9010	, 66.736	, 107.490	, 0.176
4.0010	, 67.372	, 105.801	, 0.169
4.1010	, 67.830	, 103.923	, 0.162
4.2010	, 68.112	, 101.871	, 0.155
4.3010	, 68.227	, 99.670	, 0.148
4.4010	, 68.190	, 97.353	, 0.142
4.5010	, 68.032	, 94.970	, 0.135
4.6010	, 67.797	, 92.584	, 0.129
4.7010	, 67.525	, 90.251	, 0.123
4.8010	, 67.231	, 87.986	, 0.117
4.9010	, 66.881	, 85.743	, 0.112
5.0010	, 66.447	, 83.483	, 0.107
5.1010	, 65.931	, 81.211	, 0.102
5.2010	, 65.349	, 78.946	, 0.097
5.3010	, 64.722	, 76.714	, 0.093
5.4010	, 64.070	, 74.535	, 0.088
5.5010	, 63.412	, 72.428	, 0.084
5.6010	, 62.705	, 70.342	, 0.080
5.7010	, 61.929	, 68.253	, 0.077
5.8010	, 61.087	, 66.164	, 0.073
5.9010	, 60.184	, 64.082	, 0.070
6.0010	, 59.227	, 62.012	, 0.066
6.1010	, 58.222	, 59.961	, 0.063
6.2010	, 57.177	, 57.934	, 0.060
6.3010	, 56.096	, 55.937	, 0.057
6.4010	, 54.984	, 53.972	, 0.054
6.5010	, 53.847	, 52.042	, 0.051
6.6010	, 52.690	, 50.153	, 0.049
6.7010	, 51.519	, 48.307	, 0.046
6.8010	, 50.337	, 46.504	, 0.044
6.9010	, 49.148	, 44.748	, 0.042
7.0010	, 49.100	, 44.065	, 0.040
7.1010	, 49.176	, 43.513	, 0.039
7.2010	, 49.239	, 42.963	, 0.038
7.3010	, 49.288	, 42.417	, 0.037
7.4010	, 49.324	, 41.874	, 0.036
7.5010	, 49.348	, 41.336	, 0.035
7.6010	, 49.360	, 40.802	, 0.034
7.7010	, 49.361	, 40.273	, 0.033
7.8010	, 49.351	, 39.749	, 0.033
7.9010	, 49.331	, 39.230	, 0.032
8.0010	, 49.302	, 38.717	, 0.031
8.1010	, 49.264	, 38.210	, 0.030
8.2010	, 49.217	, 37.708	, 0.029
8.3010	, 49.163	, 37.212	, 0.029
8.4010	, 49.101	, 36.723	, 0.028
8.5010	, 49.032	, 36.240	, 0.027
8.6010	, 48.956	, 35.763	, 0.027
8.7010	, 48.875	, 35.294	, 0.026
8.8010	, 48.788	, 34.830	, 0.025
8.9010	, 48.695	, 34.374	, 0.025
9.0010	, 48.598	, 33.924	, 0.024
9.1010	, 48.496	, 33.481	, 0.024
9.2010	, 48.426	, 33.069	, 0.023
9.3010	, 48.361	, 32.669	, 0.022
9.4010	, 48.291	, 32.275	, 0.022
9.5010	, 48.216	, 31.886	, 0.021
9.6010	, 48.136	, 31.502	, 0.021
9.7010	, 48.053	, 31.123	, 0.021
9.8010	, 47.966	, 30.750	, 0.020
9.9010	, 47.875	, 30.381	, 0.020
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0025206	0.0000000	0.0000000	0.0000000
0.002	-0.0025225	-0.0059368	-0.0000071	0.0000002
0.005	-0.0025243	-0.0118779	-0.0000285	0.0000003
0.007	-0.0025261	-0.0178233	-0.0000641	0.0000005
0.010	-0.0025278	-0.0237728	-0.0001141	0.0000007
0.012	-0.0025295	-0.0297263	-0.0001783	0.0000008
0.014	-0.0025311	-0.0356836	-0.0002567	0.0000010
0.017	-0.0025328	-0.0416449	-0.0003495	0.0000012
0.019	-0.0025345	-0.0476100	-0.0004566	0.0000014
0.022	-0.0025362	-0.0535792	-0.0005781	0.0000015
0.024	-0.0025379	-0.0595524	-0.0007138	0.0000017
0.026	-0.0025397	-0.0655297	-0.0008639	0.0000019
0.029	-0.0025414	-0.0715110	-0.0010284	0.0000020
0.031	-0.0025430	-0.0774964	-0.0012072	0.0000022
0.034	-0.0025447	-0.0834857	-0.0014004	0.0000024
0.036	-0.0025463	-0.0894788	-0.0016079	0.0000026
0.038	-0.0025478	-0.0954756	-0.0018299	0.0000027
0.041	-0.0025492	-0.1014758	-0.0020662	0.0000029
0.043	-0.0025504	-0.1074790	-0.0023170	0.0000031
0.046	-0.0025517	-0.1134853	-0.0025821	0.0000032
0.048	-0.0025530	-0.1194946	-0.0028617	0.0000034
0.050	-0.0025543	-0.1255070	-0.0031557	0.0000036
0.053	-0.0025557	-0.1315225	-0.0034641	0.0000038
0.055	-0.0025572	-0.1375414	-0.0037870	0.0000039
0.058	-0.0025587	-0.1435638	-0.0041243	0.0000041
0.060	-0.0025604	-0.1495901	-0.0044761	0.0000043
0.062	-0.0025621	-0.1556203	-0.0048424	0.0000045
0.065	-0.0025638	-0.1616546	-0.0052231	0.0000046
0.067	-0.0025653	-0.1676926	-0.0056183	0.0000048
0.070	-0.0025663	-0.1737335	-0.0060280	0.0000050
0.072	-0.0025667	-0.1797761	-0.0064522	0.0000052
0.074	-0.0025667	-0.1858191	-0.0068910	0.0000053
0.077	-0.0025663	-0.1918617	-0.0073442	0.0000055
0.079	-0.0025659	-0.1979033	-0.0078119	0.0000057
0.082	-0.0025653	-0.2039438	-0.0082941	0.0000059
0.084	-0.0025647	-0.2099829	-0.0087908	0.0000060
0.086	-0.0025646	-0.2160211	-0.0093020	0.0000062
0.089	-0.0025643	-0.2220588	-0.0098277	0.0000064
0.091	-0.0025636	-0.2280953	-0.0103679	0.0000066
0.094	-0.0025631	-0.2341305	-0.0109226	0.0000067
0.096	-0.0025629	-0.2401648	-0.0114917	0.0000069
0.098	-0.0025625	-0.2461985	-0.0120754	0.0000071
0.101	-0.0025620	-0.2522311	-0.0126735	0.0000073
0.103	-0.0025616	-0.2582627	-0.0132861	0.0000074
0.106	-0.0025617	-0.2642939	-0.0139131	0.0000076
0.108	-0.0025624	-0.2703260	-0.0145547	0.0000078
0.110	-0.0025632	-0.2763599	-0.0152107	0.0000079
0.113	-0.0025649	-0.2823968	-0.0158812	0.0000081
0.115	-0.0025666	-0.2884376	-0.0165662	0.0000083
0.118	-0.0025692	-0.2944834	-0.0172657	0.0000085
0.120	-0.0025712	-0.3005347	-0.0179797	0.0000086
0.122	-0.0025732	-0.3065907	-0.0187083	0.0000088
0.125	-0.0025750	-0.3126511	-0.0194514	0.0000090
0.127	-0.0025776	-0.3187167	-0.0202090	0.0000092
0.130	-0.0025809	-0.3247893	-0.0209812	0.0000094
0.132	-0.0025844	-0.3308700	-0.0217680	0.0000095
0.134	-0.0025874	-0.3369583	-0.0225694	0.0000097
0.137	-0.0025909	-0.3430542	-0.0233854	0.0000099
0.139	-0.0025943	-0.3491583	-0.0242161	0.0000101
0.142	-0.0025968	-0.3552692	-0.0250614	0.0000102
0.144	-0.0025990	-0.3613858	-0.0259214	0.0000104
0.146	-0.0026003	-0.3675065	-0.0267961	0.0000106
0.149	-0.0025998	-0.3736281	-0.0276854	0.0000108
0.151	-0.0025991	-0.3797483	-0.0285895	0.0000110
0.154	-0.0025982	-0.3858666	-0.0295082	0.0000111
0.156	-0.0025972	-0.3919827	-0.0304416	0.0000113
0.158	-0.0025963	-0.3980966	-0.0313897	0.0000115
0.161	-0.0025954	-0.4042082	-0.0323525	0.0000117
0.163	-0.0025917	-0.4103145	-0.0333299	0.0000119
0.166	-0.0025849	-0.4164084	-0.0343220	0.0000120
0.168	-0.0025777	-0.4224859	-0.0353287	0.0000122
0.170	-0.0025686	-0.4285441	-0.0363499	0.0000124
0.173	-0.0025586	-0.4345799	-0.0373856	0.0000126
0.175	-0.0025498	-0.4405936	-0.0384358	0.0000127
0.178	-0.0025414	-0.4465869	-0.0395005	0.0000129
0.180	-0.0025326	-0.4525600	-0.0405794	0.0000131
