 
PGA:,  0.17 g
PGV:,  17.38 cm/s
PGD:,  2.42 cm
Arias Intensity:,  48.05 cm/s
Significant duration:,  37.19 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.027	, 0.174
0.1010	, 0.091	, 5.674	, 0.360
0.2010	, 0.549	, 17.153	, 0.547
0.3010	, 0.750	, 15.646	, 0.333
0.4010	, 1.447	, 22.680	, 0.362
0.5010	, 4.230	, 53.049	, 0.678
0.6010	, 4.126	, 43.132	, 0.460
0.7010	, 5.097	, 45.684	, 0.417
0.8010	, 6.686	, 52.448	, 0.419
0.9010	, 7.350	, 51.258	, 0.364
1.0010	, 7.014	, 44.025	, 0.282
1.1010	, 7.366	, 42.034	, 0.245
1.2010	, 7.116	, 37.231	, 0.199
1.3010	, 6.437	, 31.087	, 0.153
1.4010	, 5.786	, 25.951	, 0.119
1.5010	, 5.854	, 24.505	, 0.105
1.6010	, 5.681	, 22.296	, 0.089
1.7010	, 5.365	, 19.816	, 0.075
1.8010	, 4.980	, 17.375	, 0.062
1.9010	, 4.573	, 15.115	, 0.051
2.0010	, 4.167	, 13.083	, 0.042
2.1010	, 3.778	, 11.298	, 0.034
2.2010	, 3.472	, 9.913	, 0.029
2.3010	, 3.398	, 9.279	, 0.026
2.4010	, 3.316	, 8.677	, 0.023
2.5010	, 3.228	, 8.108	, 0.021
2.6010	, 3.136	, 7.575	, 0.019
2.7010	, 3.043	, 7.079	, 0.017
2.8010	, 2.950	, 6.618	, 0.015
2.9010	, 2.859	, 6.192	, 0.014
3.0010	, 2.770	, 5.799	, 0.012
3.1010	, 2.684	, 5.438	, 0.011
3.2010	, 2.649	, 5.199	, 0.010
3.3010	, 2.833	, 5.392	, 0.010
3.4010	, 2.861	, 5.285	, 0.010
3.5010	, 2.879	, 5.167	, 0.009
3.6010	, 2.887	, 5.037	, 0.009
3.7010	, 2.825	, 4.797	, 0.008
3.8010	, 2.793	, 4.616	, 0.008
3.9010	, 2.850	, 4.590	, 0.008
4.0010	, 2.904	, 4.561	, 0.007
4.1010	, 2.873	, 4.401	, 0.007
4.2010	, 2.792	, 4.176	, 0.006
4.3010	, 2.753	, 4.021	, 0.006
4.4010	, 2.784	, 3.975	, 0.006
4.5010	, 2.848	, 3.976	, 0.006
4.6010	, 2.891	, 3.948	, 0.005
4.7010	, 2.889	, 3.861	, 0.005
4.8010	, 2.855	, 3.736	, 0.005
4.9010	, 2.812	, 3.605	, 0.005
5.0010	, 2.780	, 3.493	, 0.004
5.1010	, 2.765	, 3.406	, 0.004
5.2010	, 2.765	, 3.340	, 0.004
5.3010	, 2.774	, 3.288	, 0.004
5.4010	, 2.784	, 3.239	, 0.004
5.5010	, 2.792	, 3.189	, 0.004
5.6010	, 2.794	, 3.134	, 0.004
5.7010	, 2.788	, 3.072	, 0.003
5.8010	, 2.776	, 3.006	, 0.003
5.9010	, 2.760	, 2.939	, 0.003
6.0010	, 2.743	, 2.872	, 0.003
6.1010	, 2.729	, 2.810	, 0.003
6.2010	, 2.718	, 2.754	, 0.003
