 
PGA:,  0.19 g
PGV:,  42.13 cm/s
PGD:,  46.47 cm
Arias Intensity:,  179.89 cm/s
Significant duration:,  95.24 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.030	, 0.189
0.1010	, 0.059	, 3.648	, 0.231
0.2010	, 0.429	, 13.419	, 0.428
0.3010	, 1.349	, 28.160	, 0.599
0.4010	, 1.459	, 22.864	, 0.365
0.5010	, 2.700	, 33.860	, 0.433
0.6010	, 4.182	, 43.723	, 0.466
0.7010	, 4.789	, 42.923	, 0.392
0.8010	, 6.298	, 49.405	, 0.395
0.9010	, 9.480	, 66.110	, 0.470
1.0010	, 14.833	, 93.104	, 0.596
1.1010	, 15.863	, 90.525	, 0.527
1.2010	, 15.981	, 83.606	, 0.446
1.3010	, 15.003	, 72.459	, 0.357
1.4010	, 18.322	, 82.169	, 0.376
1.5010	, 16.944	, 70.926	, 0.303
1.6010	, 15.767	, 61.879	, 0.248
1.7010	, 14.962	, 55.266	, 0.208
1.8010	, 15.229	, 53.130	, 0.189
1.9010	, 20.319	, 67.157	, 0.226
2.0010	, 17.359	, 54.509	, 0.174
2.1010	, 17.152	, 51.294	, 0.156
2.2010	, 20.467	, 58.428	, 0.170
2.3010	, 22.558	, 61.596	, 0.171
2.4010	, 28.990	, 75.865	, 0.202
2.5010	, 34.423	, 86.479	, 0.221
2.6010	, 38.687	, 93.456	, 0.230
2.7010	, 38.854	, 90.385	, 0.214
2.8010	, 35.075	, 78.679	, 0.180
2.9010	, 32.586	, 70.577	, 0.156
3.0010	, 29.354	, 61.458	, 0.131
3.1010	, 32.954	, 66.771	, 0.138
3.2010	, 35.970	, 70.605	, 0.141
3.3010	, 41.046	, 78.128	, 0.152
3.4010	, 44.050	, 81.381	, 0.153
3.5010	, 44.082	, 79.113	, 0.145
3.6010	, 45.477	, 79.350	, 0.141
3.7010	, 46.548	, 79.024	, 0.137
