 
PGA:,  0.12 g
PGV:,  7.57 cm/s
PGD:,  1.24 cm
Arias Intensity:,  19.25 cm/s
Significant duration:,  37.52 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.019	, 0.122
0.1010	, 0.080	, 4.999	, 0.317
0.2010	, 0.533	, 16.676	, 0.531
0.3010	, 0.601	, 12.545	, 0.267
0.4010	, 0.920	, 14.414	, 0.230
0.5010	, 1.456	, 18.262	, 0.233
0.6010	, 1.417	, 14.813	, 0.158
0.7010	, 1.890	, 16.941	, 0.155
0.8010	, 1.961	, 15.385	, 0.123
0.9010	, 1.732	, 12.081	, 0.086
1.0010	, 2.093	, 13.135	, 0.084
1.1010	, 2.268	, 12.942	, 0.075
1.2010	, 2.476	, 12.955	, 0.069
1.3010	, 2.556	, 12.344	, 0.061
1.4010	, 2.647	, 11.873	, 0.054
1.5010	, 2.746	, 11.494	, 0.049
1.6010	, 2.721	, 10.679	, 0.043
1.7010	, 2.639	, 9.747	, 0.037
1.8010	, 2.395	, 8.356	, 0.030
1.9010	, 2.227	, 7.360	, 0.025
2.0010	, 2.072	, 6.506	, 0.021
2.1010	, 2.046	, 6.119	, 0.019
2.2010	, 2.023	, 5.776	, 0.017
2.3010	, 1.997	, 5.452	, 0.015
2.4010	, 1.955	, 5.116	, 0.014
2.5010	, 1.887	, 4.741	, 0.012
2.6010	, 1.926	, 4.652	, 0.011
2.7010	, 1.963	, 4.567	, 0.011
2.8010	, 1.979	, 4.439	, 0.010
2.9010	, 1.971	, 4.270	, 0.009
3.0010	, 1.942	, 4.065	, 0.009
3.1010	, 1.894	, 3.838	, 0.008
3.2010	, 1.833	, 3.597	, 0.007
3.3010	, 1.763	, 3.355	, 0.007
3.4010	, 1.689	, 3.120	, 0.006
3.5010	, 1.616	, 2.899	, 0.005
3.6010	, 1.545	, 2.696	, 0.005
3.7010	, 1.480	, 2.513	, 0.004
3.8010	, 1.422	, 2.351	, 0.004
3.9010	, 1.371	, 2.209	, 0.004
4.0010	, 1.328	, 2.086	, 0.003
4.1010	, 1.293	, 1.981	, 0.003
4.2010	, 1.264	, 1.891	, 0.003
4.3010	, 1.242	, 1.815	, 0.003
4.4010	, 1.226	, 1.751	, 0.003
4.5010	, 1.215	, 1.696	, 0.002
4.6010	, 1.208	, 1.649	, 0.002
4.7010	, 1.204	, 1.610	, 0.002
4.8010	, 1.204	, 1.576	, 0.002
4.9010	, 1.206	, 1.546	, 0.002
5.0010	, 1.209	, 1.519	, 0.002
5.1010	, 1.214	, 1.495	, 0.002
5.2010	, 1.220	, 1.473	, 0.002
5.3010	, 1.226	, 1.453	, 0.002
5.4010	, 1.233	, 1.434	, 0.002
5.5010	, 1.239	, 1.416	, 0.002
5.6010	, 1.246	, 1.398	, 0.002
5.7010	, 1.253	, 1.380	, 0.002
5.8010	, 1.259	, 1.363	, 0.002
5.9010	, 1.265	, 1.347	, 0.001
6.0010	, 1.270	, 1.330	, 0.001
6.1010	, 1.275	, 1.313	, 0.001
6.2010	, 1.280	, 1.297	, 0.001
6.3010	, 1.284	, 1.280	, 0.001
6.4010	, 1.287	, 1.264	, 0.001
6.5010	, 1.291	, 1.247	, 0.001
6.6010	, 1.293	, 1.231	, 0.001
6.7010	, 1.295	, 1.215	, 0.001
6.8010	, 1.297	, 1.199	, 0.001
6.9010	, 1.299	, 1.182	, 0.001
7.0010	, 1.300	, 1.167	, 0.001
7.1010	, 1.301	, 1.151	, 0.001
7.2010	, 1.301	, 1.135	, 0.001
7.3010	, 1.301	, 1.120	, 0.001
7.4010	, 1.301	, 1.105	, 0.001
7.5010	, 1.301	, 1.090	, 0.001
7.6010	, 1.300	, 1.075	, 0.001
7.7010	, 1.299	, 1.060	, 0.001
7.8010	, 1.299	, 1.046	, 0.001
7.9010	, 1.297	, 1.032	, 0.001
8.0010	, 1.296	, 1.018	, 0.001
8.1010	, 1.295	, 1.004	, 0.001
8.2010	, 1.294	, 0.991	, 0.001
8.3010	, 1.292	, 0.978	, 0.001
8.4010	, 1.291	, 0.965	, 0.001
8.5010	, 1.289	, 0.953	, 0.001
8.6010	, 1.287	, 0.940	, 0.001
8.7010	, 1.286	, 0.928	, 0.001
8.8010	, 1.284	, 0.917	, 0.001
8.9010	, 1.282	, 0.905	, 0.001
9.0010	, 1.280	, 0.894	, 0.001
9.1010	, 1.279	, 0.883	, 0.001
9.2010	, 1.277	, 0.872	, 0.001
9.3010	, 1.275	, 0.861	, 0.001
9.4010	, 1.273	, 0.851	, 0.001
9.5010	, 1.271	, 0.841	, 0.001
9.6010	, 1.270	, 0.831	, 0.001
9.7010	, 1.268	, 0.821	, 0.001
9.8010	, 1.266	, 0.812	, 0.001
9.9010	, 1.265	, 0.803	, 0.001
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0001900	0.0000000	0.0000000	0.0000000
0.005	0.0001906	0.0009335	0.0000023	0.0000000
0.010	0.0001911	0.0018699	0.0000093	0.0000000
0.015	0.0001916	0.0028086	0.0000210	0.0000000
0.020	0.0001920	0.0037495	0.0000374	0.0000001
0.025	0.0001918	0.0046909	0.0000585	0.0000001
0.030	0.0001905	0.0056287	0.0000843	0.0000001
0.035	0.0001879	0.0065567	0.0001148	0.0000001
0.040	0.0001842	0.0074692	0.0001499	0.0000001
0.045	0.0001805	0.0083637	0.0001894	0.0000001
0.050	0.0001775	0.0092417	0.0002335	0.0000001
0.055	0.0001755	0.0101074	0.0002818	0.0000002
0.060	0.0001737	0.0109638	0.0003345	0.0000002
0.065	0.0001709	0.0118091	0.0003914	0.0000002
0.070	0.0001652	0.0126333	0.0004525	0.0000002
0.075	0.0001556	0.0134200	0.0005177	0.0000002
0.080	0.0001440	0.0141549	0.0005866	0.0000002
0.085	0.0001333	0.0148351	0.0006591	0.0000002
0.090	0.0001254	0.0154695	0.0007349	0.0000002
0.095	0.0001210	0.0160739	0.0008137	0.0000002
0.100	0.0001188	0.0166621	0.0008956	0.0000002
0.105	0.0001154	0.0172364	0.0009803	0.0000002
0.110	0.0001063	0.0177800	0.0010678	0.0000002
0.115	0.0000893	0.0182598	0.0011579	0.0000002
0.120	0.0000708	0.0186526	0.0012502	0.0000003
0.125	0.0000630	0.0189808	0.0013443	0.0000003
0.130	0.0000732	0.0193149	0.0014400	0.0000003
0.135	0.0000984	0.0197356	0.0015377	0.0000003
0.140	0.0001279	0.0202906	0.0016377	0.0000003
0.145	0.0001504	0.0209731	0.0017409	0.0000003
0.150	0.0001652	0.0217471	0.0018477	0.0000003
0.155	0.0001799	0.0225934	0.0019585	0.0000003
0.160	0.0002015	0.0235287	0.0020739	0.0000003
0.165	0.0002336	0.0245958	0.0021942	0.0000003
0.170	0.0002790	0.0258531	0.0023203	0.0000004
0.175	0.0003363	0.0273621	0.0024533	0.0000004
0.180	0.0003948	0.0291550	0.0025946	0.0000004
0.185	0.0004399	0.0312019	0.0027455	0.0000005
0.190	0.0004663	0.0334241	0.0029071	0.0000006
0.195	0.0004794	0.0357433	0.0030800	0.0000007
