 
PGA:,  0.35 g
PGV:,  16.65 cm/s
PGD:,  1.50 cm
Arias Intensity:,  146.15 cm/s
Significant duration:,  42.14 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.055	, 0.354
0.1010	, 0.147	, 9.152	, 0.580
0.2010	, 1.035	, 32.348	, 1.031
0.3010	, 1.707	, 35.626	, 0.758
0.4010	, 2.469	, 38.682	, 0.618
0.5010	, 3.072	, 38.526	, 0.493
0.6010	, 3.463	, 36.199	, 0.386
0.7010	, 2.891	, 25.917	, 0.237
0.8010	, 2.929	, 22.974	, 0.184
0.9010	, 3.131	, 21.832	, 0.155
1.0010	, 3.272	, 20.535	, 0.131
1.1010	, 3.523	, 20.102	, 0.117
1.2010	, 3.924	, 20.527	, 0.109
1.3010	, 4.746	, 22.919	, 0.113
1.4010	, 4.173	, 18.715	, 0.086
1.5010	, 3.682	, 15.415	, 0.066
1.6010	, 4.416	, 17.332	, 0.069
1.7010	, 3.989	, 14.735	, 0.055
1.8010	, 3.399	, 11.859	, 0.042
1.9010	, 2.841	, 9.389	, 0.032
2.0010	, 2.684	, 8.429	, 0.027
2.1010	, 2.449	, 7.324	, 0.022
2.2010	, 2.171	, 6.197	, 0.018
2.3010	, 1.956	, 5.340	, 0.015
2.4010	, 1.894	, 4.957	, 0.013
2.5010	, 1.836	, 4.613	, 0.012
2.6010	, 1.778	, 4.296	, 0.011
2.7010	, 1.718	, 3.997	, 0.009
2.8010	, 1.689	, 3.788	, 0.009
2.9010	, 1.692	, 3.665	, 0.008
3.0010	, 1.690	, 3.539	, 0.008
3.1010	, 1.683	, 3.411	, 0.007
3.2010	, 1.673	, 3.284	, 0.007
3.3010	, 1.661	, 3.162	, 0.006
3.4010	, 1.650	, 3.049	, 0.006
3.5010	, 1.641	, 2.946	, 0.005
3.6010	, 1.634	, 2.852	, 0.005
3.7010	, 1.632	, 2.771	, 0.005
