 
PGA:,  0.16 g
PGV:,  9.13 cm/s
PGD:,  1.44 cm
Arias Intensity:,  40.84 cm/s
Significant duration:,  37.84 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.025	, 0.160
0.1010	, 0.076	, 4.736	, 0.300
0.2010	, 0.385	, 12.033	, 0.383
0.3010	, 0.882	, 18.407	, 0.392
0.4010	, 1.745	, 27.346	, 0.437
0.5010	, 1.949	, 24.448	, 0.313
0.6010	, 2.400	, 25.096	, 0.267
0.7010	, 1.922	, 17.227	, 0.157
0.8010	, 2.625	, 20.588	, 0.165
0.9010	, 2.354	, 16.417	, 0.117
1.0010	, 2.887	, 18.120	, 0.116
1.1010	, 2.615	, 14.921	, 0.087
1.2010	, 3.152	, 16.489	, 0.088
1.3010	, 3.078	, 14.864	, 0.073
1.4010	, 3.032	, 13.596	, 0.062
1.5010	, 3.122	, 13.070	, 0.056
1.6010	, 3.116	, 12.230	, 0.049
1.7010	, 3.323	, 12.276	, 0.046
1.8010	, 3.392	, 11.832	, 0.042
1.9010	, 3.996	, 13.209	, 0.045
2.0010	, 5.536	, 17.384	, 0.056
2.1010	, 5.942	, 17.770	, 0.054
2.2010	, 6.812	, 19.447	, 0.057
2.3010	, 7.210	, 19.689	, 0.055
2.4010	, 5.439	, 14.233	, 0.038
2.5010	, 5.297	, 13.307	, 0.034
2.6010	, 4.750	, 11.476	, 0.028
2.7010	, 4.455	, 10.363	, 0.025
2.8010	, 4.000	, 8.974	, 0.021
2.9010	, 3.450	, 7.473	, 0.016
3.0010	, 3.299	, 6.907	, 0.015
3.1010	, 3.185	, 6.454	, 0.013
3.2010	, 3.037	, 5.961	, 0.012
3.3010	, 3.116	, 5.931	, 0.012
3.4010	, 2.927	, 5.408	, 0.010
3.5010	, 2.982	, 5.351	, 0.010
3.6010	, 2.850	, 4.973	, 0.009
3.7010	, 2.701	, 4.585	, 0.008
3.8010	, 2.577	, 4.259	, 0.007
3.9010	, 2.527	, 4.070	, 0.007
4.0010	, 2.568	, 4.032	, 0.006
4.1010	, 2.550	, 3.908	, 0.006
4.2010	, 2.481	, 3.711	, 0.006
4.3010	, 2.388	, 3.489	, 0.005
4.4010	, 2.371	, 3.385	, 0.005
4.5010	, 2.274	, 3.174	, 0.005
4.6010	, 2.191	, 2.992	, 0.004
4.7010	, 2.115	, 2.827	, 0.004
