 
PGA:,  0.58 g
PGV:,  74.89 cm/s
PGD:,  17.55 cm
Arias Intensity:,  443.27 cm/s
Significant duration:,   6.96 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.091	, 0.583
0.1010	, 0.242	, 15.070	, 0.956
0.2010	, 1.215	, 37.966	, 1.210
0.3010	, 5.359	, 111.860	, 2.380
0.4010	, 5.195	, 81.400	, 1.300
0.5010	, 7.513	, 94.217	, 1.204
0.6010	, 11.394	, 119.121	, 1.269
0.7010	, 10.058	, 90.147	, 0.824
0.8010	, 12.712	, 99.717	, 0.797
0.9010	, 16.842	, 117.448	, 0.835
1.0010	, 18.231	, 114.432	, 0.732
1.1010	, 19.737	, 112.634	, 0.655
1.2010	, 26.975	, 141.125	, 0.753
1.3010	, 30.935	, 149.403	, 0.736
1.4010	, 30.447	, 136.549	, 0.624
1.5010	, 28.936	, 121.124	, 0.517
1.6010	, 26.859	, 105.410	, 0.422
1.7010	, 25.011	, 92.388	, 0.348
1.8010	, 23.963	, 83.601	, 0.297
1.9010	, 24.122	, 79.730	, 0.269
2.0010	, 25.766	, 80.907	, 0.259
2.1010	, 28.025	, 83.810	, 0.255
2.2010	, 29.057	, 82.949	, 0.241
2.3010	, 30.455	, 83.162	, 0.231
2.4010	, 31.626	, 82.763	, 0.221
2.5010	, 32.095	, 80.632	, 0.206
2.6010	, 31.807	, 76.836	, 0.189
2.7010	, 32.622	, 75.887	, 0.180
2.8010	, 33.327	, 74.758	, 0.171
2.9010	, 33.963	, 73.559	, 0.162
3.0010	, 34.507	, 72.247	, 0.154
3.1010	, 34.932	, 70.778	, 0.146
3.2010	, 35.167	, 69.028	, 0.138
3.3010	, 35.093	, 66.796	, 0.130
3.4010	, 34.814	, 64.317	, 0.121
3.5010	, 35.816	, 64.278	, 0.118
3.6010	, 36.640	, 63.932	, 0.114
3.7010	, 37.272	, 63.276	, 0.110
3.8010	, 37.694	, 62.309	, 0.105
3.9010	, 37.925	, 61.084	, 0.100
4.0010	, 38.408	, 60.316	, 0.097
4.1010	, 38.784	, 59.422	, 0.093
4.2010	, 38.907	, 58.191	, 0.089
4.3010	, 38.779	, 56.652	, 0.084
4.4010	, 38.413	, 54.842	, 0.080
4.5010	, 37.828	, 52.806	, 0.075
4.6010	, 37.049	, 50.594	, 0.070
4.7010	, 36.105	, 48.257	, 0.066
4.8010	, 35.024	, 45.837	, 0.061
4.9010	, 33.834	, 43.376	, 0.057
5.0010	, 32.565	, 40.915	, 0.052
5.1010	, 32.186	, 39.645	, 0.050
5.2010	, 32.584	, 39.364	, 0.048
5.3010	, 32.894	, 38.989	, 0.047
5.4010	, 33.127	, 38.538	, 0.046
5.5010	, 33.305	, 38.040	, 0.044
5.6010	, 33.412	, 37.482	, 0.043
5.7010	, 33.465	, 36.882	, 0.041
5.8010	, 33.475	, 36.257	, 0.040
5.9010	, 33.432	, 35.598	, 0.039
6.0010	, 33.353	, 34.921	, 0.037
6.1010	, 33.242	, 34.234	, 0.036
6.2010	, 33.094	, 33.532	, 0.035
6.3010	, 32.928	, 32.835	, 0.033
6.4010	, 32.742	, 32.139	, 0.032
6.5010	, 32.548	, 31.458	, 0.031
6.6010	, 32.351	, 30.793	, 0.030
6.7010	, 32.140	, 30.136	, 0.029
6.8010	, 31.917	, 29.487	, 0.028
6.9010	, 31.677	, 28.841	, 0.027
7.0010	, 31.427	, 28.205	, 0.026
7.1010	, 31.174	, 27.583	, 0.025
7.2010	, 30.910	, 26.971	, 0.024
7.3010	, 30.640	, 26.368	, 0.023
7.4010	, 30.363	, 25.777	, 0.022
7.5010	, 30.082	, 25.198	, 0.022
7.6010	, 29.798	, 24.632	, 0.021
7.7010	, 29.513	, 24.079	, 0.020
7.8010	, 29.227	, 23.540	, 0.019
7.9010	, 28.947	, 23.020	, 0.019
8.0010	, 28.668	, 22.513	, 0.018
8.1010	, 28.391	, 22.020	, 0.017
8.2010	, 28.116	, 21.541	, 0.017
8.3010	, 27.844	, 21.075	, 0.016
8.4010	, 27.575	, 20.624	, 0.016
8.5010	, 27.310	, 20.185	, 0.015
8.6010	, 27.050	, 19.760	, 0.015
8.7010	, 26.793	, 19.348	, 0.014
8.8010	, 26.542	, 18.949	, 0.014
8.9010	, 26.296	, 18.562	, 0.013
9.0010	, 26.054	, 18.187	, 0.013
9.1010	, 25.818	, 17.824	, 0.013
9.2010	, 25.587	, 17.473	, 0.012
9.3010	, 25.362	, 17.133	, 0.012
9.4010	, 25.141	, 16.803	, 0.011
9.5010	, 24.927	, 16.484	, 0.011
9.6010	, 24.717	, 16.176	, 0.011
9.7010	, 24.513	, 15.877	, 0.010
9.8010	, 24.314	, 15.587	, 0.010
9.9010	, 24.121	, 15.307	, 0.010
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0014760	0.0000000	0.0000000	0.0000000
0.020	-0.0010742	0.0039415	0.0000394	0.0000001
0.040	-0.0028024	-0.0340881	-0.0002621	0.0000004
0.060	-0.0014093	-0.0754050	-0.0013570	0.0000008
0.080	0.0013862	-0.0756323	-0.0028674	0.0000009
0.100	-0.0014589	-0.0763459	-0.0043871	0.0000010
0.120	-0.0033942	-0.1239550	-0.0063901	0.0000015
0.140	0.0053989	-0.1042892	-0.0086726	0.0000029
0.160	0.0070091	0.0174327	-0.0095412	0.0000057
0.180	-0.0017919	0.0686134	-0.0086807	0.0000075
0.200	-0.0041036	0.0107786	-0.0078868	0.0000082
0.220	0.0058297	0.0277120	-0.0075019	0.0000099
0.240	0.0102102	0.1850637	-0.0053741	0.0000147
0.260	0.0009532	0.2945769	-0.0005777	0.0000184
0.280	-0.0135955	0.1705561	0.0040736	0.0000249
0.300	-0.0159206	-0.1189968	0.0045892	0.0000401
0.320	0.0040719	-0.2352323	0.0010469	0.0000495
0.340	0.0101720	-0.0954995	-0.0022604	0.0000537
