 
PGA:,  0.13 g
PGV:,  9.96 cm/s
PGD:,  2.81 cm
Arias Intensity:,  15.85 cm/s
Significant duration:,  49.16 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.020	, 0.126
0.1010	, 0.052	, 3.238	, 0.205
0.2010	, 0.259	, 8.096	, 0.258
0.3010	, 0.511	, 10.664	, 0.227
0.4010	, 0.654	, 10.248	, 0.164
0.5010	, 1.128	, 14.151	, 0.181
0.6010	, 1.480	, 15.470	, 0.165
0.7010	, 1.757	, 15.752	, 0.144
0.8010	, 2.728	, 21.399	, 0.171
0.9010	, 3.446	, 24.029	, 0.171
1.0010	, 3.760	, 23.600	, 0.151
1.1010	, 5.511	, 31.448	, 0.183
1.2010	, 5.596	, 29.275	, 0.156
1.3010	, 4.797	, 23.169	, 0.114
1.4010	, 4.904	, 21.992	, 0.101
1.5010	, 5.281	, 22.104	, 0.094
1.6010	, 4.775	, 18.741	, 0.075
1.7010	, 4.137	, 15.281	, 0.058
1.8010	, 3.864	, 13.481	, 0.048
1.9010	, 3.552	, 11.739	, 0.040
2.0010	, 3.962	, 12.441	, 0.040
2.1010	, 5.443	, 16.277	, 0.050
2.2010	, 7.673	, 21.903	, 0.064
2.3010	, 9.102	, 24.853	, 0.069
2.4010	, 8.931	, 23.372	, 0.062
2.5010	, 7.782	, 19.550	, 0.050
2.6010	, 6.885	, 16.633	, 0.041
2.7010	, 6.913	, 16.081	, 0.038
2.8010	, 7.830	, 17.563	, 0.040
2.9010	, 8.948	, 19.381	, 0.043
3.0010	, 9.656	, 20.217	, 0.043
3.1010	, 9.861	, 19.979	, 0.041
3.2010	, 9.710	, 19.060	, 0.038
3.3010	, 9.306	, 17.714	, 0.034
3.4010	, 8.702	, 16.076	, 0.030
3.5010	, 7.977	, 14.316	, 0.026
3.6010	, 7.419	, 12.945	, 0.023
3.7010	, 7.109	, 12.069	, 0.021
3.8010	, 6.713	, 11.096	, 0.019
3.9010	, 6.211	, 10.003	, 0.016
4.0010	, 5.650	, 8.873	, 0.014
4.1010	, 5.497	, 8.422	, 0.013
4.2010	, 5.472	, 8.184	, 0.012
4.3010	, 5.336	, 7.795	, 0.012
4.4010	, 5.084	, 7.258	, 0.011
4.5010	, 4.725	, 6.596	, 0.009
4.6010	, 4.286	, 5.854	, 0.008
4.7010	, 3.823	, 5.109	, 0.007
4.8010	, 4.080	, 5.339	, 0.007
4.9010	, 4.274	, 5.479	, 0.007
5.0010	, 4.354	, 5.471	, 0.007
5.1010	, 4.634	, 5.708	, 0.007
5.2010	, 4.797	, 5.795	, 0.007
5.3010	, 4.709	, 5.582	, 0.007
5.4010	, 4.455	, 5.182	, 0.006
5.5010	, 4.308	, 4.921	, 0.006
5.6010	, 4.420	, 4.959	, 0.006
5.7010	, 4.499	, 4.958	, 0.006
5.8010	, 4.495	, 4.869	, 0.005
5.9010	, 4.415	, 4.700	, 0.005
6.0010	, 4.265	, 4.466	, 0.005
6.1010	, 4.094	, 4.216	, 0.004
6.2010	, 4.333	, 4.390	, 0.005
6.3010	, 4.529	, 4.516	, 0.005
