 
PGA:,  0.21 g
PGV:,  11.40 cm/s
PGD:,  2.69 cm
Arias Intensity:,  46.97 cm/s
Significant duration:,  41.16 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.033	, 0.208
0.1010	, 0.081	, 5.054	, 0.320
0.2010	, 0.477	, 14.912	, 0.475
0.3010	, 0.677	, 14.128	, 0.301
0.4010	, 1.947	, 30.507	, 0.487
0.5010	, 2.293	, 28.761	, 0.368
0.6010	, 2.369	, 24.764	, 0.264
0.7010	, 2.468	, 22.124	, 0.202
0.8010	, 2.842	, 22.290	, 0.178
0.9010	, 2.906	, 20.262	, 0.144
1.0010	, 3.831	, 24.048	, 0.154
1.1010	, 3.885	, 22.168	, 0.129
1.2010	, 3.832	, 20.050	, 0.107
1.3010	, 2.875	, 13.887	, 0.068
1.4010	, 3.497	, 15.683	, 0.072
1.5010	, 4.052	, 16.961	, 0.072
1.6010	, 5.080	, 19.935	, 0.080
1.7010	, 5.520	, 20.388	, 0.077
1.8010	, 5.500	, 19.189	, 0.068
1.9010	, 5.528	, 18.270	, 0.062
2.0010	, 5.782	, 18.157	, 0.058
2.1010	, 6.517	, 19.490	, 0.059
2.2010	, 7.406	, 21.142	, 0.062
2.3010	, 7.949	, 21.707	, 0.060
2.4010	, 9.469	, 24.780	, 0.066
2.5010	, 9.762	, 24.525	, 0.063
2.6010	, 8.966	, 21.659	, 0.053
2.7010	, 8.120	, 18.889	, 0.045
2.8010	, 7.053	, 15.821	, 0.036
2.9010	, 6.262	, 13.562	, 0.030
3.0010	, 5.623	, 11.773	, 0.025
3.1010	, 5.151	, 10.436	, 0.022
3.2010	, 4.559	, 8.949	, 0.018
3.3010	, 4.396	, 8.368	, 0.016
3.4010	, 4.326	, 7.992	, 0.015
3.5010	, 4.353	, 7.813	, 0.014
3.6010	, 4.460	, 7.782	, 0.014
3.7010	, 4.615	, 7.835	, 0.014
3.8010	, 4.809	, 7.949	, 0.013
3.9010	, 4.991	, 8.039	, 0.013
4.0010	, 5.137	, 8.067	, 0.013
4.1010	, 5.231	, 8.014	, 0.013
4.2010	, 5.267	, 7.878	, 0.012
4.3010	, 5.248	, 7.667	, 0.011
4.4010	, 5.181	, 7.397	, 0.011
4.5010	, 5.075	, 7.085	, 0.010
4.6010	, 4.943	, 6.750	, 0.009
4.7010	, 4.795	, 6.409	, 0.009
4.8010	, 4.640	, 6.073	, 0.008
4.9010	, 4.487	, 5.753	, 0.008
5.0010	, 4.341	, 5.454	, 0.007
5.1010	, 4.206	, 5.181	, 0.007
5.2010	, 4.085	, 4.935	, 0.006
5.3010	, 3.979	, 4.716	, 0.006
5.4010	, 3.886	, 4.521	, 0.005
5.5010	, 3.808	, 4.350	, 0.005
5.6010	, 3.742	, 4.198	, 0.005
5.7010	, 3.688	, 4.064	, 0.005
5.8010	, 3.643	, 3.946	, 0.004
5.9010	, 3.606	, 3.840	, 0.004
6.0010	, 3.575	, 3.744	, 0.004
6.1010	, 3.550	, 3.656	, 0.004
6.2010	, 3.529	, 3.576	, 0.004
6.3010	, 3.524	, 3.514	, 0.004
6.4010	, 3.527	, 3.462	, 0.003
6.5010	, 3.479	, 3.362	, 0.003
6.6010	, 3.465	, 3.298	, 0.003
6.7010	, 3.451	, 3.236	, 0.003
6.8010	, 3.437	, 3.176	, 0.003
6.9010	, 3.424	, 3.117	, 0.003
7.0010	, 3.409	, 3.060	, 0.003
7.1010	, 3.395	, 3.004	, 0.003
7.2010	, 3.380	, 2.949	, 0.003
7.3010	, 3.364	, 2.895	, 0.003
7.4010	, 3.348	, 2.842	, 0.002
7.5010	, 3.332	, 2.791	, 0.002
7.6010	, 3.315	, 2.740	, 0.002
7.7010	, 3.298	, 2.690	, 0.002
