 
PGA:,  0.16 g
PGV:,  7.18 cm/s
PGD:,  0.97 cm
Arias Intensity:,  14.56 cm/s
Significant duration:,  51.96 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.026	, 0.164
0.1010	, 0.065	, 4.026	, 0.255
0.2010	, 0.362	, 11.305	, 0.360
0.3010	, 1.010	, 21.092	, 0.449
0.4010	, 0.674	, 10.557	, 0.169
0.5010	, 0.981	, 12.302	, 0.157
0.6010	, 1.120	, 11.706	, 0.125
0.7010	, 1.020	, 9.144	, 0.084
0.8010	, 0.957	, 7.504	, 0.060
0.9010	, 0.898	, 6.263	, 0.045
1.0010	, 0.884	, 5.550	, 0.036
1.1010	, 1.130	, 6.447	, 0.038
1.2010	, 1.149	, 6.014	, 0.032
1.3010	, 1.270	, 6.133	, 0.030
1.4010	, 1.050	, 4.709	, 0.022
1.5010	, 0.920	, 3.852	, 0.016
1.6010	, 0.962	, 3.774	, 0.015
1.7010	, 1.162	, 4.293	, 0.016
1.8010	, 1.400	, 4.883	, 0.017
1.9010	, 1.629	, 5.386	, 0.018
2.0010	, 1.805	, 5.668	, 0.018
2.1010	, 1.953	, 5.840	, 0.018
2.2010	, 2.084	, 5.951	, 0.017
2.3010	, 2.058	, 5.620	, 0.016
2.4010	, 2.095	, 5.482	, 0.015
2.5010	, 2.145	, 5.390	, 0.014
2.6010	, 2.058	, 4.970	, 0.012
2.7010	, 1.938	, 4.509	, 0.011
2.8010	, 1.799	, 4.035	, 0.009
2.9010	, 1.886	, 4.084	, 0.009
3.0010	, 1.935	, 4.051	, 0.009
3.1010	, 1.730	, 3.506	, 0.007
3.2010	, 1.931	, 3.789	, 0.008
3.3010	, 2.110	, 4.016	, 0.008
3.4010	, 2.112	, 3.901	, 0.007
3.5010	, 2.086	, 3.744	, 0.007
3.6010	, 2.131	, 3.718	, 0.007
3.7010	, 2.319	, 3.937	, 0.007
3.8010	, 2.313	, 3.824	, 0.006
3.9010	, 2.234	, 3.598	, 0.006
4.0010	, 2.250	, 3.534	, 0.006
4.1010	, 2.161	, 3.310	, 0.005
4.2010	, 1.921	, 2.872	, 0.004
4.3010	, 1.754	, 2.562	, 0.004
4.4010	, 1.737	, 2.480	, 0.004
4.5010	, 1.742	, 2.431	, 0.003
4.6010	, 1.805	, 2.464	, 0.003
4.7010	, 2.017	, 2.695	, 0.004
4.8010	, 2.030	, 2.657	, 0.004
4.9010	, 1.899	, 2.434	, 0.003
5.0010	, 1.884	, 2.367	, 0.003
5.1010	, 1.700	, 2.094	, 0.003
5.2010	, 1.620	, 1.957	, 0.002
5.3010	, 1.441	, 1.708	, 0.002
5.4010	, 1.342	, 1.562	, 0.002
5.5010	, 1.284	, 1.467	, 0.002
5.6010	, 1.260	, 1.413	, 0.002
5.7010	, 1.292	, 1.424	, 0.002
5.8010	, 1.299	, 1.407	, 0.002
5.9010	, 1.277	, 1.360	, 0.001
6.0010	, 1.252	, 1.311	, 0.001
6.1010	, 1.248	, 1.285	, 0.001
6.2010	, 1.268	, 1.285	, 0.001
6.3010	, 1.299	, 1.295	, 0.001
6.4010	, 1.321	, 1.296	, 0.001
6.5010	, 1.319	, 1.275	, 0.001
6.6010	, 1.295	, 1.233	, 0.001
6.7010	, 1.263	, 1.185	, 0.001
6.8010	, 1.244	, 1.149	, 0.001
6.9010	, 1.255	, 1.143	, 0.001
7.0010	, 1.304	, 1.170	, 0.001
7.1010	, 1.386	, 1.227	, 0.001
7.2010	, 1.490	, 1.300	, 0.001
7.3010	, 1.598	, 1.375	, 0.001
7.4010	, 1.693	, 1.437	, 0.001
7.5010	, 1.765	, 1.478	, 0.001
7.6010	, 1.810	, 1.496	, 0.001
7.7010	, 1.830	, 1.493	, 0.001
7.8010	, 1.833	, 1.476	, 0.001
7.9010	, 1.825	, 1.452	, 0.001
8.0010	, 1.817	, 1.427	, 0.001
8.1010	, 1.811	, 1.405	, 0.001
8.2010	, 1.812	, 1.388	, 0.001
8.3010	, 1.816	, 1.375	, 0.001
8.4010	, 1.821	, 1.362	, 0.001
8.5010	, 1.821	, 1.346	, 0.001
8.6010	, 1.811	, 1.323	, 0.001
8.7010	, 1.786	, 1.289	, 0.001
8.8010	, 1.744	, 1.245	, 0.001
8.9010	, 1.685	, 1.190	, 0.001
9.0010	, 1.612	, 1.125	, 0.001
9.1010	, 1.529	, 1.055	, 0.001
9.2010	, 1.440	, 0.983	, 0.001
9.3010	, 1.353	, 0.914	, 0.001
9.4010	, 1.272	, 0.850	, 0.001
9.5010	, 1.204	, 0.796	, 0.001
9.6010	, 1.152	, 0.754	, 0.001
9.7010	, 1.119	, 0.725	, 0.000
9.8010	, 1.106	, 0.709	, 0.000
9.9010	, 1.113	, 0.707	, 0.000
 
