 
PGA:,  0.09 g
PGV:,  6.33 cm/s
PGD:,  2.27 cm
Arias Intensity:,  22.41 cm/s
Significant duration:,  45.88 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.014	, 0.091
0.1010	, 0.058	, 3.607	, 0.229
0.2010	, 0.278	, 8.698	, 0.277
0.3010	, 0.643	, 13.431	, 0.286
0.4010	, 0.653	, 10.229	, 0.163
0.5010	, 1.045	, 13.109	, 0.168
0.6010	, 2.087	, 21.819	, 0.233
0.7010	, 1.900	, 17.032	, 0.156
0.8010	, 2.555	, 20.044	, 0.160
0.9010	, 3.089	, 21.543	, 0.153
1.0010	, 2.481	, 15.570	, 0.100
1.1010	, 2.751	, 15.701	, 0.091
1.2010	, 2.648	, 13.855	, 0.074
1.3010	, 3.012	, 14.545	, 0.072
1.4010	, 2.916	, 13.079	, 0.060
1.5010	, 2.923	, 12.237	, 0.052
1.6010	, 3.288	, 12.902	, 0.052
1.7010	, 3.885	, 14.350	, 0.054
1.8010	, 3.749	, 13.078	, 0.047
1.9010	, 4.280	, 14.148	, 0.048
2.0010	, 4.927	, 15.469	, 0.050
2.1010	, 3.991	, 11.936	, 0.036
2.2010	, 4.103	, 11.713	, 0.034
2.3010	, 4.268	, 11.655	, 0.032
2.4010	, 3.703	, 9.690	, 0.026
2.5010	, 4.435	, 11.143	, 0.029
2.6010	, 4.639	, 11.207	, 0.028
2.7010	, 4.389	, 10.210	, 0.024
2.8010	, 4.655	, 10.442	, 0.024
2.9010	, 4.609	, 9.982	, 0.022
3.0010	, 5.120	, 10.719	, 0.023
3.1010	, 4.869	, 9.866	, 0.020
3.2010	, 4.266	, 8.373	, 0.017
3.3010	, 4.137	, 7.875	, 0.015
3.4010	, 4.029	, 7.443	, 0.014
3.5010	, 4.029	, 7.232	, 0.013
3.6010	, 3.984	, 6.951	, 0.012
3.7010	, 3.951	, 6.707	, 0.012
3.8010	, 3.823	, 6.320	, 0.011
3.9010	, 3.571	, 5.751	, 0.009
4.0010	, 3.295	, 5.175	, 0.008
4.1010	, 3.401	, 5.211	, 0.008
4.2010	, 3.461	, 5.176	, 0.008
4.3010	, 3.516	, 5.136	, 0.008
4.4010	, 3.824	, 5.460	, 0.008
4.5010	, 4.037	, 5.636	, 0.008
4.6010	, 4.147	, 5.663	, 0.008
4.7010	, 4.231	, 5.654	, 0.008
4.8010	, 4.359	, 5.705	, 0.008
4.9010	, 4.539	, 5.819	, 0.008
5.0010	, 4.706	, 5.913	, 0.008
5.1010	, 4.761	, 5.865	, 0.007
5.2010	, 4.759	, 5.749	, 0.007
5.3010	, 5.130	, 6.080	, 0.007
5.4010	, 5.377	, 6.255	, 0.007
5.5010	, 5.472	, 6.250	, 0.007
5.6010	, 5.599	, 6.281	, 0.007
5.7010	, 5.653	, 6.230	, 0.007
5.8010	, 5.803	, 6.285	, 0.007
5.9010	, 5.835	, 6.213	, 0.007
6.0010	, 5.750	, 6.021	, 0.006
6.1010	, 5.563	, 5.729	, 0.006
6.2010	, 5.296	, 5.366	, 0.006
6.3010	, 4.975	, 4.961	, 0.005
6.4010	, 4.859	, 4.770	, 0.005
6.5010	, 4.805	, 4.644	, 0.005
6.6010	, 4.725	, 4.497	, 0.004
6.7010	, 4.629	, 4.340	, 0.004
6.8010	, 4.527	, 4.182	, 0.004
6.9010	, 4.424	, 4.028	, 0.004
7.0010	, 4.323	, 3.880	, 0.004
7.1010	, 4.237	, 3.749	, 0.003
7.2010	, 4.279	, 3.734	, 0.003
7.3010	, 4.337	, 3.733	, 0.003
7.4010	, 4.412	, 3.746	, 0.003
7.5010	, 4.503	, 3.772	, 0.003
7.6010	, 4.610	, 3.810	, 0.003
7.7010	, 4.729	, 3.858	, 0.003
7.8010	, 4.858	, 3.913	, 0.003
7.9010	, 4.994	, 3.972	, 0.003
8.0010	, 5.134	, 4.032	, 0.003
8.1010	, 5.274	, 4.091	, 0.003
8.2010	, 5.411	, 4.146	, 0.003
8.3010	, 5.541	, 4.194	, 0.003
8.4010	, 5.662	, 4.235	, 0.003
8.5010	, 5.771	, 4.265	, 0.003
8.6010	, 5.865	, 4.285	, 0.003
8.7010	, 5.944	, 4.292	, 0.003
8.8010	, 6.004	, 4.286	, 0.003
8.9010	, 6.046	, 4.268	, 0.003
9.0010	, 6.069	, 4.237	, 0.003
9.1010	, 6.073	, 4.193	, 0.003
9.2010	, 6.058	, 4.137	, 0.003
9.3010	, 6.023	, 4.069	, 0.003
9.4010	, 5.969	, 3.989	, 0.003
9.5010	, 5.896	, 3.899	, 0.003
9.6010	, 5.804	, 3.798	, 0.003
9.7010	, 5.695	, 3.689	, 0.002
9.8010	, 5.570	, 3.571	, 0.002
9.9010	, 5.430	, 3.446	, 0.002
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0003072	0.0000000	0.0000000	0.0000000
0.005	0.0003093	0.0015120	0.0000038	0.0000000
0.010	0.0003114	0.0030341	0.0000151	0.0000001
0.015	0.0003134	0.0045664	0.0000341	0.0000001
0.020	0.0003155	0.0061088	0.0000608	0.0000001
0.025	0.0003170	0.0076600	0.0000953	0.0000002
0.030	0.0003185	0.0092185	0.0001375	0.0000002
0.035	0.0003192	0.0107825	0.0001875	0.0000002
0.040	0.0003200	0.0123500	0.0002453	0.0000003
