 
PGA:,  0.12 g
PGV:,  40.95 cm/s
PGD:,  30.34 cm
Arias Intensity:,  71.02 cm/s
Significant duration:,  106.41 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.018	, 0.116
0.1010	, 0.060	, 3.724	, 0.236
0.2010	, 0.217	, 6.777	, 0.216
0.3010	, 0.573	, 11.971	, 0.255
0.4010	, 0.700	, 10.970	, 0.175
0.5010	, 0.902	, 11.312	, 0.145
0.6010	, 1.653	, 17.285	, 0.184
0.7010	, 1.708	, 15.308	, 0.140
0.8010	, 2.573	, 20.179	, 0.161
0.9010	, 3.772	, 26.301	, 0.187
1.0010	, 4.874	, 30.593	, 0.196
1.1010	, 8.279	, 47.247	, 0.275
1.2010	, 7.001	, 36.627	, 0.195
1.3010	, 6.433	, 31.069	, 0.153
1.4010	, 7.824	, 35.087	, 0.160
1.5010	, 8.997	, 37.663	, 0.161
1.6010	, 10.396	, 40.799	, 0.163
1.7010	, 12.804	, 47.297	, 0.178
1.8010	, 15.289	, 53.338	, 0.190
1.9010	, 17.602	, 58.179	, 0.196
2.0010	, 17.540	, 55.075	, 0.176
2.1010	, 15.950	, 47.701	, 0.145
2.2010	, 16.538	, 47.211	, 0.137
2.3010	, 20.534	, 56.070	, 0.156
2.4010	, 22.786	, 59.628	, 0.159
2.5010	, 22.504	, 56.536	, 0.145
2.6010	, 25.431	, 61.433	, 0.151
2.7010	, 35.791	, 83.258	, 0.197
2.8010	, 45.018	, 100.983	, 0.231
2.9010	, 49.182	, 106.522	, 0.235
3.0010	, 47.755	, 99.984	, 0.213
3.1010	, 43.044	, 87.215	, 0.180
3.2010	, 44.525	, 87.398	, 0.175
3.3010	, 52.213	, 99.384	, 0.193
3.4010	, 57.796	, 106.776	, 0.201
3.5010	, 64.413	, 115.601	, 0.211
3.6010	, 76.731	, 133.883	, 0.238
3.7010	, 81.276	, 137.983	, 0.239
3.8010	, 82.915	, 137.062	, 0.231
3.9010	, 84.326	, 135.821	, 0.223
4.0010	, 82.902	, 130.190	, 0.208
4.1010	, 82.230	, 125.986	, 0.197
4.2010	, 83.427	, 124.777	, 0.190
4.3010	, 84.307	, 123.161	, 0.183
4.4010	, 87.475	, 124.885	, 0.182
