 
PGA:,  0.57 g
PGV:,  51.56 cm/s
PGD:,  9.58 cm
Arias Intensity:,  292.39 cm/s
Significant duration:,  22.52 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.089	, 0.568
0.1010	, 0.197	, 12.254	, 0.777
0.2010	, 1.215	, 37.969	, 1.210
0.3010	, 2.638	, 55.072	, 1.172
0.4010	, 5.660	, 88.685	, 1.416
0.5010	, 6.037	, 75.712	, 0.968
0.6010	, 7.681	, 80.300	, 0.856
0.7010	, 10.202	, 91.439	, 0.835
0.8010	, 16.462	, 129.131	, 1.033
0.9010	, 14.656	, 102.204	, 0.727
1.0010	, 13.241	, 83.111	, 0.532
1.1010	, 12.788	, 72.976	, 0.425
1.2010	, 13.366	, 69.925	, 0.373
1.3010	, 16.450	, 79.443	, 0.391
1.4010	, 19.296	, 86.540	, 0.396
1.5010	, 20.997	, 87.895	, 0.375
1.6010	, 23.728	, 93.123	, 0.373
1.7010	, 25.271	, 93.346	, 0.351
1.8010	, 24.609	, 85.854	, 0.305
1.9010	, 23.347	, 77.165	, 0.260
2.0010	, 23.088	, 72.496	, 0.232
2.1010	, 22.286	, 66.648	, 0.203
2.2010	, 21.189	, 60.489	, 0.176
2.3010	, 20.188	, 55.125	, 0.153
2.4010	, 19.664	, 51.459	, 0.137
2.5010	, 18.957	, 47.626	, 0.122
2.6010	, 18.332	, 44.285	, 0.109
2.7010	, 19.121	, 44.481	, 0.105
2.8010	, 19.776	, 44.361	, 0.101
2.9010	, 20.340	, 44.055	, 0.097
3.0010	, 20.773	, 43.492	, 0.093
3.1010	, 21.123	, 42.800	, 0.088
3.2010	, 21.377	, 41.961	, 0.084
3.3010	, 21.530	, 40.981	, 0.080
3.4010	, 21.614	, 39.931	, 0.075
3.5010	, 21.644	, 38.844	, 0.071
3.6010	, 21.607	, 37.700	, 0.067
3.7010	, 21.513	, 36.523	, 0.063
3.8010	, 21.373	, 35.330	, 0.060
3.9010	, 21.215	, 34.170	, 0.056
4.0010	, 21.029	, 33.024	, 0.053
4.1010	, 20.815	, 31.890	, 0.050
4.2010	, 20.576	, 30.774	, 0.047
4.3010	, 20.317	, 29.681	, 0.044
4.4010	, 20.041	, 28.611	, 0.042
4.5010	, 19.749	, 27.568	, 0.039
4.6010	, 19.443	, 26.552	, 0.037
4.7010	, 19.135	, 25.575	, 0.035
4.8010	, 18.818	, 24.627	, 0.033
4.9010	, 18.489	, 23.703	, 0.031
5.0010	, 18.151	, 22.804	, 0.029
5.1010	, 17.804	, 21.930	, 0.028
5.2010	, 17.449	, 21.080	, 0.026
5.3010	, 17.088	, 20.254	, 0.024
5.4010	, 16.722	, 19.453	, 0.023
5.5010	, 16.351	, 18.676	, 0.022
5.6010	, 15.977	, 17.923	, 0.020
5.7010	, 15.601	, 17.194	, 0.019
5.8010	, 15.224	, 16.489	, 0.018
5.9010	, 14.847	, 15.808	, 0.017
6.0010	, 14.470	, 15.151	, 0.016
6.1010	, 14.244	, 14.669	, 0.015
6.2010	, 14.539	, 14.731	, 0.015
6.3010	, 14.790	, 14.748	, 0.015
6.4010	, 15.001	, 14.725	, 0.015
6.5010	, 15.172	, 14.664	, 0.014
6.6010	, 15.307	, 14.570	, 0.014
6.7010	, 15.408	, 14.447	, 0.014
6.8010	, 15.476	, 14.298	, 0.013
6.9010	, 15.517	, 14.128	, 0.013
7.0010	, 15.538	, 13.945	, 0.013
7.1010	, 15.532	, 13.743	, 0.012
7.2010	, 15.503	, 13.527	, 0.012
7.3010	, 15.451	, 13.297	, 0.012
7.4010	, 15.379	, 13.056	, 0.011
7.5010	, 15.288	, 12.806	, 0.011
7.6010	, 15.181	, 12.549	, 0.011
7.7010	, 15.059	, 12.287	, 0.010
7.8010	, 14.924	, 12.020	, 0.010
7.9010	, 14.777	, 11.751	, 0.010
8.0010	, 14.640	, 11.496	, 0.009
8.1010	, 14.659	, 11.369	, 0.009
8.2010	, 14.674	, 11.243	, 0.009
8.3010	, 14.687	, 11.117	, 0.009
8.4010	, 14.696	, 10.992	, 0.008
8.5010	, 14.703	, 10.867	, 0.008
8.6010	, 14.707	, 10.743	, 0.008
8.7010	, 14.708	, 10.621	, 0.008
8.8010	, 14.706	, 10.499	, 0.008
8.9010	, 14.703	, 10.379	, 0.007
9.0010	, 14.697	, 10.259	, 0.007
9.1010	, 14.689	, 10.141	, 0.007
9.2010	, 14.679	, 10.024	, 0.007
9.3010	, 14.667	, 9.908	, 0.007
9.4010	, 14.653	, 9.794	, 0.007
9.5010	, 14.638	, 9.680	, 0.007
9.6010	, 14.621	, 9.569	, 0.006
9.7010	, 14.603	, 9.458	, 0.006
9.8010	, 14.584	, 9.349	, 0.006
9.9010	, 14.563	, 9.242	, 0.006
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0027243	0.0000000	0.0000000	0.0000000
0.020	0.0016031	0.0424523	0.0004245	0.0000005
0.040	0.0003595	0.0617060	0.0014661	0.0000007
0.060	-0.0020164	0.0454524	0.0025377	0.0000009
0.080	-0.0026073	0.0000942	0.0029932	0.0000015
0.100	-0.0015112	-0.0403087	0.0025910	0.0000019
0.120	-0.0006784	-0.0617888	0.0015700	0.0000021
0.140	-0.0008799	-0.0770751	0.0001814	0.0000022
0.160	0.0002385	-0.0833672	-0.0014230	0.0000022
0.180	0.0053970	-0.0280836	-0.0025375	0.0000037
0.200	0.0057665	0.0814301	-0.0020041	0.0000070
0.220	0.0041592	0.1788015	0.0005982	0.0000097
0.240	0.0055089	0.2736454	0.0051227	0.0000122
0.260	0.0050816	0.3775379	0.0116345	0.0000152
0.280	0.0017677	0.4447294	0.0198572	0.0000167
0.300	0.0026796	0.4883571	0.0291881	0.0000172
0.320	0.0043187	0.5570099	0.0396418	0.0000186
0.340	0.0037219	0.6358875	0.0515707	0.0000203
0.360	0.0010768	0.6829627	0.0647592	0.0000211
0.380	-0.0039510	0.6547675	0.0781365	0.0000220
0.400	-0.0077701	0.5397837	0.0900820	0.0000260
0.420	-0.0091648	0.3736522	0.0992164	0.0000336
0.440	-0.0082033	0.2032711	0.1049856	0.0000416
0.460	-0.0028518	0.0948202	0.1079665	0.0000455
0.480	0.0027699	0.0940168	0.1098549	0.0000464
0.500	0.0048328	0.1685999	0.1124811	0.0000480
0.520	0.0020282	0.2359071	0.1165262	0.0000495
0.540	-0.0013711	0.2423542	0.1213088	0.0000498
0.560	-0.0011667	0.2174585	0.1259069	0.0000499
0.580	-0.0014103	0.1921780	0.1300033	0.0000501
0.600	0.0052485	0.2298309	0.1342234	0.0000517
0.620	0.0141859	0.4204821	0.1407265	0.0000637
0.640	0.0130375	0.6875430	0.1518067	0.0000833
0.660	0.0106782	0.9201938	0.1678841	0.0000983
0.680	0.0100203	1.1232467	0.1883185	0.0001096
0.700	0.0049876	1.2704743	0.2122557	0.0001162
0.720	-0.0066579	1.2540889	0.2375013	0.0001198
0.740	-0.0153964	1.0377370	0.2604196	0.0001346
0.760	-0.0193358	0.6970143	0.2777671	0.0001668
0.780	-0.0216362	0.2950789	0.2876881	0.0002112
0.800	-0.0160581	-0.0747023	0.2898918	0.0002495
0.820	-0.0075843	-0.3066347	0.2860785	0.0002661
0.840	-0.0008038	-0.3889220	0.2791229	0.0002692
0.860	0.0061001	-0.3369647	0.2718640	0.0002712
0.880	0.0076153	-0.2024159	0.2664702	0.0002762
0.900	0.0069161	-0.0598626	0.2638474	0.0002817
0.920	0.0043889	0.0510395	0.2637592	0.0002853
0.940	0.0011283	0.1051640	0.2653212	0.0002864
0.960	-0.0031778	0.0850591	0.2672235	0.0002870
0.980	-0.0095260	-0.0395649	0.2676784	0.0002923
1.000	-0.0066524	-0.1982754	0.2653000	0.0002994
