 
PGA:,  0.15 g
PGV:,  47.87 cm/s
PGD:,  29.36 cm
Arias Intensity:,  153.47 cm/s
Significant duration:,  100.15 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.024	, 0.152
0.1010	, 0.041	, 2.536	, 0.161
0.2010	, 0.298	, 9.325	, 0.297
0.3010	, 0.626	, 13.068	, 0.278
0.4010	, 1.417	, 22.196	, 0.355
0.5010	, 2.009	, 25.198	, 0.322
0.6010	, 3.126	, 32.681	, 0.348
0.7010	, 3.652	, 32.738	, 0.299
0.8010	, 6.427	, 50.412	, 0.403
0.9010	, 6.619	, 46.157	, 0.328
1.0010	, 7.902	, 49.601	, 0.317
1.1010	, 11.362	, 64.838	, 0.377
1.2010	, 14.037	, 73.435	, 0.392
1.3010	, 16.163	, 78.061	, 0.384
1.4010	, 22.731	, 101.944	, 0.466
1.5010	, 33.729	, 141.188	, 0.602
1.6010	, 37.387	, 146.728	, 0.587
1.7010	, 33.688	, 124.436	, 0.469
1.8010	, 30.433	, 106.171	, 0.378
1.9010	, 28.947	, 95.675	, 0.322
2.0010	, 28.090	, 88.202	, 0.282
2.1010	, 27.400	, 81.942	, 0.250
2.2010	, 28.433	, 81.168	, 0.236
2.3010	, 33.216	, 90.700	, 0.252
2.4010	, 40.380	, 105.669	, 0.282
2.5010	, 39.350	, 98.857	, 0.253
2.6010	, 40.792	, 98.540	, 0.243
2.7010	, 41.131	, 95.680	, 0.227
2.8010	, 43.392	, 97.337	, 0.223
2.9010	, 51.209	, 110.913	, 0.245
3.0010	, 56.105	, 117.468	, 0.251
3.1010	, 56.286	, 114.046	, 0.236
3.2010	, 56.084	, 110.087	, 0.220
3.3010	, 58.358	, 111.079	, 0.216
3.4010	, 63.402	, 117.133	, 0.221
3.5010	, 68.240	, 122.470	, 0.224
3.6010	, 70.624	, 123.227	, 0.219
3.7010	, 70.812	, 120.217	, 0.208
3.8010	, 70.847	, 117.113	, 0.197
3.9010	, 64.413	, 103.747	, 0.170
4.0010	, 53.191	, 83.531	, 0.134
4.1010	, 53.358	, 81.750	, 0.128
4.2010	, 52.487	, 78.502	, 0.120
4.3010	, 50.727	, 74.105	, 0.110
4.4010	, 48.138	, 68.725	, 0.100
4.5010	, 44.378	, 61.950	, 0.088
4.6010	, 42.955	, 58.659	, 0.082
4.7010	, 44.829	, 59.917	, 0.082
4.8010	, 44.602	, 58.372	, 0.078
4.9010	, 44.205	, 56.672	, 0.074
5.0010	, 44.962	, 56.490	, 0.072
5.1010	, 46.203	, 56.910	, 0.071
5.2010	, 48.650	, 58.773	, 0.072
5.3010	, 52.235	, 61.913	, 0.075
5.4010	, 56.165	, 65.339	, 0.077
5.5010	, 59.670	, 68.155	, 0.079
5.6010	, 65.109	, 73.039	, 0.084
5.7010	, 69.840	, 76.972	, 0.086
5.8010	, 73.718	, 79.845	, 0.088
5.9010	, 76.709	, 81.677	, 0.089
6.0010	, 78.752	, 82.455	, 0.088
6.1010	, 79.786	, 82.169	, 0.086
6.2010	, 82.249	, 83.339	, 0.086
6.3010	, 88.931	, 88.679	, 0.090
6.4010	, 94.150	, 92.417	, 0.092
6.5010	, 97.944	, 94.662	, 0.093
6.6010	, 100.345	, 95.513	, 0.093
6.7010	, 101.219	, 94.908	, 0.091
6.8010	, 100.536	, 92.881	, 0.087
6.9010	, 98.358	, 89.552	, 0.083
7.0010	, 96.121	, 86.266	, 0.079
7.1010	, 96.088	, 85.022	, 0.077
7.2010	, 95.608	, 83.422	, 0.074
7.3010	, 94.718	, 81.514	, 0.072
7.4010	, 95.924	, 81.436	, 0.070
7.5010	, 96.809	, 81.092	, 0.069
7.6010	, 96.973	, 80.160	, 0.068
7.7010	, 96.414	, 78.664	, 0.065
7.8010	, 95.165	, 76.649	, 0.063
7.9010	, 93.294	, 74.191	, 0.060
8.0010	, 90.902	, 71.385	, 0.057
8.1010	, 88.261	, 68.456	, 0.054
8.2010	, 85.552	, 65.545	, 0.051
8.3010	, 86.628	, 65.570	, 0.051
8.4010	, 89.581	, 66.999	, 0.051
