 
PGA:,  0.16 g
PGV:,  53.84 cm/s
PGD:,  73.89 cm
Arias Intensity:,  140.65 cm/s
Significant duration:,  95.20 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.025	, 0.160
0.1010	, 0.086	, 5.349	, 0.339
0.2010	, 0.467	, 14.585	, 0.465
0.3010	, 1.086	, 22.668	, 0.482
0.4010	, 1.834	, 28.736	, 0.459
0.5010	, 2.749	, 34.482	, 0.441
0.6010	, 2.645	, 27.655	, 0.295
0.7010	, 3.694	, 33.107	, 0.302
0.8010	, 5.085	, 39.888	, 0.319
0.9010	, 5.720	, 39.891	, 0.284
1.0010	, 8.489	, 53.283	, 0.341
1.1010	, 7.929	, 45.249	, 0.263
1.2010	, 6.749	, 35.311	, 0.188
1.3010	, 9.337	, 45.091	, 0.222
1.4010	, 13.165	, 59.042	, 0.270
1.5010	, 14.217	, 59.513	, 0.254
1.6010	, 15.884	, 62.338	, 0.249
1.7010	, 15.518	, 57.321	, 0.216
1.8010	, 14.989	, 52.292	, 0.186
1.9010	, 13.872	, 45.851	, 0.154
2.0010	, 15.223	, 47.802	, 0.153
2.1010	, 16.174	, 48.370	, 0.147
2.2010	, 17.041	, 48.647	, 0.142
2.3010	, 20.784	, 56.753	, 0.158
2.4010	, 24.119	, 63.117	, 0.168
2.5010	, 26.504	, 66.585	, 0.171
2.6010	, 27.784	, 67.118	, 0.165
2.7010	, 30.321	, 70.533	, 0.167
2.8010	, 30.511	, 68.442	, 0.157
2.9010	, 31.023	, 67.192	, 0.148
3.0010	, 30.095	, 63.010	, 0.134
3.1010	, 28.543	, 57.833	, 0.119
3.2010	, 28.476	, 55.896	, 0.112
3.3010	, 27.873	, 53.054	, 0.103
3.4010	, 27.035	, 49.946	, 0.094
3.5010	, 26.841	, 48.171	, 0.088
3.6010	, 26.328	, 45.938	, 0.082
3.7010	, 25.647	, 43.540	, 0.075
3.8010	, 24.563	, 40.603	, 0.068
3.9010	, 25.444	, 40.981	, 0.067
4.0010	, 29.832	, 46.848	, 0.075
4.1010	, 33.840	, 51.847	, 0.081
4.2010	, 37.647	, 56.306	, 0.086
4.3010	, 40.872	, 59.709	, 0.089
4.4010	, 43.487	, 62.086	, 0.090
4.5010	, 45.543	, 63.577	, 0.090
4.6010	, 47.138	, 64.372	, 0.090
4.7010	, 48.610	, 64.971	, 0.089
4.8010	, 50.203	, 65.701	, 0.088
4.9010	, 51.706	, 66.288	, 0.087
5.0010	, 53.714	, 67.486	, 0.086
5.1010	, 55.768	, 68.693	, 0.086
5.2010	, 57.987	, 70.052	, 0.086
5.3010	, 60.229	, 71.388	, 0.086
5.4010	, 62.435	, 72.633	, 0.086
5.5010	, 64.619	, 73.807	, 0.086
5.6010	, 66.792	, 74.927	, 0.086
5.7010	, 68.960	, 76.002	, 0.085
5.8010	, 71.281	, 77.206	, 0.085
5.9010	, 73.668	, 78.440	, 0.085
6.0010	, 75.954	, 79.525	, 0.085
6.1010	, 78.094	, 80.426	, 0.084
6.2010	, 80.073	, 81.134	, 0.084
6.3010	, 81.888	, 81.656	, 0.083
6.4010	, 83.684	, 82.144	, 0.082
6.5010	, 85.472	, 82.609	, 0.081
6.6010	, 87.090	, 82.897	, 0.080
6.7010	, 88.486	, 82.969	, 0.079
6.8010	, 89.663	, 82.837	, 0.078
6.9010	, 90.679	, 82.561	, 0.077
7.0010	, 91.526	, 82.142	, 0.075
7.1010	, 92.244	, 81.620	, 0.074
7.2010	, 92.952	, 81.105	, 0.072
7.3010	, 93.900	, 80.810	, 0.071
7.4010	, 94.897	, 80.564	, 0.070
7.5010	, 95.698	, 80.161	, 0.068
7.6010	, 96.305	, 79.608	, 0.067
7.7010	, 96.793	, 78.972	, 0.066
7.8010	, 97.883	, 78.839	, 0.065
7.9010	, 98.965	, 78.701	, 0.064
8.0010	, 100.278	, 78.748	, 0.063
8.1010	, 101.604	, 78.804	, 0.062
8.2010	, 102.784	, 78.748	, 0.062
8.3010	, 103.797	, 78.566	, 0.061
8.4010	, 104.754	, 78.346	, 0.060
8.5010	, 105.610	, 78.058	, 0.059
8.6010	, 106.386	, 77.717	, 0.058
8.7010	, 107.425	, 77.574	, 0.057
8.8010	, 108.345	, 77.350	, 0.056
8.9010	, 109.146	, 77.046	, 0.055
9.0010	, 109.818	, 76.659	, 0.055
9.1010	, 110.308	, 76.155	, 0.054
9.2010	, 110.604	, 75.530	, 0.053
9.3010	, 110.782	, 74.838	, 0.052
9.4010	, 110.826	, 74.071	, 0.050
9.5010	, 110.683	, 73.196	, 0.049
9.6010	, 111.253	, 72.808	, 0.049
9.7010	, 111.967	, 72.519	, 0.048
9.8010	, 112.632	, 72.206	, 0.047
9.9010	, 113.247	, 71.866	, 0.046
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0002193	0.0000000	0.0000000	0.0000000
0.005	0.0002192	0.0010755	0.0000027	0.0000000
0.010	0.0002191	0.0021506	0.0000108	0.0000000
0.015	0.0002190	0.0032251	0.0000242	0.0000000
0.020	0.0002189	0.0042991	0.0000430	0.0000000
0.025	0.0002188	0.0053726	0.0000672	0.0000000
0.030	0.0002187	0.0064457	0.0000967	0.0000000
0.035	0.0002186	0.0075182	0.0001316	0.0000000
0.040	0.0002185	0.0085902	0.0001719	0.0000000
0.045	0.0002184	0.0096618	0.0002175	0.0000000
0.050	0.0002183	0.0107329	0.0002685	0.0000000
0.055	0.0002182	0.0118034	0.0003249	0.0000000
0.060	0.0002181	0.0128733	0.0003866	0.0000000
0.065	0.0002180	0.0139427	0.0004536	0.0000000
0.070	0.0002178	0.0150115	0.0005260	0.0000000
0.075	0.0002177	0.0160798	0.0006037	0.0000000
0.080	0.0002177	0.0171476	0.0006868	0.0000000
0.085	0.0002175	0.0182150	0.0007752	0.0000000
