 
PGA:,  0.15 g
PGV:,  20.42 cm/s
PGD:,  5.60 cm
Arias Intensity:,  95.33 cm/s
Significant duration:,  47.89 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.024	, 0.153
0.1010	, 0.067	, 4.183	, 0.265
0.2010	, 0.337	, 10.549	, 0.336
0.3010	, 0.896	, 18.697	, 0.398
0.4010	, 1.371	, 21.475	, 0.343
0.5010	, 2.746	, 34.436	, 0.440
0.6010	, 2.749	, 28.741	, 0.306
0.7010	, 4.015	, 35.983	, 0.329
0.8010	, 5.709	, 44.786	, 0.358
0.9010	, 9.378	, 65.398	, 0.465
1.0010	, 12.814	, 80.432	, 0.515
1.1010	, 13.516	, 77.133	, 0.449
1.2010	, 11.620	, 60.793	, 0.324
1.3010	, 10.218	, 49.346	, 0.243
1.4010	, 9.074	, 40.695	, 0.186
1.5010	, 9.847	, 41.219	, 0.176
1.6010	, 10.678	, 41.906	, 0.168
1.7010	, 12.199	, 45.062	, 0.170
1.8010	, 11.875	, 41.427	, 0.147
1.9010	, 12.107	, 40.016	, 0.135
2.0010	, 12.664	, 39.765	, 0.127
2.1010	, 13.278	, 39.709	, 0.121
2.2010	, 11.906	, 33.989	, 0.099
2.3010	, 10.081	, 27.528	, 0.077
2.4010	, 9.856	, 25.793	, 0.069
2.5010	, 9.392	, 23.596	, 0.060
2.6010	, 10.666	, 25.767	, 0.063
2.7010	, 12.946	, 30.115	, 0.071
2.8010	, 14.939	, 33.511	, 0.077
2.9010	, 16.772	, 36.327	, 0.080
3.0010	, 18.072	, 37.837	, 0.081
3.1010	, 17.649	, 35.761	, 0.074
3.2010	, 16.941	, 33.253	, 0.067
3.3010	, 16.128	, 30.699	, 0.060
3.4010	, 14.875	, 27.481	, 0.052
3.5010	, 13.498	, 24.224	, 0.044
3.6010	, 12.191	, 21.272	, 0.038
3.7010	, 11.249	, 19.098	, 0.033
3.8010	, 11.035	, 18.242	, 0.031
3.9010	, 10.916	, 17.582	, 0.029
4.0010	, 10.818	, 16.988	, 0.027
4.1010	, 10.660	, 16.333	, 0.026
4.2010	, 10.380	, 15.525	, 0.024
4.3010	, 10.283	, 15.022	, 0.022
4.4010	, 10.627	, 15.172	, 0.022
4.5010	, 10.443	, 14.577	, 0.021
4.6010	, 9.928	, 13.558	, 0.019
4.7010	, 9.840	, 13.152	, 0.018
4.8010	, 9.608	, 12.574	, 0.017
4.9010	, 9.242	, 11.849	, 0.015
5.0010	, 9.023	, 11.336	, 0.015
5.1010	, 9.506	, 11.709	, 0.015
5.2010	, 10.126	, 12.233	, 0.015
5.3010	, 10.751	, 12.744	, 0.015
5.4010	, 11.259	, 13.098	, 0.016
5.5010	, 11.559	, 13.202	, 0.015
5.6010	, 11.598	, 13.011	, 0.015
5.7010	, 11.888	, 13.102	, 0.015
5.8010	, 11.829	, 12.812	, 0.014
5.9010	, 11.445	, 12.186	, 0.013
6.0010	, 10.800	, 11.308	, 0.012
6.1010	, 9.975	, 10.273	, 0.011
6.2010	, 9.280	, 9.403	, 0.010
6.3010	, 9.087	, 9.062	, 0.009
6.4010	, 8.791	, 8.629	, 0.009
6.5010	, 8.423	, 8.141	, 0.008
6.6010	, 8.017	, 7.631	, 0.007
6.7010	, 7.712	, 7.231	, 0.007
6.8010	, 7.482	, 6.912	, 0.007
6.9010	, 7.249	, 6.600	, 0.006
7.0010	, 7.017	, 6.297	, 0.006
7.1010	, 6.787	, 6.005	, 0.005
7.2010	, 6.564	, 5.728	, 0.005
7.3010	, 6.467	, 5.565	, 0.005
7.4010	, 6.345	, 5.386	, 0.005
7.5010	, 6.202	, 5.195	, 0.004
7.6010	, 6.045	, 4.997	, 0.004
7.7010	, 5.966	, 4.867	, 0.004
7.8010	, 6.011	, 4.841	, 0.004
7.9010	, 6.058	, 4.817	, 0.004
8.0010	, 6.098	, 4.789	, 0.004
