 
PGA:,  0.88 g
PGV:,  41.62 cm/s
PGD:,  15.16 cm
Arias Intensity:,  289.13 cm/s
Significant duration:,   9.58 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.138	, 0.883
0.1010	, 0.366	, 22.760	, 1.443
0.2010	, 2.690	, 84.079	, 2.679
0.3010	, 3.598	, 75.112	, 1.598
0.4010	, 3.792	, 59.415	, 0.949
0.5010	, 4.346	, 54.508	, 0.697
0.6010	, 3.831	, 40.046	, 0.427
0.7010	, 6.454	, 57.848	, 0.529
0.8010	, 7.678	, 60.227	, 0.482
0.9010	, 7.877	, 54.933	, 0.390
1.0010	, 8.119	, 50.965	, 0.326
1.1010	, 8.693	, 49.607	, 0.289
1.2010	, 10.489	, 54.873	, 0.293
1.3010	, 12.407	, 59.922	, 0.295
1.4010	, 14.603	, 65.493	, 0.299
1.5010	, 18.954	, 79.342	, 0.339
1.6010	, 20.812	, 81.676	, 0.327
1.7010	, 20.056	, 74.083	, 0.279
1.8010	, 19.418	, 67.745	, 0.241
1.9010	, 21.220	, 70.136	, 0.236
2.0010	, 25.753	, 80.864	, 0.259
2.1010	, 31.548	, 94.347	, 0.288
2.2010	, 35.788	, 102.164	, 0.297
2.3010	, 37.314	, 101.890	, 0.284
2.4010	, 36.460	, 95.414	, 0.255
2.5010	, 34.890	, 87.652	, 0.224
2.6010	, 33.948	, 82.007	, 0.202
2.7010	, 32.262	, 75.049	, 0.178
2.8010	, 30.487	, 68.388	, 0.156
2.9010	, 29.056	, 62.932	, 0.139
3.0010	, 28.145	, 58.928	, 0.126
3.1010	, 27.607	, 55.937	, 0.116
3.2010	, 27.248	, 53.486	, 0.107
3.3010	, 26.817	, 51.044	, 0.099
3.4010	, 26.241	, 48.478	, 0.091
3.5010	, 25.473	, 45.716	, 0.084
3.6010	, 24.629	, 42.974	, 0.076
3.7010	, 23.801	, 40.408	, 0.070
3.8010	, 23.103	, 38.191	, 0.064
3.9010	, 22.618	, 36.430	, 0.060
4.0010	, 22.380	, 35.146	, 0.056
4.1010	, 22.382	, 34.291	, 0.054
4.2010	, 22.581	, 33.773	, 0.051
4.3010	, 22.920	, 33.482	, 0.050
4.4010	, 23.333	, 33.311	, 0.048
4.5010	, 23.773	, 33.186	, 0.047
4.6010	, 24.179	, 33.019	, 0.046
4.7010	, 24.510	, 32.759	, 0.045
4.8010	, 24.753	, 32.394	, 0.043
4.9010	, 24.889	, 31.908	, 0.042
5.0010	, 24.911	, 31.298	, 0.040
5.1010	, 24.826	, 30.580	, 0.038
5.2010	, 24.636	, 29.762	, 0.037
5.3010	, 24.350	, 28.862	, 0.035
5.4010	, 23.980	, 27.897	, 0.033
5.5010	, 23.533	, 26.879	, 0.031
5.6010	, 23.024	, 25.829	, 0.030
5.7010	, 22.459	, 24.753	, 0.028
5.8010	, 21.854	, 23.670	, 0.026
5.9010	, 21.655	, 23.058	, 0.025
6.0010	, 21.556	, 22.569	, 0.024
6.1010	, 21.316	, 21.953	, 0.023
6.2010	, 20.936	, 21.213	, 0.022
6.3010	, 20.438	, 20.380	, 0.021
6.4010	, 20.070	, 19.700	, 0.020
6.5010	, 20.390	, 19.706	, 0.019
6.6010	, 20.686	, 19.690	, 0.019
6.7010	, 20.960	, 19.653	, 0.019
6.8010	, 21.209	, 19.594	, 0.018
6.9010	, 21.440	, 19.521	, 0.018
7.0010	, 21.648	, 19.428	, 0.018
7.1010	, 21.840	, 19.324	, 0.017
7.2010	, 22.010	, 19.205	, 0.017
7.3010	, 22.159	, 19.070	, 0.017
7.4010	, 22.294	, 18.927	, 0.016
7.5010	, 22.412	, 18.773	, 0.016
7.6010	, 22.511	, 18.608	, 0.016
7.7010	, 22.593	, 18.433	, 0.015
7.8010	, 22.659	, 18.250	, 0.015
7.9010	, 22.715	, 18.064	, 0.015
8.0010	, 22.757	, 17.871	, 0.014
8.1010	, 22.785	, 17.672	, 0.014
8.2010	, 22.799	, 17.468	, 0.014
8.3010	, 22.802	, 17.259	, 0.013
8.4010	, 22.794	, 17.048	, 0.013
8.5010	, 22.780	, 16.837	, 0.013
8.6010	, 22.756	, 16.624	, 0.012
8.7010	, 22.723	, 16.409	, 0.012
8.8010	, 22.681	, 16.192	, 0.012
8.9010	, 22.632	, 15.976	, 0.011
9.0010	, 22.575	, 15.759	, 0.011
9.1010	, 22.512	, 15.542	, 0.011
9.2010	, 22.446	, 15.328	, 0.011
9.3010	, 22.376	, 15.116	, 0.010
9.4010	, 22.301	, 14.905	, 0.010
9.5010	, 22.221	, 14.695	, 0.010
9.6010	, 22.138	, 14.488	, 0.010
9.7010	, 22.051	, 14.282	, 0.009
9.8010	, 21.962	, 14.079	, 0.009
9.9010	, 21.870	, 13.878	, 0.009
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0024470	0.0000000	0.0000000	0.0000000
0.020	0.0017577	0.0412483	0.0004125	0.0000005
0.040	0.0009471	0.0677824	0.0015028	0.0000007
0.060	-0.0001175	0.0759203	0.0029398	0.0000007
0.080	-0.0014493	0.0605494	0.0043045	0.0000009
0.100	-0.0000873	0.0454746	0.0053648	0.0000010
0.120	0.0016593	0.0608953	0.0064285	0.0000011
0.140	0.0015648	0.0925228	0.0079626	0.0000014
0.160	0.0015631	0.1232069	0.0101199	0.0000017
0.180	0.0003028	0.1415110	0.0127671	0.0000018
0.200	-0.0016970	0.1278331	0.0154605	0.0000019
0.220	-0.0004563	0.1067091	0.0178060	0.0000021
0.240	0.0003969	0.1061264	0.0199343	0.0000021
0.260	0.0000720	0.1107261	0.0221029	0.0000021
0.280	0.0011078	0.1222995	0.0244331	0.0000022
0.300	0.0020038	0.1528245	0.0271843	0.0000025
0.320	0.0013506	0.1857312	0.0305699	0.0000028
0.340	-0.0011632	0.1875691	0.0343029	0.0000030
0.360	-0.0003905	0.1723274	0.0379019	0.0000030
0.380	0.0010626	0.1789205	0.0414144	0.0000031
0.400	0.0017864	0.2068684	0.0452722	0.0000033
0.420	0.0014136	0.2382604	0.0497235	0.0000036
0.440	-0.0012469	0.2398962	0.0545051	0.0000038
0.460	-0.0016277	0.2116963	0.0590210	0.0000040
0.480	-0.0004632	0.1911841	0.0630498	0.0000042
0.500	0.0033920	0.2199158	0.0671608	0.0000048
0.520	0.0048381	0.3006534	0.0723665	0.0000067
