 
PGA:,  0.11 g
PGV:,  7.39 cm/s
PGD:,  1.12 cm
Arias Intensity:,  18.16 cm/s
Significant duration:,  57.40 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.017	, 0.110
0.1010	, 0.083	, 5.184	, 0.329
0.2010	, 0.375	, 11.729	, 0.374
0.3010	, 0.558	, 11.646	, 0.248
0.4010	, 0.559	, 8.764	, 0.140
0.5010	, 0.845	, 10.603	, 0.136
0.6010	, 1.162	, 12.147	, 0.129
0.7010	, 2.051	, 18.384	, 0.168
0.8010	, 3.864	, 30.313	, 0.242
0.9010	, 3.105	, 21.650	, 0.154
1.0010	, 1.985	, 12.461	, 0.080
1.1010	, 2.154	, 12.294	, 0.072
1.2010	, 2.523	, 13.201	, 0.070
1.3010	, 2.669	, 12.889	, 0.063
1.4010	, 2.631	, 11.799	, 0.054
1.5010	, 2.824	, 11.821	, 0.050
1.6010	, 3.193	, 12.530	, 0.050
1.7010	, 3.489	, 12.886	, 0.049
1.8010	, 3.831	, 13.365	, 0.048
1.9010	, 3.677	, 12.153	, 0.041
2.0010	, 3.622	, 11.372	, 0.036
2.1010	, 3.069	, 9.178	, 0.028
2.2010	, 3.005	, 8.579	, 0.025
2.3010	, 2.878	, 7.858	, 0.022
2.4010	, 2.551	, 6.676	, 0.018
2.5010	, 2.295	, 5.766	, 0.015
2.6010	, 2.245	, 5.423	, 0.013
2.7010	, 1.945	, 4.524	, 0.011
2.8010	, 2.236	, 5.016	, 0.011
2.9010	, 2.392	, 5.180	, 0.011
3.0010	, 2.438	, 5.105	, 0.011
3.1010	, 2.168	, 4.392	, 0.009
3.2010	, 1.883	, 3.696	, 0.007
3.3010	, 1.605	, 3.055	, 0.006
3.4010	, 1.547	, 2.858	, 0.005
3.5010	, 1.541	, 2.765	, 0.005
3.6010	, 1.650	, 2.879	, 0.005
3.7010	, 1.730	, 2.936	, 0.005
3.8010	, 1.844	, 3.048	, 0.005
3.9010	, 1.753	, 2.823	, 0.005
4.0010	, 1.639	, 2.574	, 0.004
4.1010	, 1.633	, 2.503	, 0.004
4.2010	, 1.652	, 2.470	, 0.004
4.3010	, 1.668	, 2.437	, 0.004
4.4010	, 1.631	, 2.328	, 0.003
4.5010	, 1.572	, 2.194	, 0.003
4.6010	, 1.595	, 2.178	, 0.003
4.7010	, 1.647	, 2.201	, 0.003
4.8010	, 1.602	, 2.097	, 0.003
4.9010	, 1.476	, 1.892	, 0.002
5.0010	, 1.356	, 1.704	, 0.002
5.1010	, 1.295	, 1.595	, 0.002
5.2010	, 1.337	, 1.615	, 0.002
5.3010	, 1.394	, 1.652	, 0.002
5.4010	, 1.416	, 1.647	, 0.002
5.5010	, 1.376	, 1.572	, 0.002
5.6010	, 1.293	, 1.450	, 0.002
5.7010	, 1.222	, 1.347	, 0.002
5.8010	, 1.214	, 1.315	, 0.001
5.9010	, 1.206	, 1.284	, 0.001
6.0010	, 1.224	, 1.282	, 0.001
6.1010	, 1.267	, 1.305	, 0.001
6.2010	, 1.311	, 1.328	, 0.001
6.3010	, 1.335	, 1.331	, 0.001
6.4010	, 1.334	, 1.309	, 0.001
6.5010	, 1.321	, 1.277	, 0.001
6.6010	, 1.315	, 1.252	, 0.001
6.7010	, 1.325	, 1.242	, 0.001
6.8010	, 1.349	, 1.246	, 0.001
6.9010	, 1.378	, 1.255	, 0.001
7.0010	, 1.400	, 1.256	, 0.001
7.1010	, 1.406	, 1.244	, 0.001
7.2010	, 1.394	, 1.217	, 0.001
7.3010	, 1.369	, 1.178	, 0.001
7.4010	, 1.334	, 1.133	, 0.001
7.5010	, 1.297	, 1.087	, 0.001
7.6010	, 1.263	, 1.044	, 0.001
7.7010	, 1.238	, 1.010	, 0.001
7.8010	, 1.220	, 0.982	, 0.001
7.9010	, 1.201	, 0.955	, 0.001
8.0010	, 1.195	, 0.938	, 0.001
8.1010	, 1.196	, 0.927	, 0.001
8.2010	, 1.201	, 0.920	, 0.001
8.3010	, 1.210	, 0.916	, 0.001
8.4010	, 1.218	, 0.911	, 0.001
8.5010	, 1.223	, 0.904	, 0.001
8.6010	, 1.224	, 0.894	, 0.001
8.7010	, 1.219	, 0.881	, 0.001
8.8010	, 1.209	, 0.863	, 0.001
8.9010	, 1.193	, 0.842	, 0.001
9.0010	, 1.174	, 0.819	, 0.001
9.1010	, 1.153	, 0.796	, 0.001
9.2010	, 1.133	, 0.774	, 0.001
9.3010	, 1.127	, 0.762	, 0.001
9.4010	, 1.141	, 0.763	, 0.001
9.5010	, 1.153	, 0.762	, 0.001
9.6010	, 1.161	, 0.760	, 0.001
9.7010	, 1.166	, 0.755	, 0.000
9.8010	, 1.168	, 0.749	, 0.000
9.9010	, 1.166	, 0.740	, 0.000
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0000172	0.0000000	0.0000000	0.0000000
0.005	-0.0000175	-0.0000851	-0.0000002	0.0000000
0.010	-0.0000175	-0.0001709	-0.0000009	0.0000000
0.015	-0.0000178	-0.0002573	-0.0000019	0.0000000
0.020	-0.0000179	-0.0003450	-0.0000034	0.0000000
0.025	-0.0000185	-0.0004343	-0.0000054	0.0000000
0.030	-0.0000185	-0.0005252	-0.0000078	0.0000000
0.035	-0.0000183	-0.0006154	-0.0000106	0.0000000
0.040	-0.0000164	-0.0007004	-0.0000139	0.0000000
0.045	-0.0000137	-0.0007742	-0.0000176	0.0000000
0.050	-0.0000111	-0.0008350	-0.0000216	0.0000000
0.055	-0.0000098	-0.0008862	-0.0000259	0.0000000
0.060	-0.0000083	-0.0009306	-0.0000305	0.0000000
0.065	-0.0000079	-0.0009702	-0.0000352	0.0000000
0.070	-0.0000092	-0.0010121	-0.0000402	0.0000000
0.075	-0.0000128	-0.0010658	-0.0000454	0.0000000
0.080	-0.0000155	-0.0011352	-0.0000509	0.0000000
0.085	-0.0000189	-0.0012196	-0.0000568	0.0000000
0.090	-0.0000187	-0.0013117	-0.0000631	0.0000000
0.095	-0.0000176	-0.0014007	-0.0000699	0.0000000
0.100	-0.0000161	-0.0014833	-0.0000771	0.0000000
0.105	-0.0000256	-0.0015857	-0.0000848	0.0000000
0.110	-0.0000400	-0.0017466	-0.0000931	0.0000000
0.115	-0.0000470	-0.0019600	-0.0001024	0.0000000
0.120	-0.0000408	-0.0021752	-0.0001127	0.0000000
0.125	-0.0000256	-0.0023380	-0.0001240	0.0000000
0.130	-0.0000084	-0.0024214	-0.0001359	0.0000000
0.135	-0.0000064	-0.0024577	-0.0001481	0.0000000
0.140	-0.0000099	-0.0024977	-0.0001605	0.0000000
0.145	-0.0000213	-0.0025743	-0.0001731	0.0000000
0.150	-0.0000439	-0.0027344	-0.0001864	0.0000000
0.155	-0.0000664	-0.0030051	-0.0002008	0.0000000
0.160	-0.0000622	-0.0033206	-0.0002166	0.0000000
0.165	-0.0000456	-0.0035849	-0.0002338	0.0000000
0.170	-0.0000236	-0.0037546	-0.0002522	0.0000000
0.175	-0.0000128	-0.0038438	-0.0002712	0.0000000
0.180	-0.0000438	-0.0039828	-0.0002907	0.0000000
0.185	-0.0000793	-0.0042847	-0.0003114	0.0000000
0.190	-0.0000810	-0.0046779	-0.0003338	0.0000000
0.195	-0.0000767	-0.0050647	-0.0003582	0.0000000
0.200	-0.0000709	-0.0054267	-0.0003844	0.0000000
0.205	-0.0000611	-0.0057504	-0.0004124	0.0000000
0.210	-0.0000522	-0.0060282	-0.0004418	0.0000000
0.215	-0.0000550	-0.0062913	-0.0004726	0.0000000
0.220	-0.0000383	-0.0065201	-0.0005046	0.0000000
0.225	0.0000040	-0.0066043	-0.0005374	0.0000000
0.230	0.0000069	-0.0065777	-0.0005704	0.0000000
0.235	0.0000022	-0.0065556	-0.0006032	0.0000000
0.240	0.0000024	-0.0065444	-0.0006360	0.0000000
0.245	0.0000029	-0.0065313	-0.0006687	0.0000000
0.250	0.0000068	-0.0065076	-0.0007013	0.0000000
0.255	0.0000124	-0.0064605	-0.0007337	0.0000000
0.260	0.0000201	-0.0063806	-0.0007658	0.0000000
0.265	0.0000227	-0.0062757	-0.0007974	0.0000000
0.270	0.0000121	-0.0061903	-0.0008286	0.0000000
0.275	-0.0000197	-0.0062088	-0.0008596	0.0000000
0.280	-0.0000636	-0.0064131	-0.0008911	0.0000000
0.285	-0.0000783	-0.0067612	-0.0009241	0.0000000
0.290	-0.0000063	-0.0069687	-0.0009584	0.0000000
0.295	0.0000367	-0.0068940	-0.0009931	0.0000000
0.300	0.0000268	-0.0067383	-0.0010271	0.0000000
0.305	0.0000120	-0.0066432	-0.0010606	0.0000000
0.310	0.0000054	-0.0066005	-0.0010937	0.0000000
0.315	0.0000205	-0.0065371	-0.0011265	0.0000000
0.320	0.0000707	-0.0063137	-0.0011587	0.0000000
0.325	0.0001519	-0.0057678	-0.0011889	0.0000000
0.330	0.0002091	-0.0048824	-0.0012155	0.0000001
0.335	0.0001455	-0.0040128	-0.0012377	0.0000001
0.340	0.0000764	-0.0034684	-0.0012564	0.0000001
0.345	0.0000836	-0.0030760	-0.0012728	0.0000001
0.350	0.0000278	-0.0028031	-0.0012875	0.0000001
0.355	-0.0000363	-0.0028241	-0.0013016	0.0000001
0.360	-0.0001206	-0.0032089	-0.0013167	0.0000001
0.365	-0.0001817	-0.0039503	-0.0013346	0.0000001
0.370	-0.0002248	-0.0049473	-0.0013568	0.0000001
0.375	-0.0003286	-0.0063046	-0.0013849	0.0000001
0.380	-0.0004493	-0.0082125	-0.0014212	0.0000002
0.385	-0.0004747	-0.0104786	-0.0014679	0.0000003
0.390	-0.0004942	-0.0128548	-0.0015263	0.0000004
0.395	-0.0005109	-0.0153198	-0.0015967	0.0000005
0.400	-0.0004600	-0.0177009	-0.0016793	0.0000006
0.405	-0.0003028	-0.0195719	-0.0017725	0.0000007
0.410	-0.0000674	-0.0204800	-0.0018726	0.0000007
0.415	0.0000691	-0.0204758	-0.0019750	0.0000007
0.420	0.0001169	-0.0200196	-0.0020762	0.0000007
0.425	0.0002353	-0.0191559	-0.0021741	0.0000007
0.430	0.0003738	-0.0176621	-0.0022662	0.0000008
0.435	0.0003614	-0.0158591	-0.0023500	0.0000008
0.440	0.0003397	-0.0141395	-0.0024250	0.0000009
0.445	0.0003697	-0.0123997	-0.0024913	0.0000009
0.450	0.0004526	-0.0103830	-0.0025483	0.0000010
0.455	0.0003960	-0.0083018	-0.0025950	0.0000011
0.460	0.0002336	-0.0067577	-0.0026327	0.0000011
0.465	0.0000737	-0.0060040	-0.0026646	0.0000011
0.470	0.0000828	-0.0056200	-0.0026936	0.0000011
0.475	0.0001121	-0.0051421	-0.0027205	0.0000011
0.480	0.0001151	-0.0045849	-0.0027448	0.0000011
0.485	0.0001142	-0.0040228	-0.0027664	0.0000011
0.490	0.0001075	-0.0034791	-0.0027851	0.0000011
0.495	0.0001055	-0.0029568	-0.0028012	0.0000012
0.500	0.0001044	-0.0024421	-0.0028147	0.0000012
0.505	0.0001068	-0.0019241	-0.0028256	0.0000012
0.510	0.0001093	-0.0013941	-0.0028339	0.0000012
0.515	0.0001149	-0.0008442	-0.0028395	0.0000012
0.520	0.0001225	-0.0002620	-0.0028423	0.0000012
0.525	0.0001315	0.0003610	-0.0028420	0.0000012
0.530	0.0001340	0.0010120	-0.0028386	0.0000012
0.535	0.0001229	0.0016419	-0.0028320	0.0000012
0.540	0.0000973	0.0021819	-0.0028224	0.0000012
0.545	0.0000794	0.0026152	-0.0028104	0.0000012
0.550	0.0001156	0.0030934	-0.0027961	0.0000012
0.555	0.0002567	0.0040064	-0.0027784	0.0000012
0.560	0.0004996	0.0058612	-0.0027537	0.0000013
0.565	0.0006839	0.0087638	-0.0027172	0.0000014
0.570	0.0005174	0.0117101	-0.0026660	0.0000016
0.575	0.0002553	0.0136054	-0.0026027	0.0000017
0.580	0.0001280	0.0145455	-0.0025323	0.0000017
0.585	0.0001531	0.0152351	-0.0024579	0.0000017
0.590	0.0002120	0.0161306	-0.0023794	0.0000017
0.595	0.0002170	0.0171826	-0.0022962	0.0000017
0.600	0.0001288	0.0180305	-0.0022081	0.0000017
0.605	-0.0000924	0.0181198	-0.0021177	0.0000018
0.610	-0.0003767	0.0169694	-0.0020300	0.0000018
0.615	-0.0005355	0.0147323	-0.0019508	0.0000019
0.620	-0.0007527	0.0115730	-0.0018850	0.0000021
0.625	-0.0010478	0.0071571	-0.0018382	0.0000024
0.630	-0.0011340	0.0018061	-0.0018158	0.0000029
0.635	-0.0011168	-0.0037141	-0.0018205	0.0000035
0.640	-0.0010292	-0.0089773	-0.0018523	0.0000039
0.645	-0.0008219	-0.0135172	-0.0019085	0.0000043
0.650	-0.0005630	-0.0169135	-0.0019846	0.0000045
0.655	-0.0004742	-0.0194573	-0.0020755	0.0000046
0.660	-0.0003402	-0.0214546	-0.0021778	0.0000047
0.665	-0.0000691	-0.0224585	-0.0022876	0.0000047
0.670	0.0001583	-0.0222397	-0.0023993	0.0000047
0.675	0.0003088	-0.0210942	-0.0025077	0.0000048
0.680	0.0005225	-0.0190555	-0.0026080	0.0000048
0.685	0.0007047	-0.0160457	-0.0026958	0.0000050
0.690	0.0005868	-0.0128782	-0.0027681	0.0000052
0.695	0.0005363	-0.0101238	-0.0028256	0.0000053
0.700	0.0005838	-0.0073768	-0.0028694	0.0000055
0.705	0.0003291	-0.0051379	-0.0029006	0.0000055
0.710	0.0001851	-0.0038766	-0.0029232	0.0000056
0.715	0.0000317	-0.0033449	-0.0029412	0.0000056
0.720	-0.0002613	-0.0039081	-0.0029594	0.0000056
0.725	-0.0005134	-0.0058081	-0.0029837	0.0000057
0.730	-0.0007298	-0.0088570	-0.0030203	0.0000058
0.735	-0.0010775	-0.0132893	-0.0030757	0.0000062
0.740	-0.0013856	-0.0193302	-0.0031572	0.0000069
0.745	-0.0011570	-0.0255661	-0.0032695	0.0000075
0.750	-0.0005633	-0.0297852	-0.0034078	0.0000079
0.755	0.0000289	-0.0310957	-0.0035600	0.0000080
0.760	0.0007169	-0.0292668	-0.0037110	0.0000081
0.765	0.0010833	-0.0248518	-0.0038463	0.0000084
0.770	0.0009206	-0.0199374	-0.0039582	0.0000089
0.775	0.0006398	-0.0161106	-0.0040483	0.0000091
0.780	0.0005220	-0.0132614	-0.0041218	0.0000093
0.785	0.0004064	-0.0109846	-0.0041824	0.0000094
0.790	0.0002249	-0.0094364	-0.0042334	0.0000094
0.795	-0.0002864	-0.0095873	-0.0042810	0.0000094
0.800	-0.0010915	-0.0129668	-0.0043374	0.0000097
0.805	-0.0016021	-0.0195729	-0.0044187	0.0000105
0.810	-0.0016498	-0.0275481	-0.0045365	0.0000116
0.815	-0.0016438	-0.0356256	-0.0046945	0.0000128
0.820	-0.0017208	-0.0438772	-0.0048932	0.0000140
0.825	-0.0017872	-0.0524806	-0.0051341	0.0000153
0.830	-0.0016907	-0.0610102	-0.0054179	0.0000166
0.835	-0.0012961	-0.0683353	-0.0057412	0.0000175
0.840	-0.0006775	-0.0731756	-0.0060950	0.0000180
0.845	-0.0002257	-0.0753908	-0.0064664	0.0000181
0.850	0.0001476	-0.0755823	-0.0068438	0.0000181
0.855	0.0002361	-0.0746413	-0.0072194	0.0000181
0.860	0.0003903	-0.0731053	-0.0075888	0.0000182
0.865	0.0008515	-0.0700599	-0.0079467	0.0000184
0.870	0.0013923	-0.0645570	-0.0082832	0.0000189
0.875	0.0015205	-0.0574135	-0.0085881	0.0000198
0.880	0.0014818	-0.0500505	-0.0088568	0.0000208
0.885	0.0014791	-0.0427889	-0.0090889	0.0000217
0.890	0.0014884	-0.0355110	-0.0092847	0.0000226
0.895	0.0015190	-0.0281354	-0.0094438	0.0000236
0.900	0.0015675	-0.0205656	-0.0095655	0.0000246
0.905	0.0016452	-0.0126862	-0.0096487	0.0000257
0.910	0.0017015	-0.0044783	-0.0096916	0.0000269
0.915	0.0016206	0.0036694	-0.0096936	0.0000281
0.920	0.0012172	0.0106291	-0.0096578	0.0000289
0.925	0.0004526	0.0147242	-0.0095945	0.0000293
