 
PGA:,  0.23 g
PGV:,  18.22 cm/s
PGD:,  4.71 cm
Arias Intensity:,  101.27 cm/s
Significant duration:,  42.98 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.036	, 0.231
0.1010	, 0.131	, 8.143	, 0.516
0.2010	, 0.626	, 19.553	, 0.623
0.3010	, 1.041	, 21.720	, 0.462
0.4010	, 1.589	, 24.890	, 0.398
0.5010	, 3.414	, 42.810	, 0.547
0.6010	, 4.585	, 47.932	, 0.511
0.7010	, 6.178	, 55.378	, 0.506
0.8010	, 4.820	, 37.812	, 0.302
0.9010	, 3.864	, 26.944	, 0.192
1.0010	, 5.781	, 36.286	, 0.232
1.1010	, 9.446	, 53.909	, 0.314
1.2010	, 7.366	, 38.537	, 0.206
1.3010	, 7.969	, 38.487	, 0.189
1.4010	, 9.449	, 42.376	, 0.194
1.5010	, 11.712	, 49.028	, 0.209
1.6010	, 14.611	, 57.340	, 0.229
1.7010	, 13.315	, 49.183	, 0.185
1.8010	, 12.406	, 43.280	, 0.154
1.9010	, 11.281	, 37.284	, 0.126
2.0010	, 9.946	, 31.230	, 0.100
2.1010	, 8.907	, 26.638	, 0.081
2.2010	, 8.284	, 23.647	, 0.069
2.3010	, 8.227	, 22.465	, 0.063
2.4010	, 9.234	, 24.164	, 0.064
2.5010	, 10.500	, 26.378	, 0.068
2.6010	, 11.737	, 28.353	, 0.070
2.7010	, 11.474	, 26.691	, 0.063
2.8010	, 10.642	, 23.873	, 0.055
2.9010	, 11.297	, 24.468	, 0.054
3.0010	, 12.000	, 25.123	, 0.054
3.1010	, 12.202	, 24.723	, 0.051
3.2010	, 12.266	, 24.077	, 0.048
3.3010	, 12.221	, 23.262	, 0.045
3.4010	, 11.942	, 22.063	, 0.042
3.5010	, 11.535	, 20.701	, 0.038
3.6010	, 11.650	, 20.328	, 0.036
3.7010	, 12.512	, 21.241	, 0.037
3.8010	, 12.809	, 21.174	, 0.036
3.9010	, 12.517	, 20.161	, 0.033
4.0010	, 11.744	, 18.442	, 0.030
4.1010	, 10.572	, 16.198	, 0.025
4.2010	, 10.233	, 15.305	, 0.023
4.3010	, 9.994	, 14.600	, 0.022
4.4010	, 9.457	, 13.502	, 0.020
4.5010	, 9.176	, 12.810	, 0.018
4.6010	, 8.799	, 12.016	, 0.017
4.7010	, 8.368	, 11.184	, 0.015
4.8010	, 7.929	, 10.377	, 0.014
4.9010	, 7.680	, 9.845	, 0.013
5.0010	, 7.876	, 9.896	, 0.013
5.1010	, 8.041	, 9.904	, 0.012
5.2010	, 8.170	, 9.870	, 0.012
5.3010	, 8.264	, 9.795	, 0.012
5.4010	, 8.324	, 9.684	, 0.011
5.5010	, 8.358	, 9.546	, 0.011
5.6010	, 8.365	, 9.384	, 0.011
5.7010	, 8.346	, 9.198	, 0.010
5.8010	, 8.304	, 8.994	, 0.010
5.9010	, 8.247	, 8.781	, 0.010
6.0010	, 8.171	, 8.556	, 0.009
6.1010	, 8.081	, 8.322	, 0.009
6.2010	, 7.981	, 8.087	, 0.008
6.3010	, 7.873	, 7.851	, 0.008
6.4010	, 7.757	, 7.614	, 0.008
6.5010	, 7.634	, 7.378	, 0.007
6.6010	, 7.508	, 7.146	, 0.007
6.7010	, 7.379	, 6.919	, 0.007
6.8010	, 7.249	, 6.697	, 0.006
6.9010	, 7.119	, 6.482	, 0.006
7.0010	, 6.991	, 6.275	, 0.006
7.1010	, 6.866	, 6.076	, 0.005
7.2010	, 6.744	, 5.884	, 0.005
7.3010	, 6.624	, 5.701	, 0.005
7.4010	, 6.509	, 5.526	, 0.005
