 
PGA:,  0.33 g
PGV:,  109.56 cm/s
PGD:,  96.61 cm
Arias Intensity:,  298.59 cm/s
Significant duration:,  27.21 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.052	, 0.332
0.1010	, 0.165	, 10.272	, 0.651
0.2010	, 0.749	, 23.420	, 0.746
0.3010	, 1.550	, 32.348	, 0.688
0.4010	, 3.418	, 53.558	, 0.855
0.5010	, 3.692	, 46.304	, 0.592
0.6010	, 5.883	, 61.499	, 0.655
0.7010	, 4.760	, 42.667	, 0.390
0.8010	, 5.458	, 42.811	, 0.342
0.9010	, 7.549	, 52.644	, 0.374
1.0010	, 9.003	, 56.510	, 0.362
1.1010	, 9.289	, 53.013	, 0.308
1.2010	, 9.625	, 50.356	, 0.269
1.3010	, 11.455	, 55.323	, 0.272
1.4010	, 13.685	, 61.375	, 0.281
1.5010	, 17.490	, 73.215	, 0.312
1.6010	, 21.987	, 86.290	, 0.345
1.7010	, 25.558	, 94.406	, 0.355
1.8010	, 30.383	, 105.998	, 0.377
1.9010	, 35.258	, 116.535	, 0.393
2.0010	, 39.785	, 124.926	, 0.400
2.1010	, 43.874	, 131.208	, 0.400
2.2010	, 47.573	, 135.806	, 0.395
2.3010	, 51.055	, 139.413	, 0.388
2.4010	, 54.455	, 142.504	, 0.380
2.5010	, 57.804	, 145.219	, 0.372
2.6010	, 61.128	, 147.665	, 0.364
2.7010	, 64.408	, 149.829	, 0.355
2.8010	, 67.567	, 151.565	, 0.347
2.9010	, 70.595	, 152.900	, 0.338
3.0010	, 73.495	, 153.877	, 0.328
3.1010	, 76.234	, 154.463	, 0.319
3.2010	, 78.824	, 154.723	, 0.310
3.3010	, 81.334	, 154.813	, 0.300
3.4010	, 85.824	, 158.556	, 0.299
3.5010	, 91.599	, 164.392	, 0.301
3.6010	, 96.788	, 168.880	, 0.300
3.7010	, 100.245	, 170.186	, 0.295
3.8010	, 103.927	, 171.794	, 0.289
3.9010	, 108.045	, 174.023	, 0.286
4.0010	, 111.960	, 175.823	, 0.281
4.1010	, 115.461	, 176.899	, 0.276
4.2010	, 118.417	, 177.110	, 0.270
4.3010	, 121.049	, 176.837	, 0.263
4.4010	, 123.376	, 176.140	, 0.256
4.5010	, 125.357	, 174.992	, 0.249
4.6010	, 127.354	, 173.916	, 0.242
4.7010	, 128.990	, 172.403	, 0.235
4.8010	, 130.650	, 170.985	, 0.228
4.9010	, 132.211	, 169.497	, 0.222
5.0010	, 133.222	, 167.378	, 0.214
5.1010	, 133.614	, 164.580	, 0.207
5.2010	, 133.363	, 161.113	, 0.198
5.3010	, 132.526	, 157.081	, 0.190
5.4010	, 131.931	, 153.480	, 0.182
5.5010	, 134.162	, 153.239	, 0.178
5.6010	, 136.232	, 152.824	, 0.175
5.7010	, 138.201	, 152.314	, 0.171
5.8010	, 140.013	, 151.651	, 0.167
5.9010	, 141.630	, 150.803	, 0.164
6.0010	, 143.050	, 149.776	, 0.160
6.1010	, 144.268	, 148.576	, 0.156
6.2010	, 145.287	, 147.212	, 0.152
6.3010	, 146.146	, 145.733	, 0.148
6.4010	, 146.919	, 144.215	, 0.144
6.5010	, 147.628	, 142.682	, 0.141
6.6010	, 148.242	, 141.105	, 0.137
6.7010	, 148.729	, 139.456	, 0.133
6.8010	, 149.077	, 137.727	, 0.130
6.9010	, 149.290	, 135.925	, 0.126
7.0010	, 149.377	, 134.061	, 0.123
7.1010	, 149.353	, 132.152	, 0.119
7.2010	, 149.255	, 130.232	, 0.116
7.3010	, 149.108	, 128.322	, 0.113
7.4010	, 148.888	, 126.400	, 0.109
7.5010	, 148.593	, 124.468	, 0.106
7.6010	, 148.260	, 122.556	, 0.103
7.7010	, 147.908	, 120.677	, 0.100
7.8010	, 147.478	, 118.784	, 0.098
7.9010	, 146.950	, 116.861	, 0.095
8.0010	, 146.322	, 114.907	, 0.092
8.1010	, 145.597	, 112.926	, 0.089
8.2010	, 144.786	, 110.927	, 0.087
8.3010	, 143.901	, 108.921	, 0.084
8.4010	, 142.953	, 106.916	, 0.082
8.5010	, 141.942	, 104.911	, 0.079
8.6010	, 140.873	, 102.910	, 0.077
8.7010	, 139.753	, 100.919	, 0.074
8.8010	, 138.593	, 98.944	, 0.072
8.9010	, 137.405	, 96.993	, 0.070
9.0010	, 136.203	, 95.077	, 0.068
9.1010	, 135.005	, 93.205	, 0.066
9.2010	, 133.812	, 91.378	, 0.064
9.3010	, 132.619	, 89.589	, 0.062
9.4010	, 131.472	, 87.870	, 0.060
9.5010	, 130.420	, 86.249	, 0.058
9.6010	, 129.367	, 84.662	, 0.056
9.7010	, 128.365	, 83.140	, 0.055
9.8010	, 127.380	, 81.660	, 0.053
9.9010	, 126.374	, 80.197	, 0.052
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0003575	0.0000000	0.0000000	0.0000000
0.005	0.0003572	0.0017529	0.0000044	0.0000000
0.010	0.0003568	0.0035041	0.0000175	0.0000000
0.015	0.0003565	0.0052535	0.0000394	0.0000000
0.020	0.0003561	0.0070011	0.0000701	0.0000000
0.025	0.0003558	0.0087472	0.0001094	0.0000000
0.030	0.0003555	0.0104916	0.0001575	0.0000000
0.035	0.0003551	0.0122342	0.0002143	0.0000000
0.040	0.0003547	0.0139750	0.0002799	0.0000000
0.045	0.0003544	0.0157141	0.0003541	0.0000000
0.050	0.0003540	0.0174514	0.0004370	0.0000000
0.055	0.0003537	0.0191869	0.0005286	0.0000000
0.060	0.0003533	0.0209208	0.0006289	0.0000000
