 
PGA:,  0.05 g
PGV:,  2.82 cm/s
PGD:,  0.31 cm
Arias Intensity:,   7.19 cm/s
Significant duration:,  50.97 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.009	, 0.055
0.1010	, 0.021	, 1.279	, 0.081
0.2010	, 0.232	, 7.246	, 0.231
0.3010	, 0.374	, 7.815	, 0.166
0.4010	, 0.490	, 7.685	, 0.123
0.5010	, 0.675	, 8.465	, 0.108
0.6010	, 0.668	, 6.980	, 0.074
0.7010	, 0.749	, 6.716	, 0.061
0.8010	, 0.875	, 6.865	, 0.055
0.9010	, 0.845	, 5.893	, 0.042
1.0010	, 0.863	, 5.419	, 0.035
1.1010	, 0.828	, 4.728	, 0.028
1.2010	, 0.808	, 4.229	, 0.023
1.3010	, 0.909	, 4.388	, 0.022
1.4010	, 1.545	, 6.931	, 0.032
1.5010	, 1.759	, 7.364	, 0.031
1.6010	, 1.213	, 4.761	, 0.019
1.7010	, 1.106	, 4.087	, 0.015
1.8010	, 0.987	, 3.443	, 0.012
1.9010	, 0.994	, 3.286	, 0.011
2.0010	, 0.833	, 2.614	, 0.008
2.1010	, 0.823	, 2.462	, 0.008
2.2010	, 0.789	, 2.251	, 0.007
2.3010	, 0.734	, 2.004	, 0.006
2.4010	, 0.667	, 1.744	, 0.005
2.5010	, 0.608	, 1.527	, 0.004
2.6010	, 0.561	, 1.356	, 0.003
2.7010	, 0.486	, 1.131	, 0.003
2.8010	, 0.470	, 1.055	, 0.002
2.9010	, 0.476	, 1.031	, 0.002
3.0010	, 0.464	, 0.972	, 0.002
3.1010	, 0.468	, 0.949	, 0.002
3.2010	, 0.506	, 0.994	, 0.002
3.3010	, 0.552	, 1.051	, 0.002
3.4010	, 0.544	, 1.005	, 0.002
3.5010	, 0.473	, 0.849	, 0.002
3.6010	, 0.451	, 0.787	, 0.001
3.7010	, 0.479	, 0.812	, 0.001
3.8010	, 0.492	, 0.814	, 0.001
3.9010	, 0.493	, 0.794	, 0.001
4.0010	, 0.491	, 0.772	, 0.001
4.1010	, 0.489	, 0.749	, 0.001
4.2010	, 0.475	, 0.711	, 0.001
4.3010	, 0.455	, 0.665	, 0.001
4.4010	, 0.433	, 0.618	, 0.001
4.5010	, 0.410	, 0.573	, 0.001
4.6010	, 0.390	, 0.533	, 0.001
