 
PGA:,  0.17 g
PGV:,  5.48 cm/s
PGD:,  2.61 cm
Arias Intensity:,  14.74 cm/s
Significant duration:,  52.43 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.026	, 0.166
0.1010	, 0.063	, 3.913	, 0.248
0.2010	, 0.202	, 6.320	, 0.201
0.3010	, 0.208	, 4.342	, 0.092
0.4010	, 0.272	, 4.268	, 0.068
0.5010	, 0.364	, 4.566	, 0.058
0.6010	, 0.606	, 6.331	, 0.067
0.7010	, 0.486	, 4.359	, 0.040
0.8010	, 0.619	, 4.856	, 0.039
0.9010	, 0.683	, 4.766	, 0.034
1.0010	, 0.934	, 5.863	, 0.038
1.1010	, 1.074	, 6.130	, 0.036
1.2010	, 1.017	, 5.320	, 0.028
1.3010	, 1.421	, 6.862	, 0.034
1.4010	, 2.275	, 10.204	, 0.047
1.5010	, 3.071	, 12.854	, 0.055
1.6010	, 3.462	, 13.587	, 0.054
1.7010	, 3.404	, 12.573	, 0.047
1.8010	, 3.281	, 11.448	, 0.041
1.9010	, 3.670	, 12.129	, 0.041
2.0010	, 3.832	, 12.031	, 0.039
2.1010	, 3.903	, 11.671	, 0.036
2.2010	, 4.062	, 11.595	, 0.034
2.3010	, 5.002	, 13.659	, 0.038
2.4010	, 5.444	, 14.245	, 0.038
2.5010	, 5.566	, 13.984	, 0.036
2.6010	, 5.464	, 13.199	, 0.033
2.7010	, 5.411	, 12.587	, 0.030
2.8010	, 5.113	, 11.470	, 0.026
2.9010	, 5.017	, 10.866	, 0.024
3.0010	, 5.118	, 10.715	, 0.023
3.1010	, 5.228	, 10.593	, 0.022
3.2010	, 4.967	, 9.750	, 0.020
3.3010	, 4.784	, 9.106	, 0.018
3.4010	, 4.636	, 8.564	, 0.016
3.5010	, 5.043	, 9.050	, 0.017
3.6010	, 5.119	, 8.931	, 0.016
3.7010	, 4.959	, 8.419	, 0.015
3.8010	, 4.911	, 8.119	, 0.014
3.9010	, 4.888	, 7.874	, 0.013
4.0010	, 4.554	, 7.152	, 0.011
4.1010	, 4.279	, 6.556	, 0.010
4.2010	, 4.144	, 6.198	, 0.009
4.3010	, 3.989	, 5.828	, 0.009
4.4010	, 3.871	, 5.526	, 0.008
4.5010	, 4.074	, 5.687	, 0.008
4.6010	, 4.315	, 5.892	, 0.008
4.7010	, 4.844	, 6.474	, 0.009
4.8010	, 5.003	, 6.548	, 0.009
4.9010	, 5.018	, 6.433	, 0.008
5.0010	, 5.134	, 6.451	, 0.008
5.1010	, 5.324	, 6.558	, 0.008
5.2010	, 5.395	, 6.517	, 0.008
5.3010	, 5.267	, 6.243	, 0.008
5.4010	, 5.089	, 5.920	, 0.007
5.5010	, 5.038	, 5.754	, 0.007
5.6010	, 5.178	, 5.809	, 0.007
5.7010	, 5.395	, 5.946	, 0.007
5.8010	, 5.497	, 5.953	, 0.007
5.9010	, 5.363	, 5.710	, 0.006
6.0010	, 4.985	, 5.220	, 0.006
6.1010	, 4.514	, 4.649	, 0.005
6.2010	, 4.347	, 4.405	, 0.005
6.3010	, 4.091	, 4.080	, 0.004
6.4010	, 3.857	, 3.786	, 0.004
