 
PGA:,  0.15 g
PGV:,  56.89 cm/s
PGD:,  42.01 cm
Arias Intensity:,  183.00 cm/s
Significant duration:,  97.64 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.024	, 0.151
0.1010	, 0.091	, 5.692	, 0.361
0.2010	, 0.580	, 18.138	, 0.578
0.3010	, 0.898	, 18.740	, 0.399
0.4010	, 2.043	, 32.010	, 0.511
0.5010	, 2.812	, 35.268	, 0.451
0.6010	, 4.066	, 42.506	, 0.453
0.7010	, 5.058	, 45.337	, 0.414
0.8010	, 7.735	, 60.674	, 0.485
0.9010	, 6.545	, 45.640	, 0.324
1.0010	, 6.221	, 39.050	, 0.250
1.1010	, 11.327	, 64.642	, 0.376
1.2010	, 10.182	, 53.270	, 0.284
1.3010	, 12.692	, 61.298	, 0.302
1.4010	, 14.035	, 62.943	, 0.288
1.5010	, 17.697	, 74.080	, 0.316
1.6010	, 23.236	, 91.189	, 0.365
1.7010	, 28.418	, 104.973	, 0.395
1.8010	, 31.108	, 108.528	, 0.386
1.9010	, 25.361	, 83.824	, 0.282
2.0010	, 29.353	, 92.170	, 0.295
2.1010	, 36.799	, 110.050	, 0.335
2.2010	, 41.123	, 117.392	, 0.342
2.3010	, 40.163	, 109.671	, 0.305
2.4010	, 49.686	, 130.025	, 0.347
2.5010	, 59.542	, 149.585	, 0.383
2.6010	, 61.398	, 148.319	, 0.365
2.7010	, 58.690	, 136.527	, 0.324
2.8010	, 52.853	, 118.560	, 0.271
2.9010	, 51.189	, 110.869	, 0.245
3.0010	, 54.875	, 114.893	, 0.245
3.1010	, 59.735	, 121.034	, 0.250
3.2010	, 65.660	, 128.883	, 0.258
3.3010	, 70.530	, 134.247	, 0.260
3.4010	, 69.478	, 128.357	, 0.242
3.5010	, 60.945	, 109.377	, 0.200
3.6010	, 57.859	, 100.955	, 0.180
3.7010	, 55.716	, 94.589	, 0.164
3.8010	, 51.404	, 84.972	, 0.143
3.9010	, 54.911	, 88.444	, 0.145
4.0010	, 59.545	, 93.509	, 0.150
4.1010	, 61.237	, 93.821	, 0.147
4.2010	, 61.912	, 92.598	, 0.141
4.3010	, 63.253	, 92.405	, 0.138
4.4010	, 68.177	, 97.335	, 0.142
4.5010	, 74.462	, 103.946	, 0.148
4.6010	, 79.347	, 108.357	, 0.151
4.7010	, 81.222	, 108.558	, 0.148
4.8010	, 79.199	, 103.649	, 0.138
4.9010	, 79.290	, 101.651	, 0.133
5.0010	, 84.031	, 105.576	, 0.135
5.1010	, 86.250	, 106.239	, 0.133
5.2010	, 91.090	, 110.043	, 0.136
5.3010	, 95.398	, 113.074	, 0.137
5.4010	, 99.074	, 115.256	, 0.137
5.5010	, 102.669	, 117.267	, 0.137
5.6010	, 105.671	, 118.541	, 0.136
5.7010	, 108.418	, 119.490	, 0.134
5.8010	, 110.983	, 120.208	, 0.133
5.9010	, 112.973	, 120.290	, 0.131
6.0010	, 115.492	, 120.923	, 0.129
6.1010	, 119.051	, 122.606	, 0.129
6.2010	, 122.012	, 123.629	, 0.128
6.3010	, 124.336	, 123.984	, 0.126
6.4010	, 126.140	, 123.818	, 0.124
6.5010	, 127.631	, 123.355	, 0.122
6.6010	, 128.717	, 122.519	, 0.119
6.7010	, 129.136	, 121.085	, 0.116
6.8010	, 128.849	, 119.039	, 0.112
6.9010	, 127.868	, 116.420	, 0.108
7.0010	, 126.393	, 113.434	, 0.104
7.1010	, 126.448	, 111.885	, 0.101
7.2010	, 125.984	, 109.927	, 0.098
7.3010	, 124.977	, 107.554	, 0.094
7.4010	, 123.474	, 104.825	, 0.091
7.5010	, 121.613	, 101.868	, 0.087
