 
PGA:,  0.08 g
PGV:,  7.20 cm/s
PGD:,  2.46 cm
Arias Intensity:,  10.49 cm/s
Significant duration:,  41.47 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.012	, 0.076
0.1010	, 0.045	, 2.803	, 0.178
0.2010	, 0.202	, 6.300	, 0.201
0.3010	, 0.314	, 6.562	, 0.140
0.4010	, 0.633	, 9.921	, 0.158
0.5010	, 0.801	, 10.042	, 0.128
0.6010	, 1.214	, 12.694	, 0.135
0.7010	, 1.317	, 11.809	, 0.108
0.8010	, 2.018	, 15.830	, 0.127
0.9010	, 2.433	, 16.965	, 0.121
1.0010	, 2.383	, 14.960	, 0.096
1.1010	, 2.771	, 15.812	, 0.092
1.2010	, 2.110	, 11.040	, 0.059
1.3010	, 2.020	, 9.756	, 0.048
1.4010	, 1.844	, 8.271	, 0.038
1.5010	, 2.067	, 8.651	, 0.037
1.6010	, 2.754	, 10.809	, 0.043
1.7010	, 3.687	, 13.619	, 0.051
1.8010	, 4.170	, 14.547	, 0.052
1.9010	, 4.379	, 14.474	, 0.049
2.0010	, 4.434	, 13.923	, 0.045
2.1010	, 4.165	, 12.454	, 0.038
2.2010	, 3.899	, 11.129	, 0.032
2.3010	, 3.646	, 9.957	, 0.028
2.4010	, 3.293	, 8.616	, 0.023
2.5010	, 3.863	, 9.705	, 0.025
2.6010	, 3.928	, 9.489	, 0.023
2.7010	, 3.946	, 9.179	, 0.022
2.8010	, 3.982	, 8.931	, 0.020
2.9010	, 4.125	, 8.934	, 0.020
3.0010	, 4.299	, 9.001	, 0.019
3.1010	, 4.123	, 8.355	, 0.017
3.2010	, 3.732	, 7.325	, 0.015
3.3010	, 3.477	, 6.618	, 0.013
3.4010	, 3.335	, 6.161	, 0.012
3.5010	, 3.351	, 6.013	, 0.011
3.6010	, 3.389	, 5.913	, 0.011
3.7010	, 3.368	, 5.718	, 0.010
3.8010	, 3.277	, 5.417	, 0.009
3.9010	, 3.170	, 5.106	, 0.008
4.0010	, 3.101	, 4.869	, 0.008
4.1010	, 3.088	, 4.731	, 0.007
4.2010	, 3.119	, 4.665	, 0.007
4.3010	, 3.175	, 4.638	, 0.007
4.4010	, 3.251	, 4.641	, 0.007
4.5010	, 3.357	, 4.686	, 0.007
4.6010	, 3.498	, 4.777	, 0.007
4.7010	, 3.669	, 4.904	, 0.007
4.8010	, 3.843	, 5.029	, 0.007
4.9010	, 3.981	, 5.103	, 0.007
5.0010	, 4.052	, 5.091	, 0.007
5.1010	, 4.051	, 4.990	, 0.006
5.2010	, 4.228	, 5.108	, 0.006
5.3010	, 4.336	, 5.139	, 0.006
5.4010	, 4.318	, 5.023	, 0.006
5.5010	, 4.235	, 4.837	, 0.006
5.6010	, 4.158	, 4.664	, 0.005
5.7010	, 4.138	, 4.561	, 0.005
5.8010	, 4.203	, 4.552	, 0.005
5.9010	, 4.351	, 4.633	, 0.005
6.0010	, 4.675	, 4.895	, 0.005
6.1010	, 5.180	, 5.335	, 0.006
6.2010	, 5.730	, 5.806	, 0.006
6.3010	, 6.338	, 6.320	, 0.006
6.4010	, 7.026	, 6.896	, 0.007
6.5010	, 7.660	, 7.403	, 0.007
6.6010	, 8.226	, 7.830	, 0.008
6.7010	, 8.712	, 8.169	, 0.008
6.8010	, 9.105	, 8.411	, 0.008
6.9010	, 9.372	, 8.533	, 0.008
7.0010	, 9.485	, 8.513	, 0.008
7.1010	, 9.449	, 8.361	, 0.008
7.2010	, 9.286	, 8.103	, 0.007
7.3010	, 9.173	, 7.895	, 0.007
7.4010	, 9.273	, 7.872	, 0.007
7.5010	, 9.286	, 7.778	, 0.007
7.6010	, 9.221	, 7.623	, 0.006
7.7010	, 9.090	, 7.416	, 0.006
7.8010	, 8.896	, 7.165	, 0.006
7.9010	, 8.648	, 6.877	, 0.006
8.0010	, 8.355	, 6.561	, 0.005
8.1010	, 8.035	, 6.232	, 0.005
8.2010	, 7.697	, 5.897	, 0.005
8.3010	, 7.342	, 5.557	, 0.004
8.4010	, 6.975	, 5.217	, 0.004
8.5010	, 6.604	, 4.881	, 0.004
8.6010	, 6.245	, 4.562	, 0.003
8.7010	, 5.989	, 4.325	, 0.003
8.8010	, 5.728	, 4.089	, 0.003
8.9010	, 5.471	, 3.862	, 0.003
9.0010	, 5.224	, 3.647	, 0.003
9.1010	, 4.993	, 3.447	, 0.002
9.2010	, 4.782	, 3.265	, 0.002
9.3010	, 4.595	, 3.104	, 0.002
9.4010	, 4.495	, 3.004	, 0.002
9.5010	, 4.393	, 2.905	, 0.002
9.6010	, 4.286	, 2.805	, 0.002
9.7010	, 4.174	, 2.704	, 0.002
9.8010	, 4.061	, 2.603	, 0.002
9.9010	, 4.022	, 2.552	, 0.002
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0002748	0.0000000	0.0000000	0.0000000
0.005	-0.0002751	-0.0013484	-0.0000034	0.0000001
0.010	-0.0002754	-0.0026983	-0.0000135	0.0000001
0.015	-0.0002761	-0.0040508	-0.0000304	0.0000002
0.020	-0.0002768	-0.0054069	-0.0000540	0.0000002
0.025	-0.0002773	-0.0067659	-0.0000844	0.0000003
0.030	-0.0002778	-0.0081273	-0.0001217	0.0000003
0.035	-0.0002780	-0.0094904	-0.0001657	0.0000004
0.040	-0.0002783	-0.0108547	-0.0002166	0.0000004
0.045	-0.0002786	-0.0122204	-0.0002743	0.0000005
0.050	-0.0002789	-0.0135877	-0.0003388	0.0000006
0.055	-0.0002810	-0.0149608	-0.0004102	0.0000006
0.060	-0.0002830	-0.0163439	-0.0004884	0.0000007
