 
PGA:,  0.05 g
PGV:,  2.69 cm/s
PGD:,  1.59 cm
Arias Intensity:,   2.95 cm/s
Significant duration:,  52.48 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.007	, 0.048
0.1010	, 0.020	, 1.258	, 0.080
0.2010	, 0.081	, 2.519	, 0.080
0.3010	, 0.118	, 2.473	, 0.053
0.4010	, 0.186	, 2.907	, 0.046
0.5010	, 0.253	, 3.172	, 0.041
0.6010	, 0.324	, 3.385	, 0.036
0.7010	, 0.307	, 2.751	, 0.025
0.8010	, 0.318	, 2.494	, 0.020
0.9010	, 0.613	, 4.272	, 0.030
1.0010	, 0.934	, 5.863	, 0.038
1.1010	, 1.074	, 6.130	, 0.036
1.2010	, 1.017	, 5.320	, 0.028
1.3010	, 0.871	, 4.209	, 0.021
1.4010	, 0.798	, 3.581	, 0.016
1.5010	, 0.846	, 3.543	, 0.015
1.6010	, 0.888	, 3.487	, 0.014
1.7010	, 1.053	, 3.891	, 0.015
1.8010	, 1.170	, 4.080	, 0.015
1.9010	, 1.141	, 3.772	, 0.013
2.0010	, 1.266	, 3.975	, 0.013
2.1010	, 1.387	, 4.147	, 0.013
2.2010	, 1.598	, 4.561	, 0.013
2.3010	, 1.846	, 5.041	, 0.014
2.4010	, 2.332	, 6.104	, 0.016
2.5010	, 2.827	, 7.101	, 0.018
2.6010	, 3.299	, 7.969	, 0.020
2.7010	, 3.696	, 8.598	, 0.020
2.8010	, 4.009	, 8.993	, 0.021
2.9010	, 4.241	, 9.185	, 0.020
3.0010	, 4.373	, 9.155	, 0.020
3.1010	, 4.439	, 8.995	, 0.019
3.2010	, 4.441	, 8.718	, 0.017
3.3010	, 4.474	, 8.516	, 0.017
3.4010	, 4.556	, 8.416	, 0.016
3.5010	, 4.597	, 8.251	, 0.015
3.6010	, 4.604	, 8.033	, 0.014
3.7010	, 4.584	, 7.782	, 0.013
3.8010	, 4.540	, 7.505	, 0.013
3.9010	, 4.477	, 7.210	, 0.012
4.0010	, 4.392	, 6.898	, 0.011
4.1010	, 4.279	, 6.556	, 0.010
4.2010	, 4.144	, 6.198	, 0.009
4.3010	, 3.989	, 5.828	, 0.009
4.4010	, 3.829	, 5.467	, 0.008
4.5010	, 3.661	, 5.110	, 0.007
4.6010	, 3.490	, 4.766	, 0.007
4.7010	, 3.342	, 4.467	, 0.006
4.8010	, 3.329	, 4.356	, 0.006
4.9010	, 3.310	, 4.244	, 0.006
5.0010	, 3.289	, 4.132	, 0.005
5.1010	, 3.266	, 4.023	, 0.005
5.2010	, 3.238	, 3.912	, 0.005
5.3010	, 3.206	, 3.800	, 0.005
5.4010	, 3.171	, 3.689	, 0.004
5.5010	, 3.133	, 3.578	, 0.004
5.6010	, 3.094	, 3.470	, 0.004
5.7010	, 3.054	, 3.366	, 0.004
5.8010	, 3.014	, 3.265	, 0.004
5.9010	, 2.974	, 3.166	, 0.003
6.0010	, 2.933	, 3.070	, 0.003
6.1010	, 2.891	, 2.978	, 0.003
6.2010	, 2.850	, 2.888	, 0.003
6.3010	, 2.809	, 2.801	, 0.003
6.4010	, 2.769	, 2.718	, 0.003
6.5010	, 2.729	, 2.637	, 0.003
6.6010	, 2.689	, 2.560	, 0.002
6.7010	, 2.651	, 2.486	, 0.002
6.8010	, 2.613	, 2.414	, 0.002
6.9010	, 2.576	, 2.345	, 0.002
7.0010	, 2.540	, 2.279	, 0.002
7.1010	, 2.504	, 2.216	, 0.002
7.2010	, 2.470	, 2.155	, 0.002
7.3010	, 2.436	, 2.096	, 0.002
7.4010	, 2.403	, 2.040	, 0.002
7.5010	, 2.371	, 1.986	, 0.002
7.6010	, 2.340	, 1.934	, 0.002
7.7010	, 2.310	, 1.885	, 0.002
