 
PGA:,  0.12 g
PGV:,  5.34 cm/s
PGD:,  0.67 cm
Arias Intensity:,  23.52 cm/s
Significant duration:,  48.43 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.019	, 0.119
0.1010	, 0.054	, 3.363	, 0.213
0.2010	, 0.406	, 12.695	, 0.405
0.3010	, 0.659	, 13.753	, 0.293
0.4010	, 0.914	, 14.316	, 0.229
0.5010	, 1.127	, 14.135	, 0.181
0.6010	, 1.911	, 19.974	, 0.213
0.7010	, 1.411	, 12.644	, 0.116
0.8010	, 1.537	, 12.060	, 0.096
0.9010	, 1.066	, 7.435	, 0.053
1.0010	, 1.084	, 6.806	, 0.044
1.1010	, 1.028	, 5.869	, 0.034
1.2010	, 1.395	, 7.296	, 0.039
1.3010	, 1.249	, 6.034	, 0.030
1.4010	, 1.074	, 4.816	, 0.022
1.5010	, 0.975	, 4.082	, 0.017
1.6010	, 0.876	, 3.438	, 0.014
1.7010	, 0.877	, 3.238	, 0.012
1.8010	, 1.102	, 3.845	, 0.014
1.9010	, 1.239	, 4.096	, 0.014
2.0010	, 1.002	, 3.147	, 0.010
2.1010	, 1.096	, 3.279	, 0.010
2.2010	, 1.357	, 3.872	, 0.011
2.3010	, 1.138	, 3.107	, 0.009
2.4010	, 1.247	, 3.264	, 0.009
2.5010	, 1.318	, 3.311	, 0.008
2.6010	, 1.328	, 3.207	, 0.008
2.7010	, 1.275	, 2.966	, 0.007
2.8010	, 1.175	, 2.636	, 0.006
2.9010	, 1.050	, 2.273	, 0.005
3.0010	, 0.934	, 1.956	, 0.004
3.1010	, 0.892	, 1.808	, 0.004
3.2010	, 0.839	, 1.646	, 0.003
3.3010	, 0.782	, 1.488	, 0.003
3.4010	, 0.730	, 1.348	, 0.003
3.5010	, 0.701	, 1.257	, 0.002
3.6010	, 0.702	, 1.224	, 0.002
3.7010	, 0.696	, 1.182	, 0.002
3.8010	, 0.689	, 1.139	, 0.002
3.9010	, 0.679	, 1.094	, 0.002
4.0010	, 0.676	, 1.061	, 0.002
4.1010	, 0.679	, 1.041	, 0.002
4.2010	, 0.704	, 1.053	, 0.002
4.3010	, 0.750	, 1.095	, 0.002
4.4010	, 0.806	, 1.151	, 0.002
4.5010	, 0.862	, 1.203	, 0.002
4.6010	, 0.893	, 1.220	, 0.002
4.7010	, 0.886	, 1.184	, 0.002
4.8010	, 0.844	, 1.105	, 0.001
4.9010	, 0.872	, 1.118	, 0.001
5.0010	, 0.879	, 1.104	, 0.001
5.1010	, 0.866	, 1.066	, 0.001
5.2010	, 0.838	, 1.013	, 0.001
5.3010	, 0.802	, 0.950	, 0.001
5.4010	, 0.761	, 0.885	, 0.001
5.5010	, 0.764	, 0.873	, 0.001
5.6010	, 0.765	, 0.858	, 0.001
5.7010	, 0.763	, 0.841	, 0.001
