 
PGA:,  0.47 g
PGV:,  34.39 cm/s
PGD:,  6.50 cm
Arias Intensity:,  173.24 cm/s
Significant duration:,  42.04 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.073	, 0.469
0.1010	, 0.212	, 13.200	, 0.837
0.2010	, 1.219	, 38.103	, 1.214
0.3010	, 1.576	, 32.907	, 0.700
0.4010	, 3.921	, 61.437	, 0.981
0.5010	, 7.151	, 89.684	, 1.147
0.6010	, 9.249	, 96.694	, 1.030
0.7010	, 9.040	, 81.030	, 0.740
0.8010	, 8.502	, 66.694	, 0.533
0.9010	, 8.305	, 57.914	, 0.412
1.0010	, 8.058	, 50.579	, 0.324
1.1010	, 7.898	, 45.072	, 0.262
1.2010	, 7.530	, 39.394	, 0.210
1.3010	, 6.871	, 33.185	, 0.163
1.4010	, 6.281	, 28.168	, 0.129
1.5010	, 5.992	, 25.081	, 0.107
1.6010	, 5.679	, 22.288	, 0.089
1.7010	, 5.421	, 20.025	, 0.075
1.8010	, 5.255	, 18.335	, 0.065
1.9010	, 5.188	, 17.146	, 0.058
2.0010	, 5.203	, 16.336	, 0.052
2.1010	, 5.500	, 16.448	, 0.050
2.2010	, 6.314	, 18.024	, 0.052
2.3010	, 6.628	, 18.100	, 0.050
2.4010	, 6.390	, 16.723	, 0.045
2.5010	, 5.859	, 14.721	, 0.038
2.6010	, 6.028	, 14.562	, 0.036
2.7010	, 6.198	, 14.418	, 0.034
2.8010	, 6.368	, 14.284	, 0.033
2.9010	, 6.536	, 14.155	, 0.031
3.0010	, 6.700	, 14.028	, 0.030
3.1010	, 6.860	, 13.899	, 0.029
3.2010	, 7.014	, 13.768	, 0.028
3.3010	, 7.162	, 13.633	, 0.026
3.4010	, 7.305	, 13.495	, 0.025
3.5010	, 7.440	, 13.352	, 0.024
3.6010	, 7.567	, 13.203	, 0.023
3.7010	, 7.686	, 13.048	, 0.023
3.8010	, 7.796	, 12.887	, 0.022
3.9010	, 7.898	, 12.721	, 0.021
4.0010	, 7.992	, 12.551	, 0.020
4.1010	, 8.079	, 12.378	, 0.019
4.2010	, 8.158	, 12.201	, 0.019
4.3010	, 8.228	, 12.020	, 0.018
4.4010	, 8.292	, 11.838	, 0.017
4.5010	, 8.348	, 11.653	, 0.017
4.6010	, 8.398	, 11.468	, 0.016
4.7010	, 8.441	, 11.282	, 0.015
4.8010	, 8.478	, 11.096	, 0.015
4.9010	, 8.511	, 10.911	, 0.014
5.0010	, 8.538	, 10.728	, 0.014
5.1010	, 8.561	, 10.545	, 0.013
5.2010	, 8.580	, 10.365	, 0.013
5.3010	, 8.594	, 10.186	, 0.012
5.4010	, 8.604	, 10.010	, 0.012
5.5010	, 8.611	, 9.836	, 0.011
5.6010	, 8.615	, 9.665	, 0.011
5.7010	, 8.616	, 9.496	, 0.011
5.8010	, 8.615	, 9.331	, 0.010
5.9010	, 8.611	, 9.169	, 0.010
6.0010	, 8.605	, 9.009	, 0.010
6.1010	, 8.597	, 8.854	, 0.009
6.2010	, 8.587	, 8.701	, 0.009
6.3010	, 8.576	, 8.552	, 0.009
