 
PGA:,  0.16 g
PGV:,  51.38 cm/s
PGD:,  46.99 cm
Arias Intensity:,  163.47 cm/s
Significant duration:,  92.58 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.025	, 0.160
0.1010	, 0.045	, 2.827	, 0.179
0.2010	, 0.239	, 7.462	, 0.238
0.3010	, 0.900	, 18.786	, 0.400
0.4010	, 1.965	, 30.792	, 0.492
0.5010	, 2.535	, 31.789	, 0.406
0.6010	, 4.170	, 43.591	, 0.465
0.7010	, 5.246	, 47.020	, 0.430
0.8010	, 5.998	, 47.052	, 0.376
0.9010	, 6.124	, 42.708	, 0.304
1.0010	, 10.278	, 64.511	, 0.413
1.1010	, 12.915	, 73.706	, 0.429
1.2010	, 12.724	, 66.567	, 0.355
1.3010	, 15.071	, 72.785	, 0.358
1.4010	, 16.915	, 75.858	, 0.347
1.5010	, 18.191	, 76.149	, 0.325
1.6010	, 17.610	, 69.110	, 0.276
1.7010	, 14.866	, 54.913	, 0.207
1.8010	, 17.171	, 59.904	, 0.213
1.9010	, 16.172	, 53.452	, 0.180
2.0010	, 20.490	, 64.339	, 0.206
2.1010	, 24.453	, 73.130	, 0.223
2.2010	, 24.005	, 68.527	, 0.199
2.3010	, 21.812	, 59.561	, 0.166
2.4010	, 20.587	, 53.874	, 0.144
2.5010	, 20.107	, 50.515	, 0.129
2.6010	, 22.056	, 53.280	, 0.131
2.7010	, 27.333	, 63.583	, 0.151
2.8010	, 33.667	, 75.522	, 0.173
2.9010	, 39.859	, 86.329	, 0.191
3.0010	, 45.674	, 95.628	, 0.204
3.1010	, 51.334	, 104.012	, 0.215
3.2010	, 50.741	, 99.599	, 0.199
3.3010	, 45.168	, 85.974	, 0.167
3.4010	, 42.699	, 78.884	, 0.149
3.5010	, 46.770	, 83.937	, 0.154
3.6010	, 49.798	, 86.891	, 0.155
3.7010	, 51.886	, 88.088	, 0.152
3.8010	, 52.210	, 86.306	, 0.145
3.9010	, 50.978	, 82.108	, 0.135
4.0010	, 48.250	, 75.772	, 0.121
4.1010	, 51.755	, 79.295	, 0.124
4.2010	, 58.128	, 86.938	, 0.133
4.3010	, 62.493	, 91.294	, 0.136
4.4010	, 65.507	, 93.523	, 0.136
4.5010	, 68.076	, 95.031	, 0.135
4.6010	, 72.740	, 99.335	, 0.138
4.7010	, 79.770	, 106.618	, 0.145
4.8010	, 87.646	, 114.705	, 0.153
4.9010	, 95.021	, 121.819	, 0.159
5.0010	, 101.546	, 127.581	, 0.163
5.1010	, 106.948	, 131.734	, 0.165
5.2010	, 111.410	, 134.592	, 0.166
5.3010	, 116.615	, 138.222	, 0.167
5.4010	, 121.854	, 141.758	, 0.168
5.5010	, 125.370	, 143.196	, 0.167
5.6010	, 126.990	, 142.456	, 0.163
5.7010	, 126.678	, 139.615	, 0.157
5.8010	, 128.927	, 139.644	, 0.154
5.9010	, 133.738	, 142.400	, 0.155
6.0010	, 138.042	, 144.533	, 0.154
6.1010	, 141.733	, 145.965	, 0.153
6.2010	, 145.057	, 146.979	, 0.152
6.3010	, 148.736	, 148.315	, 0.151
6.4010	, 151.758	, 148.965	, 0.149
6.5010	, 153.936	, 148.778	, 0.147
6.6010	, 155.293	, 147.816	, 0.143
6.7010	, 155.874	, 146.155	, 0.140
6.8010	, 155.691	, 143.837	, 0.135
6.9010	, 154.784	, 140.927	, 0.131
7.0010	, 153.214	, 137.505	, 0.126
7.1010	, 151.050	, 133.654	, 0.121
7.2010	, 148.385	, 129.472	, 0.115
7.3010	, 145.342	, 125.080	, 0.110
7.4010	, 142.129	, 120.663	, 0.104
7.5010	, 139.753	, 117.064	, 0.100
7.6010	, 137.510	, 113.669	, 0.096
7.7010	, 135.237	, 110.339	, 0.092
7.8010	, 132.984	, 107.110	, 0.088
7.9010	, 130.803	, 104.020	, 0.084
8.0010	, 128.739	, 101.099	, 0.081
8.1010	, 126.826	, 98.367	, 0.078
8.2010	, 125.091	, 95.839	, 0.075
8.3010	, 123.553	, 93.519	, 0.072
8.4010	, 122.217	, 91.407	, 0.070
8.5010	, 121.076	, 89.489	, 0.067
8.6010	, 121.364	, 88.659	, 0.066
8.7010	, 122.375	, 88.369	, 0.065
8.8010	, 123.568	, 88.217	, 0.064
8.9010	, 124.934	, 88.191	, 0.063
9.0010	, 126.459	, 88.275	, 0.063
9.1010	, 128.124	, 88.455	, 0.062
9.2010	, 129.909	, 88.712	, 0.062
9.3010	, 131.790	, 89.029	, 0.061
9.4010	, 133.743	, 89.387	, 0.061
9.5010	, 135.743	, 89.769	, 0.061
9.6010	, 137.762	, 90.156	, 0.060
9.7010	, 139.775	, 90.530	, 0.060
9.8010	, 141.758	, 90.877	, 0.059
9.9010	, 143.684	, 91.182	, 0.059
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0001196	0.0000000	0.0000000	0.0000000
0.005	0.0001196	0.0005868	0.0000015	0.0000000
0.010	0.0001196	0.0011735	0.0000059	0.0000000
0.015	0.0001195	0.0017598	0.0000132	0.0000000
0.020	0.0001194	0.0023458	0.0000235	0.0000000
0.025	0.0001194	0.0029315	0.0000367	0.0000000
0.030	0.0001193	0.0035168	0.0000528	0.0000000
0.035	0.0001192	0.0041019	0.0000718	0.0000000
0.040	0.0001192	0.0046866	0.0000938	0.0000000
0.045	0.0001191	0.0052711	0.0001187	0.0000000
0.050	0.0001191	0.0058554	0.0001465	0.0000000
0.055	0.0001190	0.0064395	0.0001772	0.0000000
0.060	0.0001190	0.0070233	0.0002109	0.0000000
0.065	0.0001189	0.0076068	0.0002475	0.0000000
0.070	0.0001189	0.0081901	0.0002870	0.0000000
0.075	0.0001188	0.0087729	0.0003294	0.0000000
0.080	0.0001187	0.0093554	0.0003747	0.0000000
0.085	0.0001187	0.0099377	0.0004229	0.0000000
0.090	0.0001187	0.0105199	0.0004741	0.0000000
0.095	0.0001186	0.0111019	0.0005281	0.0000000
0.100	0.0001186	0.0116837	0.0005851	0.0000000
0.105	0.0001185	0.0122652	0.0006450	0.0000000
0.110	0.0001184	0.0128463	0.0007077	0.0000000
0.115	0.0001183	0.0134267	0.0007734	0.0000000
0.120	0.0001182	0.0140065	0.0008420	0.0000000
0.125	0.0001180	0.0145858	0.0009135	0.0000000
0.130	0.0001178	0.0151642	0.0009879	0.0000000
0.135	0.0001177	0.0157418	0.0010651	0.0000000
0.140	0.0001178	0.0163194	0.0011453	0.0000000
0.145	0.0001181	0.0168979	0.0012283	0.0000000
0.150	0.0001183	0.0174776	0.0013143	0.0000000
0.155	0.0001183	0.0180578	0.0014031	0.0000000
0.160	0.0001180	0.0186374	0.0014948	0.0000000
0.165	0.0001178	0.0192157	0.0015895	0.0000000
0.170	0.0001175	0.0197925	0.0016870	0.0000000
0.175	0.0001173	0.0203682	0.0017874	0.0000000
0.180	0.0001173	0.0209434	0.0018907	0.0000000
0.185	0.0001173	0.0215186	0.0019968	0.0000000
0.190	0.0001172	0.0220937	0.0021059	0.0000000
0.195	0.0001174	0.0226691	0.0022178	0.0000000
