 
PGA:,  0.17 g
PGV:,  14.10 cm/s
PGD:,  2.61 cm
Arias Intensity:,  24.63 cm/s
Significant duration:,  33.14 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.027	, 0.174
0.1010	, 0.077	, 4.794	, 0.304
0.2010	, 0.441	, 13.787	, 0.439
0.3010	, 1.024	, 21.382	, 0.455
0.4010	, 1.840	, 28.837	, 0.461
0.5010	, 1.592	, 19.960	, 0.255
0.6010	, 1.861	, 19.457	, 0.207
0.7010	, 1.852	, 16.600	, 0.152
0.8010	, 2.150	, 16.866	, 0.135
0.9010	, 2.754	, 19.206	, 0.137
1.0010	, 2.531	, 15.887	, 0.102
1.1010	, 2.758	, 15.739	, 0.092
1.2010	, 2.746	, 14.365	, 0.077
1.3010	, 2.637	, 12.735	, 0.063
1.4010	, 2.579	, 11.568	, 0.053
1.5010	, 2.679	, 11.215	, 0.048
1.6010	, 2.928	, 11.493	, 0.046
1.7010	, 3.235	, 11.950	, 0.045
1.8010	, 3.512	, 12.252	, 0.044
1.9010	, 3.714	, 12.275	, 0.041
2.0010	, 3.923	, 12.319	, 0.039
2.1010	, 4.254	, 12.723	, 0.039
2.2010	, 4.394	, 12.544	, 0.037
2.3010	, 4.367	, 11.925	, 0.033
2.4010	, 4.383	, 11.470	, 0.031
2.5010	, 4.689	, 11.781	, 0.030
2.6010	, 4.911	, 11.862	, 0.029
2.7010	, 4.967	, 11.554	, 0.027
2.8010	, 5.099	, 11.439	, 0.026
2.9010	, 5.288	, 11.453	, 0.025
3.0010	, 5.369	, 11.240	, 0.024
3.1010	, 5.386	, 10.913	, 0.023
3.2010	, 5.586	, 10.965	, 0.022
3.3010	, 5.728	, 10.903	, 0.021
3.4010	, 5.814	, 10.741	, 0.020
3.5010	, 5.848	, 10.496	, 0.019
3.6010	, 5.836	, 10.184	, 0.018
3.7010	, 5.786	, 9.823	, 0.017
3.8010	, 5.705	, 9.431	, 0.016
3.9010	, 5.600	, 9.020	, 0.015
4.0010	, 5.472	, 8.593	, 0.014
4.1010	, 5.321	, 8.152	, 0.013
4.2010	, 5.151	, 7.705	, 0.012
4.3010	, 4.967	, 7.255	, 0.011
4.4010	, 4.781	, 6.825	, 0.010
4.5010	, 4.838	, 6.754	, 0.010
4.6010	, 4.886	, 6.672	, 0.009
4.7010	, 4.926	, 6.584	, 0.009
4.8010	, 4.958	, 6.489	, 0.009
4.9010	, 4.984	, 6.389	, 0.008
5.0010	, 5.003	, 6.286	, 0.008
5.1010	, 5.017	, 6.179	, 0.008
5.2010	, 5.025	, 6.071	, 0.007
5.3010	, 5.029	, 5.961	, 0.007
5.4010	, 5.029	, 5.850	, 0.007
5.5010	, 5.025	, 5.739	, 0.007
5.6010	, 5.017	, 5.629	, 0.006
5.7010	, 5.008	, 5.519	, 0.006
5.8010	, 4.995	, 5.411	, 0.006
5.9010	, 4.981	, 5.304	, 0.006
6.0010	, 4.967	, 5.200	, 0.006
6.1010	, 4.951	, 5.099	, 0.005
6.2010	, 4.934	, 4.999	, 0.005
6.3010	, 4.915	, 4.901	, 0.005
6.4010	, 4.895	, 4.805	, 0.005
6.5010	, 4.874	, 4.711	, 0.005
6.6010	, 4.851	, 4.618	, 0.004
