 
PGA:,  0.29 g
PGV:,  17.60 cm/s
PGD:,  2.73 cm
Arias Intensity:,  93.94 cm/s
Significant duration:,  38.65 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.046	, 0.293
0.1010	, 0.153	, 9.502	, 0.603
0.2010	, 0.777	, 24.298	, 0.774
0.3010	, 2.813	, 58.720	, 1.249
0.4010	, 3.276	, 51.324	, 0.820
0.5010	, 3.491	, 43.780	, 0.560
0.6010	, 2.823	, 29.512	, 0.315
0.7010	, 3.751	, 33.618	, 0.307
0.8010	, 4.237	, 33.232	, 0.266
0.9010	, 4.638	, 32.344	, 0.230
1.0010	, 4.932	, 30.958	, 0.198
1.1010	, 5.213	, 29.748	, 0.173
1.2010	, 5.554	, 29.057	, 0.155
1.3010	, 5.708	, 27.569	, 0.136
1.4010	, 5.706	, 25.589	, 0.117
1.5010	, 5.562	, 23.284	, 0.099
1.6010	, 5.300	, 20.801	, 0.083
1.7010	, 4.941	, 18.252	, 0.069
1.8010	, 4.514	, 15.747	, 0.056
1.9010	, 4.240	, 14.013	, 0.047
2.0010	, 4.449	, 13.970	, 0.045
2.1010	, 4.634	, 13.859	, 0.042
2.2010	, 4.795	, 13.689	, 0.040
2.3010	, 4.932	, 13.468	, 0.037
2.4010	, 5.047	, 13.207	, 0.035
2.5010	, 5.140	, 12.914	, 0.033
2.6010	, 5.215	, 12.599	, 0.031
2.7010	, 5.272	, 12.264	, 0.029
2.8010	, 5.313	, 11.919	, 0.027
2.9010	, 5.404	, 11.704	, 0.026
3.0010	, 5.808	, 12.160	, 0.026
3.1010	, 6.149	, 12.458	, 0.026
3.2010	, 6.255	, 12.277	, 0.025
3.3010	, 6.127	, 11.663	, 0.023
3.4010	, 6.013	, 11.109	, 0.021
3.5010	, 6.103	, 10.952	, 0.020
3.6010	, 6.086	, 10.618	, 0.019
3.7010	, 5.981	, 10.154	, 0.018
3.8010	, 5.907	, 9.764	, 0.016
3.9010	, 5.839	, 9.404	, 0.015
4.0010	, 5.741	, 9.016	, 0.014
4.1010	, 5.621	, 8.612	, 0.013
4.2010	, 5.629	, 8.419	, 0.013
4.3010	, 5.651	, 8.256	, 0.012
4.4010	, 5.646	, 8.061	, 0.012
4.5010	, 5.618	, 7.842	, 0.011
4.6010	, 5.570	, 7.606	, 0.011
4.7010	, 5.505	, 7.358	, 0.010
4.8010	, 5.427	, 7.102	, 0.009
4.9010	, 5.337	, 6.842	, 0.009
5.0010	, 5.238	, 6.580	, 0.008
5.1010	, 5.131	, 6.320	, 0.008
5.2010	, 5.019	, 6.063	, 0.007
5.3010	, 4.903	, 5.811	, 0.007
5.4010	, 4.783	, 5.565	, 0.007
5.5010	, 4.663	, 5.326	, 0.006
5.6010	, 4.541	, 5.094	, 0.006
5.7010	, 4.423	, 4.875	, 0.005
5.8010	, 4.314	, 4.673	, 0.005
5.9010	, 4.249	, 4.524	, 0.005
6.0010	, 4.211	, 4.409	, 0.005
6.1010	, 4.175	, 4.299	, 0.005
6.2010	, 4.139	, 4.194	, 0.004
6.3010	, 4.104	, 4.092	, 0.004
6.4010	, 4.070	, 3.995	, 0.004
6.5010	, 4.037	, 3.902	, 0.004
6.6010	, 4.005	, 3.812	, 0.004
6.7010	, 3.973	, 3.726	, 0.004
6.8010	, 3.943	, 3.643	, 0.003
6.9010	, 3.913	, 3.563	, 0.003
7.0010	, 3.884	, 3.486	, 0.003
7.1010	, 3.856	, 3.412	, 0.003
7.2010	, 3.829	, 3.341	, 0.003
7.3010	, 3.803	, 3.272	, 0.003
7.4010	, 3.777	, 3.206	, 0.003
7.5010	, 3.752	, 3.142	, 0.003
7.6010	, 3.823	, 3.160	, 0.003
7.7010	, 3.972	, 3.241	, 0.003
7.8010	, 4.064	, 3.273	, 0.003
7.9010	, 4.098	, 3.259	, 0.003
8.0010	, 4.079	, 3.203	, 0.003
8.1010	, 4.123	, 3.198	, 0.003
8.2010	, 4.145	, 3.175	, 0.002
8.3010	, 4.139	, 3.133	, 0.002
8.4010	, 4.109	, 3.073	, 0.002
8.5010	, 4.128	, 3.051	, 0.002
8.6010	, 4.134	, 3.020	, 0.002
8.7010	, 4.209	, 3.039	, 0.002
8.8010	, 4.474	, 3.194	, 0.002
8.9010	, 4.733	, 3.341	, 0.002
9.0010	, 4.951	, 3.456	, 0.002
9.1010	, 5.126	, 3.539	, 0.002
9.2010	, 5.272	, 3.600	, 0.003
9.3010	, 5.495	, 3.712	, 0.003
9.4010	, 5.676	, 3.794	, 0.003
9.5010	, 5.815	, 3.845	, 0.003
9.6010	, 5.912	, 3.869	, 0.003
9.7010	, 5.968	, 3.865	, 0.003
9.8010	, 5.984	, 3.836	, 0.003
9.9010	, 5.964	, 3.785	, 0.002
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
