 
PGA:,  0.45 g
PGV:,  36.80 cm/s
PGD:,  7.95 cm
Arias Intensity:,  193.84 cm/s
Significant duration:,   6.17 s
Bracketed  duration:,  15.67 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.070	, 0.447
0.1010	, 0.227	, 14.133	, 0.896
0.2010	, 1.465	, 45.811	, 1.460
0.3010	, 3.052	, 63.714	, 1.356
0.4010	, 5.336	, 83.603	, 1.335
0.5010	, 7.441	, 93.325	, 1.193
0.6010	, 9.364	, 97.901	, 1.043
0.7010	, 8.774	, 78.647	, 0.719
0.8010	, 9.580	, 75.144	, 0.601
0.9010	, 10.160	, 70.851	, 0.504
1.0010	, 10.102	, 63.408	, 0.406
1.1010	, 10.266	, 58.587	, 0.341
1.2010	, 12.568	, 65.753	, 0.351
1.3010	, 14.527	, 70.160	, 0.345
1.4010	, 18.439	, 82.695	, 0.378
1.5010	, 19.670	, 82.338	, 0.351
1.6010	, 19.182	, 75.281	, 0.301
1.7010	, 17.664	, 65.249	, 0.246
1.8010	, 15.791	, 55.090	, 0.196
1.9010	, 15.028	, 49.670	, 0.167
2.0010	, 14.877	, 46.714	, 0.150
2.1010	, 14.864	, 44.452	, 0.136
2.2010	, 14.868	, 42.443	, 0.124
2.3010	, 14.836	, 40.511	, 0.113
2.4010	, 14.768	, 38.647	, 0.103
2.5010	, 14.575	, 36.617	, 0.094
2.6010	, 14.218	, 34.347	, 0.085
2.7010	, 13.697	, 31.863	, 0.076
2.8010	, 13.121	, 29.433	, 0.067
2.9010	, 12.819	, 27.765	, 0.061
3.0010	, 12.412	, 25.987	, 0.055
3.1010	, 12.155	, 24.629	, 0.051
3.2010	, 12.428	, 24.394	, 0.049
3.3010	, 12.585	, 23.954	, 0.046
3.4010	, 12.621	, 23.316	, 0.044
3.5010	, 12.538	, 22.503	, 0.041
3.6010	, 12.343	, 21.537	, 0.038
3.7010	, 12.047	, 20.452	, 0.035
3.8010	, 11.664	, 19.280	, 0.032
3.9010	, 11.208	, 18.053	, 0.030
4.0010	, 10.696	, 16.797	, 0.027
4.1010	, 10.142	, 15.538	, 0.024
4.2010	, 10.340	, 15.464	, 0.024
4.3010	, 10.588	, 15.467	, 0.023
4.4010	, 10.796	, 15.414	, 0.022
4.5010	, 11.004	, 15.360	, 0.022
4.6010	, 11.345	, 15.493	, 0.022
4.7010	, 11.385	, 15.217	, 0.021
4.8010	, 11.266	, 14.744	, 0.020
4.9010	, 11.386	, 14.597	, 0.019
5.0010	, 11.488	, 14.433	, 0.018
5.1010	, 11.443	, 14.095	, 0.018
5.2010	, 11.555	, 13.959	, 0.017
5.3010	, 11.484	, 13.612	, 0.016
5.4010	, 11.198	, 13.027	, 0.015
5.5010	, 11.098	, 12.676	, 0.015
5.6010	, 11.011	, 12.352	, 0.014
5.7010	, 10.913	, 12.028	, 0.014
5.8010	, 10.807	, 11.705	, 0.013
5.9010	, 10.694	, 11.386	, 0.012
6.0010	, 10.575	, 11.073	, 0.012
6.1010	, 10.452	, 10.764	, 0.011
6.2010	, 10.325	, 10.462	, 0.011
6.3010	, 10.195	, 10.166	, 0.010
6.4010	, 10.064	, 9.879	, 0.010
6.5010	, 9.932	, 9.599	, 0.009
6.6010	, 9.799	, 9.327	, 0.009
6.7010	, 9.666	, 9.063	, 0.009
6.8010	, 9.533	, 8.807	, 0.008
6.9010	, 9.401	, 8.560	, 0.008
7.0010	, 9.271	, 8.320	, 0.008
7.1010	, 9.141	, 8.089	, 0.007
7.2010	, 9.014	, 7.865	, 0.007
7.3010	, 8.889	, 7.650	, 0.007
7.4010	, 8.766	, 7.442	, 0.006
7.5010	, 8.645	, 7.241	, 0.006
7.6010	, 8.526	, 7.048	, 0.006
7.7010	, 8.410	, 6.862	, 0.006
7.8010	, 8.488	, 6.837	, 0.006
7.9010	, 8.581	, 6.824	, 0.006
8.0010	, 8.664	, 6.804	, 0.005
8.1010	, 8.738	, 6.777	, 0.005
8.2010	, 8.804	, 6.745	, 0.005
8.3010	, 8.861	, 6.707	, 0.005
8.4010	, 8.911	, 6.665	, 0.005
8.5010	, 8.963	, 6.624	, 0.005
8.6010	, 9.013	, 6.584	, 0.005
8.7010	, 9.059	, 6.542	, 0.005
8.8010	, 9.099	, 6.496	, 0.005
8.9010	, 9.133	, 6.447	, 0.005
9.0010	, 9.162	, 6.396	, 0.005
9.1010	, 9.187	, 6.342	, 0.004
9.2010	, 9.206	, 6.287	, 0.004
9.3010	, 9.222	, 6.230	, 0.004
9.4010	, 9.233	, 6.171	, 0.004
9.5010	, 9.241	, 6.111	, 0.004
9.6010	, 9.245	, 6.050	, 0.004
9.7010	, 9.246	, 5.989	, 0.004
9.8010	, 9.245	, 5.926	, 0.004
9.9010	, 9.240	, 5.864	, 0.004
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0006447	0.0000000	0.0000000	0.0000000
0.005	0.0006439	0.0031602	0.0000079	0.0000000
0.010	0.0006431	0.0063165	0.0000316	0.0000000
0.015	0.0006423	0.0094688	0.0000711	0.0000000
0.020	0.0006415	0.0126172	0.0001263	0.0000001
0.025	0.0006407	0.0157617	0.0001972	0.0000001
0.030	0.0006399	0.0189021	0.0002839	0.0000001
0.035	0.0006390	0.0220386	0.0003862	0.0000001
0.040	0.0006382	0.0251712	0.0005043	0.0000001
0.045	0.0006374	0.0282998	0.0006379	0.0000001
0.050	0.0006366	0.0314244	0.0007872	0.0000002
0.055	0.0006358	0.0345452	0.0009522	0.0000002
0.060	0.0006350	0.0376620	0.0011327	0.0000002
0.065	0.0006342	0.0407748	0.0013288	0.0000002
0.070	0.0006333	0.0438833	0.0015404	0.0000002
0.075	0.0006324	0.0469873	0.0017676	0.0000002
0.080	0.0006315	0.0500870	0.0020103	0.0000003
0.085	0.0006307	0.0531826	0.0022685	0.0000003
0.090	0.0006300	0.0562745	0.0025421	0.0000003
0.095	0.0006294	0.0593632	0.0028312	0.0000003
0.100	0.0006286	0.0624485	0.0031357	0.0000003
0.105	0.0006275	0.0655290	0.0034557	0.0000003
0.110	0.0006262	0.0686037	0.0037910	0.0000004
