 
PGA:,  0.06 g
PGV:,  3.99 cm/s
PGD:,  0.79 cm
Arias Intensity:,   4.76 cm/s
Significant duration:,  45.50 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.010	, 0.065
0.1010	, 0.025	, 1.527	, 0.097
0.2010	, 0.250	, 7.800	, 0.249
0.3010	, 0.333	, 6.961	, 0.148
0.4010	, 0.420	, 6.580	, 0.105
0.5010	, 0.608	, 7.624	, 0.097
0.6010	, 0.795	, 8.311	, 0.089
0.7010	, 1.011	, 9.060	, 0.083
0.8010	, 1.267	, 9.937	, 0.079
0.9010	, 1.437	, 10.020	, 0.071
1.0010	, 1.486	, 9.327	, 0.060
1.1010	, 1.516	, 8.654	, 0.050
1.2010	, 1.521	, 7.959	, 0.042
1.3010	, 1.479	, 7.142	, 0.035
1.4010	, 1.781	, 7.988	, 0.037
1.5010	, 2.040	, 8.541	, 0.036
1.6010	, 1.905	, 7.475	, 0.030
1.7010	, 1.532	, 5.657	, 0.021
1.8010	, 1.428	, 4.982	, 0.018
1.9010	, 1.470	, 4.860	, 0.016
2.0010	, 1.572	, 4.935	, 0.016
2.1010	, 1.945	, 5.817	, 0.018
2.2010	, 2.346	, 6.697	, 0.019
2.3010	, 2.610	, 7.127	, 0.020
2.4010	, 2.702	, 7.071	, 0.019
2.5010	, 2.647	, 6.651	, 0.017
2.6010	, 2.462	, 5.947	, 0.015
2.7010	, 2.198	, 5.113	, 0.012
2.8010	, 1.968	, 4.415	, 0.010
2.9010	, 1.830	, 3.964	, 0.009
3.0010	, 1.671	, 3.498	, 0.007
3.1010	, 1.498	, 3.036	, 0.006
3.2010	, 1.327	, 2.604	, 0.005
3.3010	, 1.319	, 2.511	, 0.005
3.4010	, 1.309	, 2.418	, 0.005
3.5010	, 1.288	, 2.311	, 0.004
3.6010	, 1.257	, 2.193	, 0.004
3.7010	, 1.216	, 2.064	, 0.004
3.8010	, 1.176	, 1.944	, 0.003
