 
PGA:,  0.24 g
PGV:,  33.14 cm/s
PGD:,  11.37 cm
Arias Intensity:,  179.68 cm/s
Significant duration:,  38.43 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.037	, 0.239
0.1010	, 0.079	, 4.909	, 0.311
0.2010	, 0.549	, 17.157	, 0.547
0.3010	, 1.447	, 30.196	, 0.643
0.4010	, 3.001	, 47.028	, 0.751
0.5010	, 4.751	, 59.578	, 0.762
0.6010	, 3.647	, 38.132	, 0.406
0.7010	, 4.822	, 43.224	, 0.395
0.8010	, 7.181	, 56.329	, 0.450
0.9010	, 8.424	, 58.745	, 0.418
1.0010	, 7.380	, 46.322	, 0.296
1.1010	, 8.667	, 49.458	, 0.288
1.2010	, 10.810	, 56.556	, 0.302
1.3010	, 11.698	, 56.495	, 0.278
1.4010	, 11.081	, 49.694	, 0.227
1.5010	, 15.013	, 62.845	, 0.268
1.6010	, 15.146	, 59.439	, 0.238
1.7010	, 14.749	, 54.481	, 0.205
1.8010	, 16.719	, 58.329	, 0.207
1.9010	, 19.719	, 65.175	, 0.220
2.0010	, 21.229	, 66.661	, 0.213
2.1010	, 21.173	, 63.320	, 0.193
2.2010	, 28.000	, 79.931	, 0.233
2.3010	, 31.914	, 87.146	, 0.243
2.4010	, 27.793	, 72.732	, 0.194
2.5010	, 25.401	, 63.814	, 0.163
2.6010	, 27.651	, 66.796	, 0.164
2.7010	, 29.351	, 68.279	, 0.162
2.8010	, 34.219	, 76.759	, 0.176
2.9010	, 35.895	, 77.744	, 0.172
3.0010	, 35.123	, 73.537	, 0.157
3.1010	, 33.064	, 66.993	, 0.138
3.2010	, 31.776	, 62.373	, 0.125
3.3010	, 31.415	, 59.796	, 0.116
3.4010	, 33.245	, 61.419	, 0.116
3.5010	, 35.696	, 64.063	, 0.117
3.6010	, 38.377	, 66.963	, 0.119
3.7010	, 39.050	, 66.295	, 0.115
3.8010	, 38.532	, 63.694	, 0.107
3.9010	, 36.193	, 58.295	, 0.096
4.0010	, 32.948	, 51.742	, 0.083
4.1010	, 33.165	, 50.812	, 0.079
4.2010	, 31.725	, 47.449	, 0.072
4.3010	, 31.288	, 45.708	, 0.068
4.4010	, 32.475	, 46.363	, 0.067
4.5010	, 32.771	, 45.746	, 0.065
4.6010	, 32.371	, 44.207	, 0.062
4.7010	, 31.457	, 42.045	, 0.057
4.8010	, 30.201	, 39.525	, 0.053
4.9010	, 28.702	, 36.797	, 0.048
5.0010	, 27.040	, 33.972	, 0.044
5.1010	, 25.295	, 31.158	, 0.039
5.2010	, 24.749	, 29.899	, 0.037
5.3010	, 24.890	, 29.502	, 0.036
5.4010	, 24.914	, 28.984	, 0.034
5.5010	, 24.822	, 28.351	, 0.033
5.6010	, 24.620	, 27.619	, 0.032
5.7010	, 24.543	, 27.050	, 0.030
5.8010	, 24.369	, 26.394	, 0.029
5.9010	, 24.105	, 25.666	, 0.028
6.0010	, 23.748	, 24.865	, 0.027
6.1010	, 23.294	, 23.990	, 0.025
6.2010	, 22.753	, 23.055	, 0.024
6.3010	, 22.338	, 22.275	, 0.023
6.4010	, 22.553	, 22.137	, 0.022
6.5010	, 23.366	, 22.583	, 0.022
6.6010	, 23.526	, 22.393	, 0.022
6.7010	, 23.091	, 21.651	, 0.021
6.8010	, 22.383	, 20.679	, 0.019
6.9010	, 23.287	, 21.202	, 0.020
7.0010	, 23.755	, 21.319	, 0.020
7.1010	, 23.820	, 21.076	, 0.019
7.2010	, 23.526	, 20.528	, 0.018
7.3010	, 22.927	, 19.731	, 0.017
7.4010	, 22.079	, 18.744	, 0.016
7.5010	, 21.038	, 17.622	, 0.015
7.6010	, 19.859	, 16.416	, 0.014
7.7010	, 18.591	, 15.168	, 0.013
7.8010	, 17.306	, 13.939	, 0.011
7.9010	, 17.296	, 13.754	, 0.011
8.0010	, 17.534	, 13.769	, 0.011
8.1010	, 17.715	, 13.740	, 0.011
8.2010	, 17.843	, 13.671	, 0.011
8.3010	, 17.923	, 13.566	, 0.010
8.4010	, 17.960	, 13.432	, 0.010
8.5010	, 17.962	, 13.276	, 0.010
8.6010	, 17.920	, 13.091	, 0.010
8.7010	, 17.852	, 12.892	, 0.009
8.8010	, 17.759	, 12.678	, 0.009
8.9010	, 17.642	, 12.453	, 0.009
9.0010	, 17.505	, 12.220	, 0.009
9.1010	, 17.353	, 11.980	, 0.008
9.2010	, 17.186	, 11.736	, 0.008
9.3010	, 17.007	, 11.489	, 0.008
9.4010	, 16.819	, 11.241	, 0.008
9.5010	, 16.625	, 10.994	, 0.007
9.6010	, 16.424	, 10.748	, 0.007
9.7010	, 16.220	, 10.506	, 0.007
9.8010	, 16.014	, 10.266	, 0.007
9.9010	, 15.807	, 10.031	, 0.006
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	-0.0000249	0.0000000	0.0000000	0.0000000
0.005	-0.0000251	-0.0001227	-0.0000003	0.0000000
0.010	-0.0000254	-0.0002467	-0.0000012	0.0000000
0.015	-0.0000257	-0.0003722	-0.0000028	0.0000000
0.020	-0.0000260	-0.0004990	-0.0000050	0.0000000
0.025	-0.0000262	-0.0006269	-0.0000078	0.0000000
0.030	-0.0000265	-0.0007562	-0.0000112	0.0000000
0.035	-0.0000268	-0.0008870	-0.0000153	0.0000000
0.040	-0.0000271	-0.0010193	-0.0000201	0.0000000
0.045	-0.0000273	-0.0011528	-0.0000255	0.0000000
0.050	-0.0000277	-0.0012878	-0.0000316	0.0000000
0.055	-0.0000281	-0.0014246	-0.0000384	0.0000000
0.060	-0.0000282	-0.0015625	-0.0000459	0.0000000
0.065	-0.0000283	-0.0017010	-0.0000540	0.0000000
0.070	-0.0000287	-0.0018409	-0.0000629	0.0000000
0.075	-0.0000291	-0.0019829	-0.0000725	0.0000000
0.080	-0.0000293	-0.0021262	-0.0000827	0.0000000
0.085	-0.0000294	-0.0022700	-0.0000937	0.0000000
0.090	-0.0000296	-0.0024146	-0.0001054	0.0000000
0.095	-0.0000299	-0.0025606	-0.0001179	0.0000000
0.100	-0.0000302	-0.0027081	-0.0001310	0.0000000
0.105	-0.0000303	-0.0028566	-0.0001450	0.0000000
0.110	-0.0000307	-0.0030062	-0.0001596	0.0000000
0.115	-0.0000311	-0.0031576	-0.0001750	0.0000000
0.120	-0.0000313	-0.0033106	-0.0001912	0.0000000
0.125	-0.0000313	-0.0034643	-0.0002081	0.0000000
0.130	-0.0000313	-0.0036180	-0.0002258	0.0000000
0.135	-0.0000319	-0.0037732	-0.0002443	0.0000000
0.140	-0.0000327	-0.0039319	-0.0002636	0.0000000
0.145	-0.0000330	-0.0040931	-0.0002836	0.0000000
0.150	-0.0000328	-0.0042545	-0.0003045	0.0000000
0.155	-0.0000326	-0.0044150	-0.0003262	0.0000000
0.160	-0.0000331	-0.0045760	-0.0003487	0.0000000
0.165	-0.0000336	-0.0047396	-0.0003719	0.0000000
0.170	-0.0000339	-0.0049053	-0.0003961	0.0000000
0.175	-0.0000342	-0.0050723	-0.0004210	0.0000000
0.180	-0.0000342	-0.0052400	-0.0004468	0.0000000
0.185	-0.0000341	-0.0054077	-0.0004734	0.0000000
0.190	-0.0000341	-0.0055748	-0.0005009	0.0000000
0.195	-0.0000344	-0.0057428	-0.0005292	0.0000000
0.200	-0.0000352	-0.0059135	-0.0005583	0.0000000
0.205	-0.0000363	-0.0060889	-0.0005883	0.0000000
0.210	-0.0000368	-0.0062683	-0.0006192	0.0000000
0.215	-0.0000361	-0.0064471	-0.0006510	0.0000000
0.220	-0.0000362	-0.0066242	-0.0006837	0.0000000
0.225	-0.0000376	-0.0068050	-0.0007172	0.0000000
0.230	-0.0000372	-0.0069884	-0.0007517	0.0000000
0.235	-0.0000386	-0.0071742	-0.0007871	0.0000000
0.240	-0.0000416	-0.0073707	-0.0008235	0.0000000
0.245	-0.0000408	-0.0075726	-0.0008608	0.0000000
0.250	-0.0000388	-0.0077679	-0.0008992	0.0000000
0.255	-0.0000372	-0.0079543	-0.0009385	0.0000000
0.260	-0.0000369	-0.0081360	-0.0009787	0.0000000
0.265	-0.0000385	-0.0083211	-0.0010199	0.0000000
0.270	-0.0000391	-0.0085116	-0.0010619	0.0000000
0.275	-0.0000382	-0.0087013	-0.0011050	0.0000000
0.280	-0.0000409	-0.0088952	-0.0011490	0.0000000
0.285	-0.0000452	-0.0091063	-0.0011940	0.0000000
0.290	-0.0000444	-0.0093261	-0.0012401	0.0000000
0.295	-0.0000403	-0.0095339	-0.0012872	0.0000000
0.300	-0.0000379	-0.0097256	-0.0013354	0.0000000
0.305	-0.0000387	-0.0099133	-0.0013845	0.0000000
0.310	-0.0000425	-0.0101123	-0.0014345	0.0000000
0.315	-0.0000443	-0.0103251	-0.0014856	0.0000000
0.320	-0.0000406	-0.0105333	-0.0015378	0.0000000
0.325	-0.0000377	-0.0107252	-0.0015909	0.0000000
0.330	-0.0000395	-0.0109145	-0.0016450	0.0000000
0.335	-0.0000412	-0.0111125	-0.0017001	0.0000000
0.340	-0.0000401	-0.0113118	-0.0017561	0.0000000
0.345	-0.0000407	-0.0115099	-0.0018132	0.0000000
0.350	-0.0000457	-0.0117217	-0.0018713	0.0000000
0.355	-0.0000486	-0.0119529	-0.0019304	0.0000000
0.360	-0.0000450	-0.0121823	-0.0019908	0.0000000
0.365	-0.0000427	-0.0123974	-0.0020522	0.0000000
0.370	-0.0000462	-0.0126155	-0.0021148	0.0000000
0.375	-0.0000460	-0.0128415	-0.0021784	0.0000000
0.380	-0.0000454	-0.0130656	-0.0022432	0.0000000
0.385	-0.0000471	-0.0132924	-0.0023091	0.0000000
0.390	-0.0000473	-0.0135238	-0.0023761	0.0000000
0.395	-0.0000457	-0.0137518	-0.0024443	0.0000000
0.400	-0.0000424	-0.0139678	-0.0025136	0.0000000
0.405	-0.0000419	-0.0141745	-0.0025840	0.0000000
0.410	-0.0000467	-0.0143918	-0.0026554	0.0000000
0.415	-0.0000499	-0.0146286	-0.0027279	0.0000000
0.420	-0.0000465	-0.0148649	-0.0028017	0.0000000
0.425	-0.0000438	-0.0150863	-0.0028765	0.0000000
0.430	-0.0000485	-0.0153128	-0.0029525	0.0000000
0.435	-0.0000533	-0.0155623	-0.0030297	0.0000000
0.440	-0.0000527	-0.0158221	-0.0031082	0.0000000
0.445	-0.0000463	-0.0160648	-0.0031879	0.0000000
0.450	-0.0000409	-0.0162786	-0.0032688	0.0000000
0.455	-0.0000452	-0.0164898	-0.0033507	0.0000000
0.460	-0.0000540	-0.0167331	-0.0034337	0.0000000
0.465	-0.0000583	-0.0170083	-0.0035181	0.0000000
0.470	-0.0000502	-0.0172743	-0.0036038	0.0000000
0.475	-0.0000416	-0.0174993	-0.0036907	0.0000000
0.480	-0.0000434	-0.0177077	-0.0037787	0.0000000
0.485	-0.0000500	-0.0179367	-0.0038679	0.0000000
0.490	-0.0000562	-0.0181972	-0.0039582	0.0000000
0.495	-0.0000537	-0.0184667	-0.0040499	0.0000000
0.500	-0.0000506	-0.0187225	-0.0041428	0.0000000
0.505	-0.0000510	-0.0189715	-0.0042371	0.0000000
0.510	-0.0000553	-0.0192323	-0.0043326	0.0000000
0.515	-0.0000554	-0.0195038	-0.0044294	0.0000000
0.520	-0.0000496	-0.0197613	-0.0045276	0.0000000
0.525	-0.0000479	-0.0200004	-0.0046270	0.0000000
0.530	-0.0000495	-0.0202391	-0.0047276	0.0000000
0.535	-0.0000504	-0.0204841	-0.0048294	0.0000000
0.540	-0.0000546	-0.0207418	-0.0049324	0.0000000
0.545	-0.0000597	-0.0210222	-0.0050369	0.0000000
0.550	-0.0000627	-0.0213224	-0.0051427	0.0000000
0.555	-0.0000699	-0.0216477	-0.0052501	0.0000000
0.560	-0.0000698	-0.0219903	-0.0053592	0.0000000
0.565	-0.0000517	-0.0222883	-0.0054699	0.0000000
0.570	-0.0000433	-0.0225214	-0.0055820	0.0000000
0.575	-0.0000602	-0.0227752	-0.0056952	0.0000000
0.580	-0.0000737	-0.0231037	-0.0058099	0.0000000
0.585	-0.0000594	-0.0234301	-0.0059262	0.0000000
0.590	-0.0000475	-0.0236922	-0.0060440	0.0000000
0.595	-0.0000525	-0.0239376	-0.0061631	0.0000000
0.600	-0.0000621	-0.0242186	-0.0062835	0.0000000
0.605	-0.0000645	-0.0245291	-0.0064054	0.0000000
