 
PGA:,  0.05 g
PGV:,  2.82 cm/s
PGD:,  2.59 cm
Arias Intensity:,   4.61 cm/s
Significant duration:,  47.41 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.007	, 0.048
0.1010	, 0.017	, 1.076	, 0.068
0.2010	, 0.195	, 6.083	, 0.194
0.3010	, 0.264	, 5.515	, 0.117
0.4010	, 0.411	, 6.440	, 0.103
0.5010	, 0.675	, 8.465	, 0.108
0.6010	, 0.668	, 6.980	, 0.074
0.7010	, 0.680	, 6.097	, 0.056
0.8010	, 0.666	, 5.227	, 0.042
0.9010	, 0.719	, 5.012	, 0.036
1.0010	, 0.778	, 4.882	, 0.031
1.1010	, 0.828	, 4.728	, 0.028
1.2010	, 0.808	, 4.229	, 0.023
1.3010	, 0.909	, 4.388	, 0.022
1.4010	, 1.545	, 6.931	, 0.032
1.5010	, 1.759	, 7.364	, 0.031
1.6010	, 1.213	, 4.761	, 0.019
1.7010	, 1.106	, 4.087	, 0.015
1.8010	, 0.987	, 3.443	, 0.012
1.9010	, 0.994	, 3.286	, 0.011
2.0010	, 0.833	, 2.614	, 0.008
2.1010	, 0.823	, 2.462	, 0.008
2.2010	, 0.789	, 2.251	, 0.007
2.3010	, 0.734	, 2.004	, 0.006
2.4010	, 0.667	, 1.744	, 0.005
2.5010	, 0.608	, 1.527	, 0.004
2.6010	, 0.561	, 1.356	, 0.003
2.7010	, 0.486	, 1.131	, 0.003
2.8010	, 0.470	, 1.055	, 0.002
2.9010	, 0.476	, 1.031	, 0.002
3.0010	, 0.464	, 0.972	, 0.002
3.1010	, 0.468	, 0.949	, 0.002
3.2010	, 0.506	, 0.994	, 0.002
3.3010	, 0.552	, 1.051	, 0.002
3.4010	, 0.544	, 1.005	, 0.002
3.5010	, 0.473	, 0.849	, 0.002
3.6010	, 0.451	, 0.787	, 0.001
3.7010	, 0.479	, 0.812	, 0.001
3.8010	, 0.492	, 0.814	, 0.001
3.9010	, 0.493	, 0.794	, 0.001
4.0010	, 0.491	, 0.772	, 0.001
4.1010	, 0.489	, 0.749	, 0.001
4.2010	, 0.475	, 0.711	, 0.001
4.3010	, 0.455	, 0.665	, 0.001
4.4010	, 0.433	, 0.618	, 0.001
4.5010	, 0.410	, 0.573	, 0.001
4.6010	, 0.390	, 0.533	, 0.001
4.7010	, 0.374	, 0.500	, 0.001
4.8010	, 0.362	, 0.474	, 0.001
4.9010	, 0.354	, 0.454	, 0.001
5.0010	, 0.350	, 0.440	, 0.001
5.1010	, 0.348	, 0.429	, 0.001
5.2010	, 0.348	, 0.421	, 0.001
5.3010	, 0.350	, 0.414	, 0.001
5.4010	, 0.352	, 0.409	, 0.000
5.5010	, 0.354	, 0.405	, 0.000
5.6010	, 0.357	, 0.400	, 0.000
5.7010	, 0.359	, 0.396	, 0.000
5.8010	, 0.361	, 0.391	, 0.000
5.9010	, 0.362	, 0.386	, 0.000
6.0010	, 0.364	, 0.381	, 0.000
6.1010	, 0.365	, 0.376	, 0.000
6.2010	, 0.366	, 0.371	, 0.000
6.3010	, 0.366	, 0.365	, 0.000
6.4010	, 0.367	, 0.360	, 0.000
6.5010	, 0.367	, 0.355	, 0.000
6.6010	, 0.367	, 0.350	, 0.000
6.7010	, 0.367	, 0.345	, 0.000
6.8010	, 0.367	, 0.339	, 0.000
6.9010	, 0.367	, 0.334	, 0.000
7.0010	, 0.367	, 0.329	, 0.000
7.1010	, 0.367	, 0.325	, 0.000
7.2010	, 0.366	, 0.320	, 0.000
7.3010	, 0.366	, 0.315	, 0.000
7.4010	, 0.366	, 0.310	, 0.000
7.5010	, 0.365	, 0.306	, 0.000
7.6010	, 0.364	, 0.301	, 0.000
7.7010	, 0.364	, 0.297	, 0.000
7.8010	, 0.363	, 0.293	, 0.000
7.9010	, 0.363	, 0.288	, 0.000
8.0010	, 0.362	, 0.284	, 0.000
8.1010	, 0.361	, 0.280	, 0.000
8.2010	, 0.361	, 0.276	, 0.000
8.3010	, 0.360	, 0.273	, 0.000
8.4010	, 0.359	, 0.269	, 0.000
8.5010	, 0.359	, 0.265	, 0.000
8.6010	, 0.358	, 0.262	, 0.000
8.7010	, 0.357	, 0.258	, 0.000
8.8010	, 0.357	, 0.255	, 0.000
8.9010	, 0.356	, 0.251	, 0.000
9.0010	, 0.355	, 0.248	, 0.000
9.1010	, 0.355	, 0.245	, 0.000
9.2010	, 0.354	, 0.242	, 0.000
9.3010	, 0.353	, 0.239	, 0.000
9.4010	, 0.353	, 0.236	, 0.000
9.5010	, 0.352	, 0.233	, 0.000
9.6010	, 0.351	, 0.230	, 0.000
9.7010	, 0.351	, 0.227	, 0.000
9.8010	, 0.350	, 0.224	, 0.000
9.9010	, 0.350	, 0.222	, 0.000
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0001355	0.0000000	0.0000000	0.0000000
0.005	0.0001366	0.0006672	0.0000017	0.0000000
0.010	0.0001376	0.0013396	0.0000067	0.0000001
0.015	0.0001389	0.0020178	0.0000151	0.0000001
0.020	0.0001402	0.0027023	0.0000269	0.0000001
0.025	0.0001418	0.0033940	0.0000421	0.0000002
0.030	0.0001435	0.0040937	0.0000608	0.0000002
0.035	0.0001455	0.0048023	0.0000831	0.0000002
0.040	0.0001475	0.0055210	0.0001089	0.0000003
0.045	0.0001499	0.0062503	0.0001383	0.0000003
0.050	0.0001520	0.0069906	0.0001714	0.0000003
0.055	0.0001539	0.0077407	0.0002082	0.0000004
0.060	0.0001550	0.0084983	0.0002488	0.0000004
0.065	0.0001552	0.0092591	0.0002932	0.0000005
0.070	0.0001541	0.0100178	0.0003414	0.0000005
0.075	0.0001513	0.0107668	0.0003934	0.0000005
0.080	0.0001462	0.0114964	0.0004490	0.0000006
0.085	0.0001390	0.0121957	0.0005083	0.0000006
0.090	0.0001301	0.0128556	0.0005709	0.0000006
0.095	0.0001199	0.0134690	0.0006367	0.0000007
0.100	0.0001096	0.0140321	0.0007055	0.0000007
0.105	0.0000999	0.0145459	0.0007769	0.0000007
0.110	0.0000921	0.0150169	0.0008508	0.0000007
0.115	0.0000858	0.0154533	0.0009270	0.0000007
0.120	0.0000804	0.0158608	0.0010053	0.0000007
0.125	0.0000775	0.0162480	0.0010856	0.0000008
0.130	0.0000779	0.0166292	0.0011678	0.0000008
0.135	0.0000830	0.0170239	0.0012519	0.0000008
0.140	0.0000920	0.0174532	0.0013381	0.0000008
0.145	0.0001034	0.0179324	0.0014265	0.0000008
0.150	0.0001160	0.0184702	0.0015175	0.0000008
0.155	0.0001309	0.0190757	0.0016114	0.0000009
0.160	0.0001450	0.0197523	0.0017085	0.0000009
0.165	0.0001628	0.0205071	0.0018091	0.0000009
0.170	0.0001835	0.0213565	0.0019138	0.0000010
0.175	0.0002032	0.0223048	0.0020229	0.0000010
0.180	0.0002253	0.0233557	0.0021371	0.0000011
0.185	0.0002480	0.0245164	0.0022568	0.0000012
0.190	0.0002633	0.0257704	0.0023825	0.0000013
0.195	0.0002686	0.0270748	0.0025146	0.0000014
0.200	0.0002644	0.0283820	0.0026532	0.0000016
0.205	0.0002514	0.0296472	0.0027983	0.0000017
0.210	0.0002324	0.0308338	0.0029495	0.0000018
0.215	0.0002144	0.0319295	0.0031064	0.0000018
0.220	0.0001896	0.0329202	0.0032686	0.0000019
0.225	0.0001581	0.0337729	0.0034353	0.0000020
0.230	0.0001255	0.0344683	0.0036059	0.0000020
0.235	0.0000933	0.0350048	0.0037796	0.0000020
0.240	0.0000608	0.0353828	0.0039555	0.0000020
0.245	0.0000358	0.0356199	0.0041330	0.0000020
0.250	0.0000198	0.0357562	0.0043115	0.0000020
0.255	0.0000080	0.0358243	0.0044904	0.0000020
0.260	-0.0000001	0.0358437	0.0046696	0.0000020
0.265	-0.0000027	0.0358368	0.0048488	0.0000020
0.270	0.0000019	0.0358348	0.0050280	0.0000020
0.275	0.0000161	0.0358789	0.0052073	0.0000020
0.280	0.0000398	0.0360160	0.0053870	0.0000020
0.285	0.0000689	0.0362828	0.0055678	0.0000020
0.290	0.0000923	0.0366783	0.0057502	0.0000021
0.295	0.0001106	0.0371760	0.0059348	0.0000021
0.300	0.0001336	0.0377750	0.0061222	0.0000021
0.305	0.0001654	0.0385082	0.0063129	0.0000021
0.310	0.0002028	0.0394110	0.0065077	0.0000022
0.315	0.0002377	0.0404914	0.0067074	0.0000023
0.320	0.0002702	0.0417370	0.0069130	0.0000024
0.325	0.0002918	0.0431152	0.0071251	0.0000025
0.330	0.0003054	0.0445799	0.0073444	0.0000027
0.335	0.0003100	0.0460891	0.0075710	0.0000028
0.340	0.0002992	0.0475832	0.0078052	0.0000030
0.345	0.0002701	0.0489794	0.0080466	0.0000031
0.350	0.0002229	0.0501885	0.0082946	0.0000032
0.355	0.0001671	0.0511451	0.0085479	0.0000033
0.360	0.0001220	0.0518541	0.0088054	0.0000033
0.365	0.0000951	0.0523866	0.0090660	0.0000033
