 
PGA:,  0.09 g
PGV:,  5.85 cm/s
PGD:,  1.65 cm
Arias Intensity:,   9.78 cm/s
Significant duration:,  50.69 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.014	, 0.090
0.1010	, 0.044	, 2.766	, 0.175
0.2010	, 0.151	, 4.722	, 0.150
0.3010	, 0.195	, 4.078	, 0.087
0.4010	, 0.226	, 3.536	, 0.056
0.5010	, 0.357	, 4.476	, 0.057
0.6010	, 0.412	, 4.306	, 0.046
0.7010	, 0.853	, 7.646	, 0.070
0.8010	, 0.857	, 6.723	, 0.054
0.9010	, 1.495	, 10.428	, 0.074
1.0010	, 1.372	, 8.614	, 0.055
1.1010	, 1.546	, 8.821	, 0.051
1.2010	, 1.773	, 9.275	, 0.049
1.3010	, 1.732	, 8.366	, 0.041
1.4010	, 1.551	, 6.958	, 0.032
1.5010	, 1.404	, 5.878	, 0.025
1.6010	, 1.493	, 5.858	, 0.023
1.7010	, 1.820	, 6.722	, 0.025
1.8010	, 2.168	, 7.562	, 0.027
1.9010	, 2.950	, 9.752	, 0.033
2.0010	, 3.777	, 11.859	, 0.038
2.1010	, 4.764	, 14.247	, 0.043
2.2010	, 5.653	, 16.136	, 0.047
2.3010	, 6.265	, 17.108	, 0.048
2.4010	, 6.792	, 17.774	, 0.047
2.5010	, 7.094	, 17.823	, 0.046
2.6010	, 7.122	, 17.205	, 0.042
2.7010	, 6.862	, 15.963	, 0.038
2.8010	, 6.580	, 14.760	, 0.034
2.9010	, 6.608	, 14.312	, 0.032
3.0010	, 6.585	, 13.787	, 0.029
3.1010	, 6.033	, 12.223	, 0.025
3.2010	, 5.287	, 10.378	, 0.021
3.3010	, 4.844	, 9.221	, 0.018
3.4010	, 4.556	, 8.416	, 0.016
3.5010	, 4.597	, 8.251	, 0.015
3.6010	, 4.604	, 8.033	, 0.014
3.7010	, 4.584	, 7.782	, 0.013
3.8010	, 4.540	, 7.505	, 0.013
3.9010	, 4.477	, 7.210	, 0.012
4.0010	, 4.392	, 6.898	, 0.011
4.1010	, 4.279	, 6.556	, 0.010
4.2010	, 4.144	, 6.198	, 0.009
4.3010	, 3.989	, 5.828	, 0.009
4.4010	, 3.829	, 5.467	, 0.008
4.5010	, 3.661	, 5.110	, 0.007
4.6010	, 3.490	, 4.766	, 0.007
4.7010	, 3.342	, 4.467	, 0.006
4.8010	, 3.329	, 4.356	, 0.006
4.9010	, 3.310	, 4.244	, 0.006
5.0010	, 3.289	, 4.132	, 0.005
5.1010	, 3.266	, 4.023	, 0.005
5.2010	, 3.238	, 3.912	, 0.005
5.3010	, 3.206	, 3.800	, 0.005
5.4010	, 3.171	, 3.689	, 0.004
5.5010	, 3.133	, 3.578	, 0.004
5.6010	, 3.094	, 3.470	, 0.004
5.7010	, 3.054	, 3.366	, 0.004
5.8010	, 3.014	, 3.265	, 0.004
5.9010	, 2.974	, 3.166	, 0.003
6.0010	, 2.933	, 3.070	, 0.003
6.1010	, 2.891	, 2.978	, 0.003
6.2010	, 2.850	, 2.888	, 0.003
6.3010	, 2.809	, 2.801	, 0.003
6.4010	, 2.769	, 2.718	, 0.003
6.5010	, 2.729	, 2.637	, 0.003
6.6010	, 2.689	, 2.560	, 0.002
6.7010	, 2.651	, 2.486	, 0.002
6.8010	, 2.613	, 2.414	, 0.002
6.9010	, 2.576	, 2.345	, 0.002
7.0010	, 2.540	, 2.279	, 0.002
7.1010	, 2.504	, 2.216	, 0.002
7.2010	, 2.470	, 2.155	, 0.002
7.3010	, 2.436	, 2.096	, 0.002
7.4010	, 2.403	, 2.040	, 0.002
7.5010	, 2.371	, 1.986	, 0.002
7.6010	, 2.340	, 1.934	, 0.002
7.7010	, 2.310	, 1.885	, 0.002
7.8010	, 2.281	, 1.837	, 0.002
7.9010	, 2.252	, 1.791	, 0.001
8.0010	, 2.225	, 1.747	, 0.001
8.1010	, 2.199	, 1.705	, 0.001
8.2010	, 2.173	, 1.665	, 0.001
8.3010	, 2.148	, 1.626	, 0.001
8.4010	, 2.176	, 1.627	, 0.001
8.5010	, 2.212	, 1.635	, 0.001
8.6010	, 2.237	, 1.634	, 0.001
8.7010	, 2.256	, 1.629	, 0.001
8.8010	, 2.277	, 1.625	, 0.001
8.9010	, 2.303	, 1.626	, 0.001
9.0010	, 2.335	, 1.630	, 0.001
9.1010	, 2.373	, 1.638	, 0.001
9.2010	, 2.414	, 1.648	, 0.001
9.3010	, 2.455	, 1.658	, 0.001
9.4010	, 2.492	, 1.666	, 0.001
9.5010	, 2.522	, 1.668	, 0.001
9.6010	, 2.540	, 1.662	, 0.001
9.7010	, 2.544	, 1.648	, 0.001
9.8010	, 2.532	, 1.623	, 0.001
9.9010	, 2.503	, 1.589	, 0.001
 
acceleration, velocity, displacement and normalized Arias intensity time histories:
 
time [s]	accel. [g]	vel. [cm/s]	displ. [cm]	AI
0.000	0.0000790	0.0000000	0.0000000	0.0000000
0.005	0.0000735	0.0003741	0.0000009	0.0000000
0.010	0.0000740	0.0007358	0.0000037	0.0000000
0.015	0.0000846	0.0011249	0.0000084	0.0000000
0.020	0.0001073	0.0015956	0.0000152	0.0000000
0.025	0.0001343	0.0021882	0.0000246	0.0000000
0.030	0.0001544	0.0028963	0.0000373	0.0000000
0.035	0.0001569	0.0036599	0.0000537	0.0000001
0.040	0.0001343	0.0043742	0.0000738	0.0000001
0.045	0.0000889	0.0049217	0.0000970	0.0000001
0.050	0.0000380	0.0052327	0.0001224	0.0000001
0.055	0.0000039	0.0053354	0.0001489	0.0000001
0.060	0.0000014	0.0053484	0.0001756	0.0000001
0.065	0.0000262	0.0054160	0.0002025	0.0000001
0.070	0.0000588	0.0056243	0.0002301	0.0000001
0.075	0.0000781	0.0059599	0.0002590	0.0000001
0.080	0.0000842	0.0063579	0.0002898	0.0000001
0.085	0.0000901	0.0067854	0.0003227	0.0000001
0.090	0.0001151	0.0072887	0.0003579	0.0000001
0.095	0.0001678	0.0079826	0.0003961	0.0000001
0.100	0.0002364	0.0089740	0.0004384	0.0000002
0.105	0.0002897	0.0102642	0.0004865	0.0000002
0.110	0.0002908	0.0116879	0.0005414	0.0000003
0.115	0.0002148	0.0129279	0.0006030	0.0000003
0.120	0.0000729	0.0136333	0.0006694	0.0000004
0.125	-0.0000950	0.0135791	0.0007374	0.0000004
0.130	-0.0002321	0.0127768	0.0008033	0.0000004
0.135	-0.0002826	0.0115145	0.0008640	0.0000005
0.140	-0.0002284	0.0102611	0.0009185	0.0000005
0.145	-0.0000919	0.0094755	0.0009678	0.0000005
0.150	0.0000898	0.0094705	0.0010152	0.0000005
0.155	0.0002625	0.0103345	0.0010647	0.0000006
0.160	0.0003918	0.0119392	0.0011204	0.0000007
0.165	0.0004506	0.0140053	0.0011852	0.0000008
0.170	0.0004281	0.0161603	0.0012606	0.0000009
0.175	0.0003488	0.0180657	0.0013462	0.0000011
0.180	0.0002541	0.0195444	0.0014402	0.0000011
0.185	0.0001686	0.0205811	0.0015405	0.0000012
0.190	0.0000834	0.0211992	0.0016450	0.0000012
0.195	-0.0000394	0.0213071	0.0017513	0.0000012
0.200	-0.0002260	0.0206562	0.0018562	0.0000012
0.205	-0.0004364	0.0190316	0.0019554	0.0000013
0.210	-0.0005597	0.0165887	0.0020444	0.0000015
0.215	-0.0004662	0.0140728	0.0021211	0.0000017
0.220	-0.0000840	0.0127233	0.0021881	0.0000018
0.225	0.0005108	0.0137701	0.0022543	0.0000019
0.230	0.0011072	0.0177382	0.0023331	0.0000025
0.235	0.0014370	0.0239778	0.0024374	0.0000038
0.240	0.0012628	0.0305990	0.0025738	0.0000052
0.245	0.0004964	0.0349135	0.0027376	0.0000060
0.250	-0.0006300	0.0345859	0.0029113	0.0000062
0.255	-0.0017495	0.0287501	0.0030697	0.0000076
0.260	-0.0023768	0.0186304	0.0031881	0.0000110
0.265	-0.0022801	0.0072094	0.0032527	0.0000153
0.270	-0.0014166	-0.0018569	0.0032661	0.0000181
0.275	0.0000053	-0.0053182	0.0032482	0.0000189
0.280	0.0014520	-0.0017441	0.0032305	0.0000197
0.285	0.0025215	0.0080010	0.0032462	0.0000231
0.290	0.0029091	0.0213195	0.0033195	0.0000289
0.295	0.0024687	0.0345086	0.0034590	0.0000347
0.300	0.0013068	0.0437681	0.0036547	0.0000377
0.305	-0.0003834	0.0460329	0.0038792	0.0000385
0.310	-0.0022088	0.0396755	0.0040935	0.0000404
0.315	-0.0035670	0.0255102	0.0042565	0.0000474
0.320	-0.0039479	0.0070799	0.0043379	0.0000585
0.325	-0.0032096	-0.0104738	0.0043295	0.0000687
0.330	-0.0015103	-0.0220496	0.0042481	0.0000737
0.335	0.0007517	-0.0239102	0.0041332	0.0000748
0.340	0.0030438	-0.0146017	0.0040370	0.0000787
0.345	0.0046289	0.0042156	0.0040110	0.0000908
0.350	0.0049924	0.0278118	0.0040911	0.0001090
0.355	0.0039560	0.0497577	0.0042850	0.0001250
0.360	0.0016823	0.0635856	0.0045684	0.0001323
0.365	-0.0011079	0.0649943	0.0048898	0.0001339
0.370	-0.0034526	0.0538096	0.0051868	0.0001391
0.375	-0.0047098	0.0337914	0.0054058	0.0001525
0.380	-0.0045834	0.0109997	0.0055178	0.0001695
0.385	-0.0031097	-0.0078676	0.0055256	0.0001816
0.390	-0.0007464	-0.0173247	0.0054626	0.0001856
0.395	0.0017595	-0.0148402	0.0053822	0.0001871
0.400	0.0037911	-0.0012274	0.0053421	0.0001940
0.405	0.0046746	0.0195348	0.0053878	0.0002082
0.410	0.0039394	0.0406607	0.0055383	0.0002230
0.415	0.0019832	0.0551860	0.0057779	0.0002306
0.420	-0.0001944	0.0595731	0.0060648	0.0002322
0.425	-0.0016716	0.0549968	0.0063513	0.0002333
0.430	-0.0021587	0.0456030	0.0066028	0.0002362
0.435	-0.0018128	0.0358627	0.0068064	0.0002394
0.440	-0.0011803	0.0285222	0.0069674	0.0002412
0.445	-0.0007629	0.0237567	0.0070981	0.0002420
0.450	-0.0006917	0.0201893	0.0072079	0.0002424
0.455	-0.0008517	0.0164039	0.0072994	0.0002429
0.460	-0.0008658	0.0121916	0.0073709	0.0002435
0.465	-0.0005045	0.0088311	0.0074235	0.0002439
0.470	0.0001499	0.0079614	0.0074655	0.0002440
0.475	0.0009036	0.0105449	0.0075117	0.0002443
0.480	0.0013471	0.0160645	0.0075782	0.0002453
0.485	0.0011651	0.0222255	0.0076740	0.0002466
0.490	0.0000639	0.0252395	0.0077926	0.0002471
0.495	-0.0016530	0.0213420	0.0079091	0.0002482
0.500	-0.0033098	0.0091707	0.0079854	0.0002536
0.505	-0.0042525	-0.0093759	0.0079849	0.0002650
0.510	-0.0039258	-0.0294333	0.0078878	0.0002782
0.515	-0.0023060	-0.0447170	0.0077025	0.0002864
0.520	0.0000459	-0.0502600	0.0074650	0.0002885
0.525	0.0022561	-0.0446143	0.0072278	0.0002905
0.530	0.0037133	-0.0299742	0.0070414	0.0002979
0.535	0.0039854	-0.0110929	0.0069387	0.0003096
