 
PGA:,  0.27 g
PGV:,  25.39 cm/s
PGD:,  9.96 cm
Arias Intensity:,  144.80 cm/s
Significant duration:,  14.75 s
 
 
Damping ratio for spectra:  0.05

 
period [s]	SD. [cm]	PSV [cm/s]	PSA [g]
0.0010	, 0.000	, 0.043	, 0.275
0.1010	, 0.147	, 9.116	, 0.578
0.2010	, 1.014	, 31.698	, 1.010
0.3010	, 1.439	, 30.043	, 0.639
0.4010	, 2.453	, 38.428	, 0.614
0.5010	, 4.530	, 56.812	, 0.726
0.6010	, 5.284	, 55.241	, 0.589
0.7010	, 6.737	, 60.385	, 0.552
0.8010	, 7.062	, 55.394	, 0.443
0.9010	, 8.489	, 59.201	, 0.421
1.0010	, 9.077	, 56.972	, 0.365
1.1010	, 11.952	, 68.207	, 0.397
1.2010	, 10.284	, 53.801	, 0.287
1.3010	, 9.873	, 47.680	, 0.235
1.4010	, 10.507	, 47.124	, 0.215
1.5010	, 8.952	, 37.472	, 0.160
1.6010	, 9.954	, 39.066	, 0.156
1.7010	, 10.614	, 39.205	, 0.148
1.8010	, 10.613	, 37.027	, 0.132
1.9010	, 10.621	, 35.104	, 0.118
2.0010	, 11.071	, 34.762	, 0.111
2.1010	, 11.862	, 35.473	, 0.108
2.2010	, 12.639	, 36.082	, 0.105
2.3010	, 13.046	, 35.623	, 0.099
2.4010	, 12.960	, 33.915	, 0.090
2.5010	, 15.154	, 38.071	, 0.097
2.6010	, 15.610	, 37.710	, 0.093
2.7010	, 15.235	, 35.441	, 0.084
2.8010	, 16.534	, 37.088	, 0.085
2.9010	, 17.554	, 38.020	, 0.084
3.0010	, 18.654	, 39.055	, 0.083
3.1010	, 19.222	, 38.946	, 0.080
3.2010	, 19.075	, 37.442	, 0.075
3.3010	, 19.886	, 37.851	, 0.073
3.4010	, 21.594	, 39.893	, 0.075
3.5010	, 20.789	, 37.309	, 0.068
3.6010	, 19.537	, 34.089	, 0.061
3.7010	, 19.202	, 32.600	, 0.056
3.8010	, 18.562	, 30.683	, 0.052
3.9010	, 17.636	, 28.406	, 0.047
4.0010	, 16.713	, 26.246	, 0.042
4.1010	, 17.044	, 26.114	, 0.041
4.2010	, 17.244	, 25.791	, 0.039
4.3010	, 17.520	, 25.594	, 0.038
4.4010	, 18.000	, 25.698	, 0.037
4.5010	, 18.498	, 25.822	, 0.037
4.6010	, 18.873	, 25.773	, 0.036
